Stove Type,Laser 73/730,Latitude,64.8496,Longitude,-147.715,Square Footage,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Thermistor resistance of the indoor thermistor
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Thermistor resistance (ohms)
978450491.0,-1,-1,11251
978450791.0,-1,-1,11571
978451092.0,-1,-1,11004
978451392.0,-1,-1,11004
978451693.0,-1,-1,11314
978451993.0,-1,-1,10707
978452293.0,-1,-1,10825
978452594.0,-1,-1,11004
978452894.0,-1,-1,11314
978453194.0,-1,-1,11004
978453494.0,-1,-1,10707
978453795.0,-1,-1,11377
978454095.0,-1,-1,11004
978454396.0,-1,-1,10944
978454696.0,-1,-1,10825
978454996.0,-1,-1,11314
978455296.0,-1,-1,11251
978455596.0,-1,-1,10766
978455897.0,-1,-1,11004
978456197.0,-1,-1,11314
978456497.0,-1,-1,11377
978456798.0,-1,-1,10884
978457098.0,-1,-1,11377
978457398.0,-1,-1,11314
978457698.0,-1,-1,10884
978457999.0,-1,-1,10884
978458299.0,-1,-1,10944
978458599.0,-1,-1,11571
978458899.0,-1,-1,11065
978459200.0,-1,-1,10944
978459500.0,-1,-1,10884
978459801.0,-1,-1,11314
978460101.0,-1,-1,11065
978460401.0,-1,-1,10766
978460701.0,-1,-1,11126
978461002.0,-1,-1,11251
978461302.0,-1,-1,11004
978461602.0,-1,-1,10650
978461902.0,-1,-1,11188
978462202.0,-1,-1,11441
978462503.0,-1,-1,10944
978462803.0,-1,-1,10766
978463104.0,-1,-1,11377
978463404.0,-1,-1,11251
978463704.0,-1,-1,10884
978464004.0,-1,-1,11126
978464305.0,-1,-1,11188
978464605.0,-1,-1,10884
978464905.0,-1,-1,10944
978465206.0,-1,-1,11314
978465506.0,-1,-1,11251
978465806.0,-1,-1,10884
978466106.0,-1,-1,10766
978466406.0,-1,-1,11314
978466707.0,-1,-1,11188
978467007.0,-1,-1,10766
978467307.0,-1,-1,11251
978467607.0,-1,-1,11506
978467908.0,-1,-1,10884
978468209.0,-1,-1,10707
978468509.0,-1,-1,11065
978468809.0,-1,-1,11251
978469110.0,-1,-1,10944
978469410.0,-1,-1,10707
978469710.0,-1,-1,11377
978470010.0,-1,-1,11314
978470311.0,-1,-1,10944
978470611.0,-1,-1,10944
978470912.0,-1,-1,11126
978471212.0,-1,-1,11377
978471513.0,-1,-1,11251
978471813.0,-1,-1,10944
978472113.0,-1,-1,11126
978472414.0,-1,-1,11441
978472714.0,-1,-1,11065
978473014.0,-1,-1,10944
978473315.0,-1,-1,11126
978473615.0,-1,-1,11188
978473916.0,-1,-1,11188
978474216.0,-1,-1,10707
978474516.0,-1,-1,11251
978474817.0,-1,-1,11251
978475117.0,-1,-1,11126
978475417.0,-1,-1,10825
978475718.0,-1,-1,11126
978476018.0,-1,-1,11188
978476318.0,-1,-1,11126
978476619.0,-1,-1,10766
978476919.0,-1,-1,11126
978477220.0,-1,-1,11188
978477520.0,-1,-1,11188
978477820.0,-1,-1,10766
978478120.0,-1,-1,11004
978478421.0,-1,-1,11314
978478721.0,-1,-1,11251
978479022.0,-1,-1,10884
978479322.0,-1,-1,10944
978479622.0,-1,-1,11126
978479922.0,-1,-1,11506
978480223.0,-1,-1,11065
978480523.0,-1,-1,10825
978480823.0,-1,-1,11126
978481123.0,-1,-1,11377
978481423.0,-1,-1,11188
978481724.0,-1,-1,10592
978482024.0,-1,-1,11251
978482324.0,-1,-1,11251
978482625.0,-1,-1,10650
978482925.0,-1,-1,10825
978483225.0,-1,-1,11314
978483525.0,-1,-1,11441
978483825.0,-1,-1,11251
978484126.0,-1,-1,10884
978484426.0,-1,-1,10944
978484726.0,-1,-1,11377
978485027.0,-1,-1,11251
978485327.0,-1,-1,10884
978485627.0,-1,-1,11251
978485927.0,-1,-1,11251
978486228.0,-1,-1,11065
978486528.0,-1,-1,10944
978486828.0,-1,-1,11251
978487129.0,-1,-1,11314
978487429.0,-1,-1,10884
978487729.0,-1,-1,10884
978488030.0,-1,-1,11065
978488330.0,-1,-1,11314
978488630.0,-1,-1,10944
978488930.0,-1,-1,11065
978489231.0,-1,-1,11377
978489531.0,-1,-1,11004
978489831.0,-1,-1,10825
978490131.0,-1,-1,11065
978490432.0,-1,-1,11251
978490732.0,-1,-1,10884
978491032.0,-1,-1,10944
978491333.0,-1,-1,11441
978491633.0,-1,-1,11377
978491934.0,-1,-1,10825
978492234.0,-1,-1,11065
978492535.0,-1,-1,11188
978492835.0,-1,-1,11377
978493136.0,-1,-1,10944
978493436.0,-1,-1,10884
