Stove Type,Laser 73/730,Latitude,64.78514,Longitude,-148.034,Square Footage,1512,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Thermistor resistance of the indoor thermistor
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Thermistor resistance (ohms)
1543682258.0,-1,-1,10884
1543682558.0,-1,-1,10766
1543682858.0,-1,-1,10825
1543683158.0,-1,-1,10884
1543683229.0,4,779637,8843
1543683596.0,-1,-1,9065
1543683896.0,-1,-1,9439
1543684196.0,-1,-1,9938
1543684496.0,-1,-1,9835
1543684796.0,-1,-1,9990
1543685096.0,-1,-1,10149
1543685396.0,-1,-1,10423
1543685697.0,-1,-1,10650
1543685997.0,-1,-1,10650
1543686297.0,-1,-1,10944
1543686597.0,-1,-1,10766
1543686897.0,-1,-1,10884
1543687197.0,-1,-1,11004
1543687497.0,-1,-1,11004
1543687568.0,1,780002,11004
1543687856.0,4,782956,9887
1543688228.0,-1,-1,10096
1543688528.0,-1,-1,10535
1543688828.0,-1,-1,10884
1543689128.0,-1,-1,11251
1543689192.0,1,783419,11065
1543689507.0,2,786705,10096
1543689789.0,4,788956,10149
1543690146.0,-1,-1,10257
1543690446.0,-1,-1,10825
1543690746.0,-1,-1,10707
1543691046.0,-1,-1,10944
1543691192.0,1,788956,10944
1543691507.0,2,792244,10423
1543691657.0,4,793441,9990
1543692042.0,-1,-1,10479
1543692343.0,-1,-1,10592
1543692643.0,-1,-1,10944
1543692944.0,-1,-1,11004
1543693000.0,1,793964,11065
1543693271.0,4,796736,10257
1543693327.0,2,797188,9734
1543693684.0,-1,-1,9887
1543693740.0,4,800092,9990
1543694097.0,-1,-1,10203
1543694397.0,-1,-1,10707
1543694697.0,-1,-1,10884
1543694975.0,1,800092,11126
1543695291.0,2,803384,10149
1543695647.0,-1,-1,10149
1543695703.0,4,806589,10043
1543696061.0,-1,-1,10203
1543696361.0,-1,-1,10766
1543696661.0,-1,-1,11065
