Stove Type,Laser 73/730,Latitude,64.84648,Longitude,-147.826,Square Footage,960,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,F,F,F
1544523659.0,2,0,71.06,-5.22,76.28
1544523940.0,2,0,71.06,-5.34,76.4
1544524002.0,1,463,71.29,-5.36,76.65
1544524047.0,4,811,71.06,-5.38,76.44
1544525125.0,1,811,71.74,-5.81,77.55
1544525171.0,2,1284,70.83,-5.83,76.66
1544525331.0,1,2493,72.19,-5.89,78.08
1544525604.0,2,6200,76.18,-6.0,82.18
1544527432.0,4,20085,77.9,-6.09,83.99
1544528328.0,1,20087,72.42,-6.04,78.46
1544528375.0,2,20555,71.74,-6.04,77.78
1544528534.0,1,21760,73.09,-6.03,79.12
1544528798.0,2,25355,75.74,-6.02,81.76
1544530500.0,4,38288,77.69,-4.04,81.73
1544531433.0,1,38289,72.65,-2.04,74.69
1544531479.0,2,38756,71.97,-1.94,73.91
1544531638.0,1,39958,73.09,-1.6,74.69
1544531845.0,2,42766,76.4,-1.15,77.55
1544532313.0,4,46326,78.11,-0.15,78.26
1544533335.0,1,46327,72.19,1.73,70.46
1544533381.0,2,46794,72.65,1.71,70.94
1544533539.0,1,47995,72.65,1.68,70.97
1544533788.0,2,51376,75.96,1.61,74.35
1544534780.0,4,58785,78.11,1.36,76.75
1544535693.0,1,58786,71.52,1.14,70.38
1544535739.0,2,59253,71.97,1.13,70.84
1544535897.0,1,60454,71.97,1.09,70.88
1544536146.0,2,63830,75.96,1.02,74.94
1544537646.0,4,75229,77.69,1.07,76.62
1544538563.0,1,75233,72.42,1.3,71.12
1544538610.0,2,75700,71.74,1.31,70.43
1544538769.0,1,76906,71.97,1.35,70.62
1544539040.0,2,80595,76.18,1.42,74.76
1544541531.0,4,99521,77.9,2.27,75.63
1544542400.0,1,99521,72.19,2.66,69.53
1544542447.0,2,99988,72.42,2.68,69.74
1544542606.0,1,101193,72.19,2.75,69.44
1544542875.0,2,104848,75.74,2.87,72.87
1544544858.0,4,119920,76.83,4.32,72.51
1544546896.0,1,119922,69.91,6.57,63.34
1544546942.0,2,120412,69.45,6.62,62.83
1544547105.0,1,121645,70.14,6.8,63.34
1544547280.0,2,124020,72.87,6.99,65.88
1544547610.0,4,126526,75.08,7.35,67.73
1544548904.0,2,126866,69.45,8.19,61.26
1544549083.0,1,128224,69.45,8.3,61.15
1544549271.0,2,130778,73.32,8.43,64.89
1544549684.0,4,133909,74.87,8.69,66.18
1544550875.0,1,133913,69.68,9.47,60.21
1544550921.0,2,134385,69.68,9.5,60.18
1544551081.0,1,135594,68.98,9.6,59.38
1544551283.0,2,138337,73.54,9.69,63.85
1544551347.0,1,138824,73.54,9.69,63.85
1544551615.0,2,142464,75.08,9.72,65.36
1544556305.0,4,178117,77.26,10.34,66.92
1544557299.0,2,178526,71.74,10.54,61.2
1544557465.0,1,179788,71.97,10.57,61.4
1544557728.0,2,183360,75.96,10.63,65.33
1544559320.0,4,195292,77.47,10.44,67.03
1544560259.0,1,195292,71.74,10.11,61.63
1544560306.0,2,195760,71.97,10.09,61.88
1544560464.0,1,196961,71.97,10.04,61.93
1544560728.0,2,200540,75.74,9.95,65.79
1544563519.0,4,221718,76.83,10.03,66.8
1544564431.0,1,221718,72.19,10.35,61.84
1544564477.0,2,222186,71.97,10.37,61.6
1544564636.0,1,223388,71.97,10.42,61.55
1544564910.0,2,227120,75.96,10.52,65.44
1544568901.0,4,257157,77.9,11.09,66.81
1544569825.0,1,257157,72.42,11.12,61.3
1544569871.0,2,257624,72.65,11.12,61.53
1544570030.0,1,258830,72.19,11.12,61.07
1544570298.0,2,262471,76.18,11.12,65.06
1544573758.0,4,288765,77.9,11.26,66.64
1544574696.0,1,288768,72.42,11.4,61.02
1544574742.0,2,289236,72.19,11.41,60.78
1544574901.0,1,290437,72.42,11.44,60.98
1544575176.0,2,294184,75.74,11.48,64.26
1544578613.0,4,320301,78.11,11.77,66.34
1544579524.0,1,320305,72.87,11.82,61.05
1544579571.0,2,320773,71.74,11.82,59.92
1544579730.0,1,321978,72.19,11.83,60.36
1544580007.0,2,325750,75.52,11.84,63.68
1544583877.0,4,355164,77.9,11.04,66.86
1544584791.0,1,355168,72.42,10.76,61.66
1544584835.0,2,355623,72.87,10.75,62.12
1544584996.0,1,356840,71.74,10.7,61.04
1544585264.0,2,360487,75.96,10.62,65.34
1544588404.0,4,384352,77.69,9.92,67.77
1544589313.0,1,384353,72.19,9.83,62.36
1544589359.0,2,384820,72.87,9.82,63.05
1544589518.0,1,386022,72.19,9.81,62.38
1544589787.0,2,389679,75.96,9.78,66.18
1544592877.0,4,413000,77.69,9.26,68.43
1544593773.0,1,413000,72.19,9.09,63.1
1544593819.0,2,413467,72.42,9.08,63.34
1544593978.0,1,414672,71.97,9.04,62.93
1544594234.0,2,418147,76.18,8.99,67.19
1544594956.0,4,423635,76.4,8.9,67.5
1544596950.0,1,423637,69.68,8.71,60.97
1544596996.0,2,424128,69.68,8.7,60.98
1544597159.0,1,425360,68.75,8.68,60.07
1544597334.0,2,427738,72.65,8.67,63.98
1544597727.0,4,430475,74.87,8.63,66.24
1544598925.0,1,430476,69.45,8.65,60.8
1544598954.0,2,430833,69.21,8.65,60.56
1544599133.0,1,432185,70.14,8.66,61.48
1544599307.0,2,434560,72.42,8.67,63.75
1544599728.0,4,437751,75.52,8.69,66.83
1544600856.0,1,437756,69.68,8.74,60.94
1544600902.0,2,438228,69.21,8.75,60.46
1544601061.0,1,439436,69.45,8.75,60.7
1544601266.0,2,442221,72.42,8.76,63.66
1544601730.0,4,445743,74.65,8.78,65.87
1544602790.0,1,445747,69.21,8.78,60.43
1544602836.0,2,446220,68.98,8.78,60.2
1544602996.0,1,447429,69.45,8.78,60.67
1544603209.0,2,450321,72.87,8.78,64.09
1544603819.0,4,454949,74.42,8.78,65.64
1544604850.0,1,454952,69.21,8.78,60.43
1544604896.0,2,455419,69.68,8.78,60.9
1544605055.0,1,456622,69.21,8.78,60.43
1544605292.0,2,459844,72.87,8.78,64.09
1544605898.0,4,464438,74.42,8.78,65.64
1544606894.0,1,464439,68.98,8.78,60.2
1544606940.0,2,464906,68.98,8.78,60.2
1544607099.0,1,466111,69.91,8.78,61.13
1544607338.0,2,469359,72.65,8.78,63.87
1544608066.0,4,474883,75.08,8.78,66.3
1544609060.0,2,475323,69.21,8.77,60.44
1544609222.0,1,476556,69.21,8.76,60.45
1544609460.0,2,479779,72.65,8.75,63.9
1544610752.0,4,489397,74.87,8.68,66.19
1544611663.0,1,489398,68.98,8.64,60.34
1544611709.0,2,489871,68.51,8.63,59.88
1544611868.0,1,491081,68.98,8.63,60.35
1544612096.0,2,494168,72.42,8.62,63.8
1544612956.0,4,500699,74.87,8.63,66.24
1544613874.0,1,500703,69.21,8.67,60.54
1544613920.0,2,501170,69.45,8.68,60.77
1544614079.0,1,502375,68.04,8.68,59.36
1544614324.0,2,505715,72.87,8.7,64.17
1544615316.0,4,513129,74.65,8.75,65.9
1544619628.0,2,535621,73.76,8.6,65.16
1544620390.0,4,541405,75.3,8.6,66.7
1544621279.0,1,541408,69.21,8.6,60.61
1544621326.0,2,541875,69.21,8.6,60.61
1544621485.0,1,543080,68.98,8.6,60.38
1544621744.0,2,546604,73.32,8.6,64.72
1544623037.0,4,556242,73.98,8.6,65.38
1544623933.0,1,556242,69.68,8.6,61.08
1544623980.0,2,556710,68.51,8.6,59.91
1544624139.0,1,557915,68.98,8.6,60.38
1544624398.0,2,561440,73.09,8.6,64.49
1544625767.0,4,571839,75.52,8.6,66.92
1544626615.0,1,571841,69.21,8.6,60.61
1544626661.0,2,572309,68.98,8.6,60.38
1544626819.0,1,573510,69.21,8.6,60.61
1544627083.0,2,577093,73.09,8.56,64.53
1544628981.0,4,591511,75.3,8.27,67.03
1544629823.0,1,591513,69.21,8.15,61.06
1544629869.0,2,591980,68.04,8.14,59.9
1544630027.0,1,593181,68.28,8.12,60.16
1544630287.0,2,596704,72.65,8.08,64.57
1544631885.0,4,608845,74.65,7.84,66.81
1544632767.0,1,608849,68.75,7.7,61.05
1544632813.0,2,609315,68.51,7.7,60.81
1544632972.0,1,610517,69.45,7.67,61.78
1544633228.0,2,613996,72.19,7.64,64.55
1544646520.0,4,714784,76.83,5.57,71.26
1544647289.0,1,714787,71.29,5.26,66.03
1544647335.0,2,715246,71.97,5.25,66.72
1544647492.0,1,716440,71.29,5.18,66.11
1544647773.0,2,720249,76.18,5.07,71.11
1544650565.0,4,741344,77.47,5.14,72.33
1544651328.0,1,741344,72.19,5.26,66.93
1544651375.0,2,741812,71.74,5.27,66.47
1544651534.0,1,743017,70.83,5.29,65.54
1544651828.0,2,747014,74.87,5.33,69.54
1544655751.0,4,776841,78.33,3.66,74.67
1544656525.0,1,776846,71.52,3.23,68.29
1544656571.0,2,777312,72.19,3.21,68.98
1544656730.0,1,778518,71.52,3.12,68.4
1544657021.0,2,782482,74.87,2.96,71.91
1544659907.0,4,804421,77.9,1.87,76.03
1544660683.0,1,804422,71.52,1.98,69.54
1544660729.0,2,804890,71.74,1.99,69.75
1544660888.0,1,806095,70.6,2.01,68.59
1544661187.0,2,810171,75.74,2.06,73.68
1544665479.0,4,842710,78.11,2.7,75.41
1544666261.0,1,842711,72.19,2.82,69.37
1544666305.0,2,843165,72.65,2.83,69.82
1544666466.0,1,844383,71.29,2.86,68.43
1544666745.0,2,848183,75.52,2.94,72.58
1544670617.0,4,877620,77.69,3.98,73.71
1544671404.0,1,877623,72.19,4.06,68.13
1544671450.0,2,878090,72.42,4.07,68.35
1544671609.0,1,879296,70.83,4.08,66.75
1544671895.0,2,883183,74.87,4.11,70.76
1544676710.0,4,919798,77.9,3.66,74.24
1544677503.0,1,919800,71.52,3.62,67.9
1544677549.0,2,920267,71.52,3.63,67.89
1544677708.0,1,921473,71.52,3.66,67.86
1544677969.0,2,925025,75.52,3.71,71.81
1544679643.0,4,937751,77.04,4.05,72.99
1544680461.0,1,937754,71.97,4.21,67.76
1544680507.0,2,938222,72.42,4.22,68.2
1544680666.0,1,939427,71.52,4.25,67.27
1544680919.0,2,942864,75.52,4.3,71.22
1544682386.0,4,954013,77.9,4.6,73.3
1544683167.0,1,954017,71.97,4.75,67.22
1544683213.0,2,954485,71.74,4.76,66.98
1544683372.0,1,955690,71.29,4.79,66.5
1544683656.0,2,959547,75.74,4.85,70.89
1544685144.0,4,970857,77.04,5.0,72.04
1544685943.0,1,970861,72.19,5.0,67.19
1544685989.0,2,971329,71.52,5.0,66.52
1544686148.0,1,972534,71.52,5.0,66.52
1544686405.0,2,976031,75.3,5.0,70.3
1544687716.0,4,985992,78.54,5.0,73.54
1544688526.0,1,985998,71.97,5.11,66.86
1544688572.0,2,986465,71.52,5.11,66.41
1544688730.0,1,987667,71.29,5.15,66.14
1544689017.0,2,991567,75.3,5.2,70.1
1544699910.0,4,1074132,77.9,7.09,70.81
1544700746.0,1,1074132,72.19,7.17,65.02
1544700792.0,2,1074599,71.29,7.18,64.11
1544700951.0,1,1075802,71.06,7.2,63.86
1544701233.0,2,1079642,75.74,7.22,68.52
1544708283.0,4,1133223,77.9,7.52,70.38
1544709152.0,1,1133226,72.65,7.52,65.13
1544709198.0,2,1133693,72.42,7.52,64.9
1544709356.0,1,1134894,72.42,7.52,64.9
1544709640.0,2,1138755,75.52,7.52,68.0
1544715809.0,4,1185645,77.69,7.52,70.17
1544716698.0,1,1185649,72.42,7.52,64.9
1544716744.0,2,1186117,72.19,7.52,64.67
1544716903.0,1,1187318,72.65,7.52,65.13
1544717177.0,2,1191045,76.61,7.52,69.09
1544723349.0,4,1237954,77.69,7.96,69.73
1544724268.0,1,1237959,71.74,8.03,63.71
1544724314.0,2,1238430,72.19,8.03,64.16
1544724473.0,1,1239640,72.19,8.01,64.18
1544724742.0,2,1243297,75.96,7.99,67.97
1544730962.0,4,1290567,77.69,7.53,70.16
1544731843.0,1,1290571,72.19,7.58,64.61
1544731889.0,2,1291043,72.42,7.59,64.83
1544732049.0,1,1292257,71.97,7.6,64.37
1544732332.0,2,1296105,75.74,7.63,68.11
1544769137.0,4,1575853,76.83,-6.6,83.43
1544770899.0,1,1575853,69.68,-6.54,76.22
1544770946.0,2,1576357,69.68,-6.55,76.23
1544771110.0,1,1577602,70.6,-6.58,77.18
1544771292.0,2,1580075,73.54,-6.62,80.16
1544771910.0,4,1584758,75.3,-6.74,82.04
1544773028.0,1,1584759,69.91,-6.97,76.88
1544773074.0,2,1585238,70.14,-6.97,77.11
1544773234.0,1,1586455,69.45,-7.01,76.46
1544773455.0,2,1589452,72.42,-7.05,79.47
1544774246.0,4,1595453,74.21,-7.21,81.42
1544775171.0,1,1595457,69.45,-7.28,76.73
1544775218.0,2,1595930,69.91,-7.28,77.19
1544775377.0,1,1597139,69.45,-7.29,76.74
1544775616.0,2,1600379,72.42,-7.3,79.72
1544776910.0,4,1610204,74.87,-7.37,82.24
1544777813.0,1,1610205,69.68,-7.41,77.09
1544777860.0,2,1610678,69.45,-7.41,76.86
1544778019.0,1,1611887,68.98,-7.43,76.41
1544778283.0,2,1615475,72.87,-7.52,80.39
1544780175.0,4,1629568,74.65,-8.18,82.83
1544781045.0,1,1629568,68.98,-8.49,77.47
1544781092.0,2,1630042,69.21,-8.5,77.71
1544781252.0,1,1631253,68.51,-8.56,77.07
1544781517.0,2,1634864,72.65,-8.65,81.3
1544784909.0,4,1660396,74.65,-10.17,84.82
1544785757.0,1,1660397,69.68,-10.69,80.37
1544785802.0,2,1660869,69.21,-10.72,79.93
1544785962.0,1,1662078,68.75,-10.83,79.58
1544786244.0,2,1665908,72.42,-11.03,83.45
1544791434.0,4,1705186,74.42,-13.22,87.64
1544792279.0,1,1705186,68.75,-13.34,82.09
1544792325.0,2,1705658,68.98,-13.35,82.33
1544792484.0,1,1706868,68.75,-13.43,82.18
1544792764.0,2,1710671,72.65,-13.65,86.3
1544804040.0,4,1796339,74.42,-13.73,88.15
1544804896.0,1,1796342,69.45,-13.56,83.01
1544804942.0,2,1796809,69.21,-13.55,82.76
1544805101.0,1,1798014,68.98,-13.52,82.5
1544805392.0,2,1801967,72.42,-13.46,85.88
1544814211.0,4,1868969,74.21,-8.34,82.55
1544815085.0,1,1868972,69.68,-8.43,78.11
1544815131.0,2,1869445,68.98,-8.43,77.41
1544815291.0,1,1870656,69.21,-8.45,77.66
1544815590.0,2,1874727,73.09,-8.48,81.57
1544909873.0,4,2591097,76.61,-3.82,80.43
1544910659.0,1,2591098,71.06,-3.82,74.88
1544910706.0,2,2591584,71.29,-3.82,75.11
1544910867.0,1,2592810,71.52,-3.82,75.34
1544911129.0,2,2596373,75.3,-3.82,79.12
1545084240.0,4,3912121,77.47,-5.93,83.4
1545085533.0,1,3912244,69.21,-5.67,74.88
1545085579.0,2,3912687,69.68,-5.66,75.34
1545085734.0,1,3913861,69.68,-5.63,75.31
1545085946.0,2,3916745,73.32,-5.59,78.91
1545086443.0,4,3920521,75.96,-5.49,81.45
1545087303.0,1,3920524,69.45,-5.32,74.77
1545087349.0,2,3921016,69.68,-5.31,74.99
1545087512.0,1,3922249,69.68,-5.28,74.96
1545087771.0,2,3925770,72.65,-5.2,77.85
1545088340.0,4,3930089,75.96,-5.0,80.96
1545089113.0,1,3930093,69.91,-4.73,74.64
1545089159.0,2,3930585,69.68,-4.71,74.39
1545089322.0,1,3931819,70.37,-4.66,75.03
1545089615.0,2,3935804,73.54,-4.55,78.09
1545090360.0,4,3941459,75.74,-4.29,80.03
1545091112.0,1,3941462,69.21,-4.03,73.24
1545091158.0,2,3941948,69.45,-4.01,73.46
1545091320.0,1,3943174,68.28,-3.98,72.26
1545091620.0,2,3947250,72.65,-3.94,76.59
1545092612.0,4,3954679,74.87,-3.79,78.66
1545093316.0,1,3954679,69.45,-3.68,73.13
1545093362.0,2,3955166,69.21,-3.68,72.89
1545093524.0,1,3956391,68.04,-3.65,71.69
1545093821.0,2,3960435,73.09,-3.61,76.7
1545095367.0,4,3972180,74.87,-3.37,78.24
