Stove Type,Laser 73/730,Latitude,64.89892,Longitude,-147.738,Square Footage,864,
Timestamp of the clicks per interval,Number of clicks the fuel pump solenoid makes when the stove turns on per time interval,State of the stove per interval of clicks,Indoor temperature per interval,Outdoor temperature per interval,Temperature difference per interval,The amount of fuel consumed by the stove,The fuel consumption rate of the stove
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Number of clicks,Integer units corresponding to power states; -1 indicates powered off,F,F,F,US gallons,US gallons per hour
1543941392.0,583,4,72.175,7.1,65.075,0.0019635440000000002,0.13090293333333336
1543941993.0,0,1,70.41,7.28,63.13,0.0,0.0
1543942595.5,592,2,66.85,7.46,59.39,0.001993856,0.12592774736842108
1543942699.5,1245,1,66.61,7.49,59.12,0.0041931600000000005,0.09996937748344371
1543942862.0,2490,2,67.44,7.52,59.92,0.008386320000000001,0.17351006896551727
1543943325.0,6185,4,69.33,7.57,61.76,0.020831080000000002,0.09972325531914894
1543944354.5,391,2,68.38,7.675,60.705,0.001316888,0.0036272355011476667
1543945095.5,1447,1,66.85,7.75,59.1,0.004873496000000001,0.10025477485714288
1543945271.0,2493,2,68.15,7.77,60.38,0.008396424000000001,0.1717450363636364
1543945758.0,6575,4,70.255,7.82,62.435,0.0221446,0.09990045112781955
1543946899.0,3,1,68.595,7.56,61.035,1.0104e-05,2.4511051212938007e-05
1543947668.5,583,2,66.37,7.245,59.125,0.0019635440000000002,0.12852288
1543947772.5,1267,1,66.25,7.195,59.055,0.0042672560000000005,0.10040602352941178
1543947936.5,2490,2,67.32,7.115,60.205,0.008386320000000001,0.17251858285714286
1543948378.5,5831,4,69.79,6.89,62.9,0.019638808,0.09971750183356841
1543949479.5,0,1,68.48,6.425,62.055,0.0,0.0
1543950254.0,602,2,67.085,6.145,60.94,0.002027536,0.1303416
1543950359.0,1263,1,67.565,6.17,61.395,0.004253784,0.0994391064935065
1543950523.0,2490,2,68.96,6.21,62.75,0.008386320000000001,0.17351006896551727
1543950909.0,4921,4,71.06,6.305,64.755,0.016573928,0.0997761551839465
1543951924.5,0,1,69.07,6.56,62.51,0.0,0.0
1543952668.0,583,2,66.125,6.745,59.38,0.0019635440000000002,0.13090293333333336
1543952772.0,1269,1,66.005,6.77,59.235,0.004273992,0.0999115012987013
1543952936.5,2489,2,67.445,6.815,60.63,0.008382952,0.17244929828571431
1543953379.0,5430,4,70.01,6.875,63.135,0.01828824,0.0927291042253521
1543954422.5,0,1,68.935,6.565,62.37,0.0,0.0
1543955139.0,594,2,66.37,6.21,60.16,0.0020005920000000003,0.1286094857142857
1543955242.5,1243,1,66.37,6.16,60.21,0.004186424,0.09980878410596028
1543955405.0,2489,2,67.79,6.075,61.715,0.008382952,0.17344038620689659
1543955797.5,5029,4,70.82,5.88,64.94,0.016937672,0.09979643076923077
1543956840.0,3,1,69.76,5.5,64.26,1.0104e-05,2.4677340569877883e-05
1543957605.0,597,2,67.33,5.28,62.05,0.002010696,0.12925902857142857
1543957708.5,1253,1,66.97,5.31,61.66,0.0042201040000000006,0.10061175099337749
1543957872.0,2493,2,68.145,5.35,62.795,0.008396424000000001,0.1717450363636364
1543958218.0,4254,4,70.485,5.435,65.05,0.014327472,0.09995910697674419
1543968191.5,4,1,64.655,10.38,54.275,1.3472e-05,2.4959703566465957e-06
1543977934.0,591,2,56.93,15.265,41.665,0.0019904880000000003,0.13269920000000002
1543978038.5,1275,1,56.39,15.285,41.105,0.004294200000000001,0.09973625806451614
1543978203.5,2496,2,59.435,15.32,44.115,0.008406528,0.17293429028571428
1543978379.5,1461,4,62.93,15.355,47.575,0.0049206480000000006,0.10008097627118645
1543980470.5,540,2,60.84,14.57,46.27,0.00181872,0.0016348044943820224
1543982552.5,1313,1,57.345,13.71,43.635,0.004422184,0.10012492075471698
1543982720.0,2496,2,58.92,13.58,45.34,0.008406528,0.1719517090909091
1543982937.0,2128,1,61.415,13.415,48.0,0.0071671040000000005,0.1000061023255814
1543983093.0,4,4,62.81,13.3,49.51,1.3472e-05,0.0008981333333333333
1543984857.0,0,1,60.315,12.32,47.995,0.0,0.0
1543986621.0,579,2,56.94,11.37,45.57,0.0019500720000000002,0.1300048
1543986724.0,1257,1,56.665,11.41,45.255,0.004233576,0.1002689052631579
1543986888.0,2496,2,59.16,11.475,47.685,0.008406528,0.1719517090909091
1543987113.0,2264,4,61.93,11.565,50.365,0.0076251520000000005,0.10018447883211679
1543989033.0,6,1,58.75,12.27,46.48,2.0208e-05,2.0400673022994954e-05
1543990844.0,599,2,56.66,12.93,43.73,0.002017432,0.12969205714285714
1543990947.5,1249,1,56.935,12.965,43.97,0.004206632,0.1002905642384106
1543991111.0,2496,2,58.125,13.015,45.11,0.008406528,0.1719517090909091
1543991339.0,2308,4,60.775,13.08,47.695,0.007773344000000001,0.09994299428571429
1543992741.0,159,1,59.045,13.16,45.885,0.000535512,0.0007638047543581617
1543994020.5,355,2,57.21,13.19,44.02,0.00119564,0.12298011428571429
1543994118.5,1327,1,57.885,13.135,44.75,0.004469336,0.09993546335403727
1543994715.0,15966,2,62.675,12.805,49.87,0.053773488,0.18758193488372094
1543996894.0,27344,4,69.65,11.785,57.865,0.092094592,0.09968145856885148
1543999096.5,4,1,69.29,10.86,58.43,1.3472e-05,4.494828544949027e-05
1543999664.0,590,2,66.49,10.66,55.83,0.00198712,0.1277434285714286
1543999767.5,1243,1,65.275,10.62,54.655,0.004186424,0.09980878410596028
1543999870.0,402,4,65.635,10.585,55.05,0.001353936,0.0902624
1544006342.5,0,1,61.88,9.62,52.26,0.0,0.0
1544012816.0,600,2,56.94,8.655,48.285,0.0020208,0.12990857142857143
1544012920.0,1251,1,57.075,8.625,48.45,0.004213368,0.09979029473684212
1544013428.5,13971,2,62.135,8.47,53.665,0.047054328,0.19583304138728325
1544016161.0,37601,4,69.31,9.3,60.01,0.126640168,0.09910969669565217
1544018999.0,0,1,68.59,10.64,57.95,0.0,0.0
1544019564.0,577,2,66.37,11.035,55.335,0.0019433360000000002,0.12955573333333334
1544019667.5,1257,1,66.125,11.105,55.02,0.004233576,0.09961355294117648
1544019831.5,2493,2,67.305,11.22,56.085,0.008396424000000001,0.1727264365714286
1544020422.0,8263,4,70.02,11.635,58.385,0.027829784000000003,0.0995896842942346
1544024219.0,0,1,65.48,13.885,51.595,0.0,0.0
1544027541.0,592,2,60.9,15.8,45.1,0.001993856,0.12817645714285714
1544027644.5,1244,1,61.155,15.87,45.285,0.004189792,0.099889080794702
1544028074.5,10840,2,65.39,16.15,49.24,0.03650912,0.18537776022566996
1544029979.0,25452,4,71.165,17.33,53.835,0.08572233600000001,0.09954851922580646
1544032062.5,0,1,70.115,18.6,51.515,0.0,0.0
1544032624.5,590,2,67.805,18.935,48.87,0.00198712,0.12550231578947368
1544032727.5,1230,1,66.97,18.995,47.975,0.00414264,0.10009063087248322
1544032889.5,2492,2,68.6,19.085,49.515,0.008393056000000001,0.172657152
1544033240.5,4336,4,70.37,19.26,51.11,0.014603648,0.09975926527514231
1544034199.5,5,1,68.38,19.74,48.64,1.684e-05,4.358303378864127e-05
1544034922.0,576,2,66.49,20.1,46.39,0.001939968,0.1293312
1544035025.0,1259,1,66.01,20.15,45.86,0.004240312,0.10042844210526317
1544035188.5,2490,2,68.59,20.235,48.355,0.008386320000000001,0.17251858285714286
1544035663.0,6376,4,71.175,20.47,50.705,0.021474368,0.09988078139534884
1544036772.0,4,1,68.595,20.86,47.735,1.3472e-05,3.3586703601108034e-05
1544037522.0,590,2,66.73,21.065,45.665,0.00198712,0.1277434285714286
1544037625.5,1247,1,66.73,21.085,45.645,0.004199896,0.10012997086092715
1544037788.5,2490,2,68.02,21.12,46.9,0.008386320000000001,0.17251858285714286
1544038255.0,6239,1,70.485,21.215,49.27,0.021012952,0.09979766121372033
1544038662.0,4,4,71.74,21.295,50.445,1.3472e-05,0.0008660571428571428
1544039398.0,0,1,69.395,21.435,47.96,0.0,0.0
1544040134.0,598,2,65.885,21.575,44.31,0.0020140640000000003,0.12947554285714288
1544040238.0,1251,1,66.005,21.585,44.42,0.004213368,0.09979029473684212
1544040401.5,2493,2,68.375,21.6,46.775,0.008396424000000001,0.1727264365714286
1544040844.5,5638,4,70.6,21.645,48.955,0.018988784,0.0961457417721519
1544041942.5,0,1,69.315,21.755,47.56,0.0,0.0
1544042712.0,577,2,67.21,21.83,45.38,0.0019433360000000002,0.12955573333333334
1544042815.5,1260,1,66.73,21.84,44.89,0.0042436800000000005,0.09985129411764707
1544042979.5,2489,2,68.03,21.86,46.17,0.008382952,0.17244929828571431
1544043351.0,4677,4,70.255,21.9,48.355,0.015752136,0.09983748169014085
1544044368.0,3,1,69.785,22.04,47.745,1.0104e-05,2.481200545702592e-05
1544045129.0,590,2,67.2,22.15,45.05,0.00198712,0.1277434285714286
1544045232.5,1245,1,66.49,22.165,44.325,0.0041931600000000005,0.09996937748344371
1544045395.5,2493,2,69.305,22.19,47.115,0.008396424000000001,0.1727264365714286
1544045760.5,4571,1,71.855,22.245,49.61,0.015395128000000001,0.09986028972972974
1544046066.5,4,4,71.625,22.29,49.335,1.3472e-05,0.000850863157894737
1544046851.5,3,1,69.075,22.365,46.71,1.0104e-05,2.4041242564441507e-05
1544047635.0,582,2,67.33,22.44,44.89,0.001960176,0.1306784
1544047738.5,1267,1,67.685,22.435,45.25,0.0042672560000000005,0.10040602352941178
1544047902.5,2489,2,69.545,22.425,47.12,0.008382952,0.17244929828571431
1544048251.0,4302,4,71.405,22.405,49.0,0.014489136000000001,0.09992507586206897
1544061538.5,3,1,63.125,20.23,42.895,1.0104e-05,1.3961693471001421e-06
1544074592.0,578,2,55.01,18.085,36.925,0.001946704,0.12978026666666667
1544074695.0,1256,1,55.565,18.14,37.425,0.004230208,0.10018913684210527
1544075396.5,19355,2,62.295,18.515,43.78,0.06518764,0.18759033093525182
1544077958.0,31828,4,70.135,18.145,51.99,0.107196704,0.0996663570247934
1544082243.0,10,1,66.08,16.495,49.585,3.368e-05,2.580842911877395e-05
1544084620.0,625,2,61.535,15.55,45.985,0.002105,0.13532142857142856
1544084725.5,1284,1,62.43,15.545,46.885,0.004324512,0.10044027870967742
1544085014.5,6501,2,65.115,15.53,49.585,0.021895368000000002,0.18634355744680853
1544086230.0,16520,4,69.43,15.49,53.94,0.055639360000000006,0.09975184063745021
1544087808.0,4,1,68.595,15.49,53.105,1.3472e-05,4.224668989547039e-05
1544088409.5,577,2,65.645,15.52,50.125,0.0019433360000000002,0.12720017454545457
1544088513.0,1259,1,65.28,15.525,49.755,0.004240312,0.10042844210526317
1544088684.0,2701,2,67.305,15.535,51.77,0.009096968,0.17236360421052632
1544089232.0,7455,4,70.59,15.56,55.03,0.025108440000000003,0.09976863576158941
1544090338.5,330,2,68.685,15.66,53.025,0.00111144,0.0030613496557000764
1544091083.0,1507,1,65.28,15.755,49.525,0.005075576,0.1003960087912088
1544091262.0,2493,2,67.765,15.79,51.975,0.008396424000000001,0.1717450363636364
1544091733.0,6307,4,70.715,15.885,54.83,0.021241976000000003,0.09983174099216711
1544092813.0,1,1,68.475,16.1,52.375,3.368e-06,8.697847919655667e-06
1544093537.5,577,2,65.77,16.245,49.525,0.0019433360000000002,0.12720017454545457
1544093641.0,1258,1,65.04,16.265,48.775,0.004236944,0.10034867368421053
1544093805.0,2493,2,66.705,16.3,50.405,0.008396424000000001,0.1717450363636364
1544094151.0,4253,4,69.905,16.28,53.625,0.014324104,0.09993560930232559
1544103548.5,2,1,62.78,15.825,46.955,6.736e-06,1.3266371245691779e-06
1544112715.0,584,2,55.56,15.405,40.155,0.001966912,0.13112746666666666
1544112818.5,1267,1,56.665,15.375,41.29,0.0042672560000000005,0.10040602352941178
1544112983.0,2496,2,58.535,15.325,43.21,0.008406528,0.1719517090909091
1544113167.0,1589,4,61.41,15.27,46.14,0.005351752,0.10034535000000001
1544113918.5,344,2,59.405,15.045,44.36,0.0011585920000000002,0.0031814883295194513
1544114662.5,1465,1,57.335,14.82,42.515,0.00493412,0.10035498305084746
1544115469.5,22253,2,64.46,14.65,49.81,0.074948104,0.18776142964509393
1544117830.5,27008,4,70.715,14.365,56.35,0.090962944,0.09968541808219179
1544120037.0,3,1,69.075,13.94,55.135,1.0104e-05,3.22468085106383e-05
1544120628.0,571,2,66.49,13.645,52.845,0.001923128,0.12820853333333332
1544120731.0,1251,1,66.25,13.595,52.655,0.004213368,0.09979029473684212
1544120909.0,2909,2,67.325,13.505,53.82,0.009797512000000001,0.17289727058823534
1544121622.0,10053,4,69.78,13.145,56.635,0.033858504000000005,0.09974682029459903
1544122850.0,1,1,69.185,12.535,56.65,3.368e-06,9.825607779578606e-06
1544123494.5,571,2,66.61,12.215,54.395,0.001923128,0.1258774690909091
1544123598.0,1251,1,66.25,12.16,54.09,0.004213368,0.09979029473684212
1544123772.0,2797,2,67.555,12.075,55.48,0.009420296,0.17302584489795916
1544124373.5,8271,4,70.36,11.775,58.585,0.027856728,0.09958711102284012
1544125474.5,0,1,69.89,11.22,58.67,0.0,0.0
1544126099.5,577,2,67.205,10.91,56.295,0.0019433360000000002,0.12720017454545457
1544126203.0,1259,1,66.01,10.86,55.15,0.004240312,0.10042844210526317
1544126366.5,2491,2,68.355,10.775,57.58,0.008389688000000001,0.17258786742857146
1544126709.5,4202,4,71.175,10.575,60.6,0.014152336000000001,0.0997033455968689
1544134608.5,2,1,63.98,10.575,53.405,6.736e-06,1.5862890037286586e-06
1544142279.0,585,2,57.475,10.745,46.73,0.00197028,0.131352
1544142383.0,1268,1,57.745,10.81,46.935,0.004270624000000001,0.09983276883116884
1544142547.5,2494,2,60.075,10.91,49.165,0.008399792,0.17279572114285713
1544142725.5,1496,4,62.94,11.015,51.925,0.0050385280000000005,0.10021381657458564
1544144981.5,1,1,60.075,12.505,47.57,3.368e-06,2.799538212883861e-06
1544147174.5,578,2,57.48,13.96,43.52,0.001946704,0.12742062545454544
1544147278.0,1260,1,57.21,14.035,43.175,0.0042436800000000005,0.1005082105263158
1544147441.5,2496,2,59.55,14.15,45.4,0.008406528,0.17293429028571428
1544147632.5,1704,4,62.05,14.285,47.765,0.0057390720000000004,0.09980994782608697
1544149539.5,6,1,60.77,15.62,45.15,2.0208e-05,2.0168782922095923e-05
1544151371.0,594,2,59.605,16.9,42.705,0.0020005920000000003,0.1286094857142857
1544151474.0,1239,1,58.41,16.97,41.44,0.004172952000000001,0.10015084800000001
1544151637.0,2496,2,58.54,17.07,41.47,0.008406528,0.1719517090909091
1544151839.0,1884,4,61.645,17.17,44.475,0.0063453120000000005,0.10018913684210527
1544153645.5,431,2,60.985,17.965,43.02,0.001451608,0.0015438076218611523
1544155422.5,1397,1,58.15,18.735,39.415,0.004705096000000001,0.10022689704142013
1544155595.0,2496,2,59.72,18.78,40.94,0.008406528,0.1719517090909091
1544155792.5,1808,4,61.675,18.83,42.845,0.006089344,0.10009880547945206
1544157559.0,3,1,60.505,19.26,41.245,1.0104e-05,1.0975980687990343e-05
1544159243.5,578,2,58.28,19.665,38.615,0.001946704,0.12742062545454544
1544159347.5,1260,1,58.15,19.685,38.465,0.0042436800000000005,0.09985129411764707
1544159511.0,2492,2,60.375,19.72,40.655,0.008393056000000001,0.17364943448275866
1544159714.0,1908,4,62.31,19.765,42.545,0.006426144,0.0997160275862069
1544161475.5,2,1,59.95,20.025,39.925,6.736e-06,7.3684594348222435e-06
1544163149.0,593,2,58.015,20.26,37.755,0.001997224,0.12839297142857142
1544163252.0,1244,1,57.88,20.255,37.625,0.004189792,0.100555008
1544163414.5,2496,2,59.815,20.245,39.57,0.008406528,0.17293429028571428
1544163600.5,1624,4,62.94,20.24,42.7,0.005469632,0.09995266598984771
1544165125.5,3,1,60.2,20.235,39.965,1.0104e-05,1.2749526813880127e-05
1544166579.5,578,2,58.275,20.235,38.04,0.001946704,0.12742062545454544
1544166683.0,1260,1,58.41,20.255,38.155,0.0042436800000000005,0.1005082105263158
1544166846.5,2491,2,59.705,20.29,39.415,0.008389688000000001,0.17258786742857146
1544167050.5,1920,4,62.81,20.33,42.48,0.0064665600000000005,0.09991251502145923
1544168383.5,2,1,60.45,20.595,39.855,6.736e-06,9.96695437731196e-06
1544169703.0,1834,1,56.94,20.81,36.13,0.0061769120000000005,0.10794603495145633
1544170188.0,12356,2,61.76,20.665,41.095,0.041615008,0.19609166073298429
1544170927.5,5883,1,66.85,20.44,46.41,0.019813944,0.09976251524475524
1544171380.5,2715,2,67.445,20.305,47.14,0.00914412,0.17234990575916231
1544173346.0,30733,4,70.005,19.97,50.035,0.103508744,0.09963408513368983
1544175688.0,2,1,70.24,19.635,50.605,6.736e-06,2.5688135593220342e-05
1544176187.0,570,2,67.2,19.61,47.59,0.0019197600000000002,0.12798400000000001
1544176290.0,1251,1,66.37,19.605,46.765,0.004213368,0.09979029473684212
1544176453.5,2485,2,68.265,19.595,48.67,0.00836948,0.17217216000000002
1544176927.0,6354,4,70.825,19.65,51.175,0.021400272,0.09979401450777203
1544177836.0,4,1,69.53,19.84,49.69,1.3472e-05,4.636634799235182e-05
1544178386.5,576,2,67.445,19.975,47.47,0.001939968,0.12697972363636362
1544178490.0,1259,1,67.205,20.0,47.205,0.004240312,0.10042844210526317
1544178653.5,2489,2,67.91,20.045,47.865,0.008382952,0.17244929828571431
1544179096.0,5679,4,69.79,20.155,49.635,0.019126872,0.09698132281690142
1544179954.5,136,1,69.205,20.375,48.83,0.000458048,0.0016375102284011916
1544180485.0,513,2,66.965,20.525,46.44,0.001727784,0.11518560000000001
1544180583.0,1171,1,66.61,20.58,46.03,0.003943928,0.09998690704225353
1544180744.5,2577,2,68.85,20.67,48.18,0.008679336000000001,0.1726276773480663
1544181189.0,5495,4,70.83,20.915,49.915,0.01850716,0.09410420338983051
1544182078.0,2,1,69.545,21.405,48.14,6.736e-06,2.266317757009346e-05
