Stove Type,Laser 56/560,Latitude,64.80488,Longitude,-148.07,Square Footage,640,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,F,F,F
1544098515.0,4,733,73.54,15.21,58.33
1544098578.0,2,1222,73.76,15.2,58.56
1544099150.0,4,4652,68.04,15.05,52.99
1544099176.0,2,4808,67.8,15.05,52.75
1544099486.0,4,6669,68.28,14.97,53.31
1544099512.0,2,6923,68.04,14.96,53.08
1544099684.0,4,7960,68.04,14.92,53.12
1544099710.0,2,8110,67.8,14.91,52.89
1544099826.0,4,8803,68.98,14.88,54.1
1544099852.0,2,8977,68.75,14.88,53.87
1544100251.0,4,11381,69.91,14.78,55.13
1544100277.0,2,11523,70.14,14.77,55.37
1544100489.0,4,12796,69.21,14.72,54.49
1544100515.0,2,12952,69.68,14.71,54.97
1544116852.0,4,12796,93.23,14.48,78.75
1544128276.0,1,12796,63.44,9.63,53.81
1544128332.0,2,13347,62.69,9.6,53.09
1544128425.0,4,13905,72.42,9.54,62.88
1544131951.0,1,13907,62.94,8.89,54.05
1544132032.0,2,14600,62.94,8.9,54.04
1544132098.0,4,14988,66.13,8.91,57.22
1544134952.0,1,14991,63.19,9.41,53.78
1544135008.0,2,15523,61.93,9.42,52.51
1544135100.0,4,16079,63.19,9.44,53.75
1544137245.0,1,16086,62.43,9.86,52.57
1544137315.0,2,16704,61.93,9.86,52.07
1544137386.0,4,17130,67.57,9.86,57.71
1544139611.0,1,17231,61.16,9.86,51.3
1544139681.0,2,17798,61.16,9.86,51.3
1544139755.0,4,18241,62.69,9.86,52.83
1544141873.0,1,18244,62.18,10.5,51.68
1544141943.0,2,18849,61.16,10.55,50.61
1544142023.0,4,19332,62.43,10.59,51.84
1544143491.0,1,19335,61.67,11.47,50.2
1544143545.0,2,19821,59.6,11.51,48.09
1544143641.0,4,20398,67.09,11.56,55.53
1544145312.0,1,20401,61.16,12.66,48.5
1544145368.0,2,20911,60.64,12.7,47.94
1544145458.0,4,21450,66.61,12.76,53.85
1544146894.0,1,21456,60.39,13.77,46.62
1544146950.0,2,21947,59.87,13.8,46.07
1544147042.0,4,22502,65.65,13.87,51.78
1544147579.0,1,22505,63.44,14.25,49.19
1544147644.0,2,22987,62.43,14.29,48.14
1544147714.0,4,23342,66.85,14.34,52.51
1544148253.0,1,23345,65.4,14.72,50.68
1544148323.0,2,23857,64.43,14.77,49.66
1544148404.0,4,24304,65.4,14.82,50.58
1544149442.0,2,24853,61.16,15.55,45.61
1544149516.0,4,25300,63.69,15.6,48.09
1544150888.0,1,25302,60.64,16.56,44.08
1544150945.0,2,25794,61.42,16.6,44.82
1544151036.0,4,26345,67.33,16.67,50.66
1544151779.0,2,26730,61.42,17.14,44.28
1544151883.0,4,27359,65.16,17.19,47.97
1544153093.0,1,27362,62.43,17.73,44.7
1544153149.0,2,27849,60.64,17.76,42.88
1544153240.0,4,28394,63.69,17.8,45.89
1544154325.0,1,28397,63.93,18.29,45.64
1544154382.0,2,28875,65.4,18.31,47.09
1544154469.0,4,29405,71.74,18.35,53.39
