Stove Type,Laser 73/730,Latitude,64.89274,Longitude,-147.743,Square Footage,472,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Thermistor resistance of the indoor thermistor
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Thermistor resistance (ohms)
-2093779441.0,-1,-1,12257
-2093779142.0,-1,-1,12257
-2093778842.0,-1,-1,12329
-2093778542.0,-1,-1,12624
-2093778242.0,-1,-1,12699
-2093777942.0,-1,-1,12475
-2093777643.0,-1,-1,12401
-2093777343.0,-1,-1,12549
-2093777043.0,-1,-1,12624
-2093776743.0,-1,-1,12475
-2093776443.0,-1,-1,12549
-2093776143.0,-1,-1,12549
-2093775843.0,-1,-1,12475
-2093775543.0,-1,-1,12257
-2093775244.0,-1,-1,11906
-2093774944.0,-1,-1,12401
-2093774644.0,-1,-1,12257
-2093774344.0,-1,-1,12475
-2093774044.0,-1,-1,12329
-2093773744.0,-1,-1,12549
-2093773444.0,-1,-1,12775
-2093773144.0,-1,-1,12852
-2093772845.0,-1,-1,12930
-2093772544.0,-1,-1,13087
-2093772244.0,-1,-1,12930
-2093772030.0,1,3854957,13008
-2093771977.0,2,3855755,13087
-2093771792.0,1,3857359,13008
-2093771582.0,2,3860527,12115
-2093771242.0,-1,-1,12401
-2093770942.0,-1,-1,12401
-2093770642.0,-1,-1,12329
-2093770342.0,-1,-1,12401
-2093770042.0,-1,-1,12401
-2093769743.0,-1,-1,12257
-2093769443.0,-1,-1,11975
-2093769143.0,-1,-1,12045
-2093768843.0,-1,-1,11975
-2093768543.0,-1,-1,12045
-2093768244.0,-1,-1,11975
-2093767944.0,-1,-1,11975
-2093767644.0,-1,-1,11838
-2093767345.0,-1,-1,11838
-2093767045.0,-1,-1,11906
-2093766745.0,-1,-1,11637
-2093766446.0,-1,-1,11838
-2093766146.0,-1,-1,11506
-2093765846.0,-1,-1,11637
-2093765546.0,-1,-1,11571
-2093765246.0,-1,-1,11704
-2093764947.0,-1,-1,11838
-2093764647.0,-1,-1,11571
-2093764608.0,4,3920785,11637
-2093764266.0,-1,-1,11506
-2093763966.0,-1,-1,11770
-2093763667.0,-1,-1,11975
-2093763367.0,-1,-1,12045
-2093763067.0,-1,-1,11975
-2093762767.0,-1,-1,12329
-2093762466.0,-1,-1,12401
-2093762166.0,-1,-1,12624
-2093761867.0,-1,-1,12475
-2093761567.0,-1,-1,12624
-2093761267.0,-1,-1,12329
-2093760967.0,-1,-1,12624
-2093760667.0,-1,-1,12624
-2093760367.0,-1,-1,12775
-2093760067.0,-1,-1,12775
-2093759768.0,-1,-1,12775
-2093759468.0,-1,-1,12775
-2093759168.0,-1,-1,12852
-2093758939.0,1,3920785,13087
-2093758887.0,2,3921566,13167
-2093758702.0,1,3923173,13248
-2093758439.0,2,3927132,12475
-2093758098.0,-1,-1,12329
-2093757798.0,-1,-1,12257
-2093757498.0,-1,-1,12115
-2093757199.0,-1,-1,12329
-2093756899.0,-1,-1,12185
-2093756599.0,-1,-1,12185
-2093756300.0,-1,-1,12401
-2093756000.0,-1,-1,12045
-2093755700.0,-1,-1,12257
-2093755401.0,-1,-1,12115
-2093755101.0,-1,-1,11838
-2093754801.0,-1,-1,11906
-2093754502.0,-1,-1,11906
-2093754202.0,-1,-1,11637
-2093753903.0,-1,-1,11770
-2093753603.0,-1,-1,11906
-2093753304.0,-1,-1,11770
-2093753004.0,-1,-1,11770
-2093752705.0,-1,-1,11770
-2093752405.0,-1,-1,11838
-2093752105.0,-1,-1,11571
-2093752062.0,4,3982258,11506
-2093751722.0,-1,-1,11637
-2093751422.0,-1,-1,11975
-2093751123.0,-1,-1,11704
-2093750823.0,-1,-1,12257
-2093750523.0,-1,-1,12115
-2093750223.0,-1,-1,12185
-2093749923.0,-1,-1,12185
-2093749623.0,-1,-1,12475
-2093749323.0,-1,-1,12475
-2093749023.0,-1,-1,12624
-2093748723.0,-1,-1,12549
-2093748423.0,-1,-1,12852
-2093748123.0,-1,-1,12475
-2093747823.0,-1,-1,12699
-2093747523.0,-1,-1,12775
-2093747223.0,-1,-1,12699
-2093746923.0,-1,-1,13008
-2093746622.0,-1,-1,12930
-2093746494.0,1,3982259,13087
-2093746442.0,2,3983038,12930
-2093746257.0,1,3984643,13167
-2093746027.0,2,3988113,12475
-2093745688.0,-1,-1,12185
-2093745388.0,-1,-1,12401
-2093745088.0,-1,-1,12257
-2093744789.0,-1,-1,12257
-2093744489.0,-1,-1,12115
-2093744189.0,-1,-1,11975
-2093743889.0,-1,-1,12185
-2093743589.0,-1,-1,12115
-2093743290.0,-1,-1,11906
-2093742990.0,-1,-1,11975
-2093742691.0,-1,-1,12115
-2093742391.0,-1,-1,11906
-2093742092.0,-1,-1,11506
-2093741792.0,-1,-1,11975
-2093741493.0,-1,-1,11770
-2093741193.0,-1,-1,11770
-2093740894.0,-1,-1,11704
-2093740594.0,-1,-1,11838
-2093740295.0,-1,-1,11906
-2093739813.0,-1,-1,11704
-2093739513.0,-1,-1,11838
-2093739213.0,-1,-1,11704
-2093738913.0,-1,-1,11975
-2093738614.0,-1,-1,11770
-2093738314.0,-1,-1,11770
-2093738014.0,-1,-1,11637
-2093737782.0,4,3854953,11637
-2093737440.0,-1,-1,11571
-2093737140.0,-1,-1,11770
-2093736841.0,-1,-1,12045
-2093736541.0,-1,-1,12045
-2093707473.0,-1,-1,12624
-2093707173.0,-1,-1,12401
-2093706873.0,-1,-1,12699
-2093706572.0,-1,-1,12624
-2093706272.0,-1,-1,12549
-2093705972.0,-1,-1,13008
-2093705672.0,-1,-1,13087
-2093705372.0,-1,-1,12930
-2093705072.0,-1,-1,13008
-2093704851.0,1,4046022,13248
-2093704797.0,2,4046833,13008
-2093704612.0,1,4048438,13087
-2093704393.0,2,4051749,12185
-2093704053.0,-1,-1,12257
-2093703753.0,-1,-1,11975
-2093703453.0,-1,-1,12115
-2093703154.0,-1,-1,11838
-2093702854.0,-1,-1,11975
-2093702554.0,-1,-1,11906
-2093702254.0,-1,-1,12257
-2093701954.0,-1,-1,12045
-2093701654.0,-1,-1,11975
-2093701355.0,-1,-1,12115
-2093701055.0,-1,-1,11975
-2093700755.0,-1,-1,11770
-2093700455.0,-1,-1,11838
-2093700156.0,-1,-1,11770
-2093699857.0,-1,-1,11838
-2093699557.0,-1,-1,11770
-2093699257.0,-1,-1,11770
-2093698958.0,-1,-1,11506
-2093698658.0,-1,-1,11637
-2093698359.0,-1,-1,11704
-2093698078.0,4,4106339,11704
-2093697738.0,-1,-1,11571
-2093697438.0,-1,-1,11838
-2093697138.0,-1,-1,11975
-2093696532.0,-1,-1,12257
-2093696232.0,-1,-1,12329
-2093695933.0,-1,-1,12549
-2093695633.0,-1,-1,12257
-2093695333.0,-1,-1,12549
-2093695033.0,-1,-1,12699
-2093694733.0,-1,-1,12624
-2093694433.0,-1,-1,12624
-2093694133.0,-1,-1,12699
-2093693833.0,-1,-1,12699
-2093693533.0,-1,-1,13008
-2093693233.0,-1,-1,12930
-2093693203.0,-1,-1,12045
-2093692933.0,-1,-1,13167
-2093692903.0,-1,-1,11975
-2093692652.0,1,4106339,13167
-2093692603.0,-1,-1,12045
-2093692600.0,2,4107120,13330
-2093692416.0,1,4108724,13087
-2093692304.0,-1,-1,11906
-2093692177.0,2,4112318,12329
-2093692004.0,-1,-1,11770
-2093691836.0,-1,-1,12475
-2093691704.0,-1,-1,11975
-2093691536.0,-1,-1,12475
-2093691405.0,-1,-1,11906
-2093691236.0,-1,-1,12329
-2093691105.0,-1,-1,11838
-2093690936.0,-1,-1,12257
-2093690806.0,-1,-1,11906
-2093690637.0,-1,-1,12257
-2093690506.0,-1,-1,11571
-2093690337.0,-1,-1,12257
-2093690207.0,-1,-1,11571
-2093690037.0,-1,-1,12329
-2093689907.0,-1,-1,11906
-2093689738.0,-1,-1,12115
-2093689651.0,4,4271030,11637
-2093689438.0,-1,-1,12329
-2093689311.0,-1,-1,11251
-2093689138.0,-1,-1,11975
-2093689011.0,-1,-1,11637
-2093688839.0,-1,-1,11704
-2093688711.0,-1,-1,11906
-2093688539.0,-1,-1,11770
-2093688411.0,-1,-1,11975
-2093688240.0,-1,-1,12045
-2093688111.0,-1,-1,11838
-2093687940.0,-1,-1,11975
-2093687811.0,-1,-1,12115
-2093687640.0,-1,-1,11838
-2093687511.0,-1,-1,12257
-2093687341.0,-1,-1,11704
-2093687211.0,-1,-1,12329
-2093687041.0,-1,-1,11770
-2093686912.0,-1,-1,12329
-2093686741.0,-1,-1,11571
-2093686611.0,-1,-1,12475
-2093686442.0,-1,-1,11770
-2093686312.0,-1,-1,12257
-2093686142.0,-1,-1,11704
-2093686102.0,4,4164788,11377
-2093686012.0,-1,-1,12549
-2093685761.0,-1,-1,11441
-2093685712.0,-1,-1,12475
-2093685461.0,-1,-1,11838
-2093685411.0,-1,-1,12475
-2093685161.0,-1,-1,12045
-2093685111.0,-1,-1,12475
-2093684862.0,-1,-1,12257
-2093684812.0,-1,-1,12852
-2093684562.0,-1,-1,11906
-2093684512.0,-1,-1,12699
-2093684262.0,-1,-1,12475
-2093684212.0,-1,-1,12930
-2093683962.0,-1,-1,12257
-2093683911.0,-1,-1,12624
-2093683662.0,-1,-1,12329
-2093683611.0,-1,-1,12699
-2093683363.0,-1,-1,12257
-2093683311.0,-1,-1,12930
-2093683063.0,-1,-1,12257
-2093683011.0,-1,-1,13008
-2093682806.0,1,4271032,13087
-2093682763.0,-1,-1,12329
-2093682753.0,2,4271843,12930
-2093682568.0,1,4273448,13167
-2093682349.0,2,4276743,12475
-2093682135.0,-1,-1,12329
-2093682010.0,-1,-1,12475
-2093681835.0,-1,-1,12549
-2093681710.0,-1,-1,12329
-2093681535.0,-1,-1,12775
-2093681410.0,-1,-1,12329
-2093681236.0,-1,-1,12775
-2093681110.0,-1,-1,12257
-2093680936.0,-1,-1,12775
-2093680810.0,-1,-1,12115
-2093680636.0,-1,-1,13087
-2093680511.0,-1,-1,12045
-2093680336.0,-1,-1,12930
-2093680211.0,-1,-1,12185
-2093680036.0,-1,-1,13087
-2093679911.0,-1,-1,12185
-2093679736.0,-1,-1,13167
-2093679611.0,-1,-1,12185
-2093679542.0,1,4164788,13167
-2093679489.0,2,4165598,13167
-2093679311.0,-1,-1,12115
-2093679304.0,1,4167203,13412
-2093679084.0,2,4170514,12257
-2093679012.0,-1,-1,11975
-2093678743.0,-1,-1,12475
-2093678712.0,-1,-1,11906
-2093678443.0,-1,-1,12624
-2093678413.0,-1,-1,11770
-2093678144.0,-1,-1,12257
-2093678114.0,-1,-1,11838
-2093677844.0,-1,-1,12185
-2093677814.0,-1,-1,11704
-2093677545.0,-1,-1,12549
-2093677515.0,-1,-1,11506
-2093677245.0,-1,-1,12257
-2093677215.0,-1,-1,11571
-2093676945.0,-1,-1,12115
-2093676916.0,-1,-1,11377
-2093676839.0,4,4324375,11441
-2093676646.0,-1,-1,11906
-2093676499.0,-1,-1,11506
-2093676346.0,-1,-1,12115
-2093676199.0,-1,-1,11704
-2093676046.0,-1,-1,11975
-2093675900.0,-1,-1,11906
-2093675746.0,-1,-1,11770
-2093675600.0,-1,-1,11770
-2093675447.0,-1,-1,11838
-2093675300.0,-1,-1,11975
-2093675147.0,-1,-1,11637
-2093675000.0,-1,-1,12185
-2093674848.0,-1,-1,11770
-2093674700.0,-1,-1,12257
-2093674548.0,-1,-1,11838
-2093674400.0,-1,-1,12401
-2093674248.0,-1,-1,11637
-2093674100.0,-1,-1,12699
-2093673949.0,-1,-1,11571
-2093673801.0,4,4216180,11441
-2093673800.0,-1,-1,12475
-2093673500.0,-1,-1,12549
-2093673460.0,-1,-1,11441
-2093673200.0,-1,-1,12852
-2093673160.0,-1,-1,11770
-2093672900.0,-1,-1,12475
-2093672861.0,-1,-1,12185
-2093672600.0,-1,-1,12624
-2093672561.0,-1,-1,11838
-2093672300.0,-1,-1,12624
-2093672261.0,-1,-1,11838
-2093672000.0,-1,-1,12775
-2093671962.0,-1,-1,12257
-2093671700.0,-1,-1,12775
-2093671662.0,-1,-1,12257
-2093671400.0,-1,-1,13087
-2093671362.0,-1,-1,12401
-2093671100.0,-1,-1,13087
-2093671063.0,-1,-1,12257
-2093670804.0,1,4324378,13248
-2093670763.0,-1,-1,12699
-2093670752.0,2,4325173,13330
-2093670567.0,1,4326779,13248
