Stove type: Laser 73/730,,Latitude of the PUMA device location,[64.81606],Longitude of the PUMA device location,[-148.002],,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PUMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Number of clicks the fuel pump solenoid makes when the stove turns on per time interval,The amount of fuel consumed by the stove,The fuel consumption rate of the stove,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Number of clicks,US gallons,US gallons per hour,F,F,F
1543968147.0,-1,-1,0,0.0,0.0,77.26,8.77,68.49
1543968447.0,-1,-1,0,0.0,0.0,76.18,9.11,67.07
1543968747.0,-1,-1,0,0.0,0.0,76.18,9.46,66.72
1543969047.0,-1,-1,0,0.0,0.0,75.3,9.8,65.5
1543969347.0,-1,-1,0,0.0,0.0,75.52,10.15,65.37
1543969647.0,-1,-1,0,0.0,0.0,75.52,10.49,65.03
1543969947.0,-1,-1,0,0.0,0.0,75.74,10.84,64.9
1543970247.0,-1,-1,0,0.0,0.0,75.96,11.18,64.78
1543970547.0,-1,-1,0,0.0,0.0,75.52,11.53,63.99
1543970848.0,-1,-1,0,0.0,0.0,75.3,11.88,63.42
1543971148.0,-1,-1,0,0.0,0.0,75.74,12.22,63.52
1543971448.0,-1,-1,0,0.0,0.0,75.3,12.57,62.73
1543971748.0,-1,-1,0,0.0,0.0,75.52,12.82,62.7
1543972048.0,-1,-1,0,0.0,0.0,76.18,12.99,63.19
1543972348.0,-1,-1,0,0.0,0.0,76.61,13.15,63.46
1543972648.0,-1,-1,0,0.0,0.0,75.96,13.32,62.64
1543972948.0,-1,-1,0,0.0,0.0,76.61,13.48,63.13
1543973248.0,-1,-1,0,0.0,0.0,76.83,13.65,63.18
1543973548.0,-1,-1,0,0.0,0.0,76.83,13.81,63.02
1543973848.0,-1,-1,0,0.0,0.0,76.61,13.98,62.63
1543974148.0,-1,-1,0,0.0,0.0,75.52,14.14,61.38
1543974448.0,-1,-1,0,0.0,0.0,76.4,14.31,62.09
1543974748.0,-1,-1,0,0.0,0.0,76.61,14.47,62.14
1543975048.0,-1,-1,0,0.0,0.0,76.83,14.64,62.19
1543975348.0,-1,-1,0,0.0,0.0,75.3,14.75,60.55
1543975648.0,-1,-1,0,0.0,0.0,76.18,14.81,61.37
1543975948.0,-1,-1,0,0.0,0.0,76.4,14.87,61.53
1543976248.0,-1,-1,0,0.0,0.0,76.18,14.93,61.25
1543976548.0,-1,-1,0,0.0,0.0,76.18,14.99,61.19
1543976848.0,-1,-1,0,0.0,0.0,75.08,15.05,60.03
1543977149.0,-1,-1,0,0.0,0.0,76.18,15.11,61.07
1543977449.0,-1,-1,0,0.0,0.0,75.52,15.17,60.35
1543977749.0,-1,-1,0,0.0,0.0,75.96,15.23,60.73
1543978049.0,-1,-1,0,0.0,0.0,75.96,15.29,60.67
1543978349.0,-1,-1,0,0.0,0.0,75.74,15.35,60.39
1543978649.0,-1,-1,0,0.0,0.0,74.87,15.41,59.46
1543978949.0,-1,-1,0,0.0,0.0,75.08,15.37,59.71
1543979249.0,-1,-1,0,0.0,0.0,75.3,15.24,60.06
1543979549.0,-1,-1,0,0.0,0.0,74.65,15.1,59.55
1543979849.0,-1,-1,0,0.0,0.0,75.96,14.97,60.99
1543980149.0,-1,-1,0,0.0,0.0,75.96,14.83,61.13
1543980449.0,-1,-1,0,0.0,0.0,75.74,14.7,61.04
1543980749.0,-1,-1,0,0.0,0.0,76.18,14.56,61.62
1543981049.0,-1,-1,0,0.0,0.0,75.96,14.43,61.53
1543981349.0,-1,-1,0,0.0,0.0,75.3,14.29,61.01
1543981649.0,-1,-1,0,0.0,0.0,75.74,14.16,61.58
1543981949.0,-1,-1,0,0.0,0.0,75.3,14.02,61.28
1543982249.0,-1,-1,0,0.0,0.0,74.87,13.89,60.98
1543982549.0,-1,-1,0,0.0,0.0,74.87,13.71,61.16
1543982849.0,-1,-1,0,0.0,0.0,75.08,13.48,61.6
1543983149.0,-1,-1,0,0.0,0.0,75.52,13.26,62.26
1543983450.0,-1,-1,0,0.0,0.0,75.3,13.03,62.27
1543983750.0,-1,-1,0,0.0,0.0,75.08,12.81,62.27
1543984050.0,-1,-1,0,0.0,0.0,75.52,12.58,62.94
1543984350.0,-1,-1,0,0.0,0.0,75.08,12.36,62.72
1543984650.0,-1,-1,0,0.0,0.0,74.65,12.13,62.52
1543984950.0,-1,-1,0,0.0,0.0,75.52,11.91,63.61
1543985250.0,-1,-1,0,0.0,0.0,75.96,11.68,64.28
1543985550.0,-1,-1,0,0.0,0.0,75.52,11.46,64.06
1543985850.0,-1,-1,0,0.0,0.0,76.83,11.23,65.6
1543986150.0,-1,-1,0,0.0,0.0,75.52,11.18,64.34
1543986450.0,-1,-1,0,0.0,0.0,74.65,11.3,63.35
1543986750.0,-1,-1,0,0.0,0.0,75.52,11.42,64.1
1543987050.0,-1,-1,0,0.0,0.0,75.3,11.54,63.76
1543987350.0,-1,-1,0,0.0,0.0,74.42,11.66,62.76
1543987650.0,-1,-1,0,0.0,0.0,75.3,11.78,63.52
1543987950.0,-1,-1,0,0.0,0.0,74.87,11.9,62.97
1543988250.0,-1,-1,0,0.0,0.0,74.21,12.02,62.19
1543988550.0,-1,-1,0,0.0,0.0,75.3,12.14,63.16
1543988850.0,-1,-1,0,0.0,0.0,75.3,12.26,63.04
1543989150.0,-1,-1,0,0.0,0.0,75.52,12.38,63.14
1543989451.0,-1,-1,0,0.0,0.0,74.65,12.5,62.15
1543989751.0,-1,-1,0,0.0,0.0,75.08,12.61,62.47
1543990051.0,-1,-1,0,0.0,0.0,75.3,12.7,62.6
1543990351.0,-1,-1,0,0.0,0.0,75.74,12.79,62.95
1543990651.0,-1,-1,0,0.0,0.0,74.87,12.88,61.99
1543990951.0,-1,-1,0,0.0,0.0,75.74,12.97,62.77
1543991251.0,-1,-1,0,0.0,0.0,75.52,13.06,62.46
1543991551.0,-1,-1,0,0.0,0.0,76.4,13.15,63.25
1543991851.0,-1,-1,0,0.0,0.0,75.96,13.24,62.72
1543992151.0,-1,-1,0,0.0,0.0,75.08,13.33,61.75
1543992451.0,-1,-1,0,0.0,0.0,75.96,13.42,62.54
1543992751.0,-1,-1,0,0.0,0.0,75.52,13.51,62.01
1543993051.0,-1,-1,0,0.0,0.0,75.74,13.6,62.14
1543993351.0,-1,-1,0,0.0,0.0,75.74,13.56,62.18
1543993651.0,-1,-1,0,0.0,0.0,74.65,13.39,61.26
1543993951.0,-1,-1,0,0.0,0.0,75.52,13.23,62.29
1543994251.0,-1,-1,0,0.0,0.0,75.3,13.06,62.24
1543994551.0,-1,-1,0,0.0,0.0,75.08,12.9,62.18
1543994851.0,-1,-1,0,0.0,0.0,75.3,12.73,62.57
1543995151.0,-1,-1,0,0.0,0.0,75.08,12.57,62.51
1543995451.0,-1,-1,0,0.0,0.0,75.08,12.4,62.68
1543995751.0,-1,-1,0,0.0,0.0,74.65,12.24,62.41
1543996051.0,-1,-1,0,0.0,0.0,74.65,12.07,62.58
1543996352.0,-1,-1,0,0.0,0.0,75.3,11.91,63.39
1543996652.0,-1,-1,0,0.0,0.0,75.08,11.74,63.34
1543996952.0,-1,-1,0,0.0,0.0,75.3,11.61,63.69
1543997252.0,-1,-1,0,0.0,0.0,75.52,11.5,64.02
1543997552.0,-1,-1,0,0.0,0.0,74.87,11.4,63.47
1543997852.0,-1,-1,0,0.0,0.0,75.52,11.29,64.23
1543998152.0,-1,-1,0,0.0,0.0,75.08,11.19,63.89
1543998452.0,-1,-1,0,0.0,0.0,75.3,11.08,64.22
