Stove type: Laser 73/730,,Latitude of the PUMA device location,[64.89274],Longitude of the PUMA device location,[-147.743],,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PUMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Number of clicks the fuel pump solenoid makes when the stove turns on per time interval,The amount of fuel consumed by the stove,The fuel consumption rate of the stove,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Number of clicks,US gallons,US gallons per hour,F,F,F
1550247056.0,4,7085892,0,0.0,0.0,67.09,-23.39,90.48
1550247396.0,-1,-1,0,0.0,0.0,66.61,-23.46,90.07
1550247697.0,-1,-1,0,0.0,0.0,66.61,-23.52,90.13
1550247997.0,-1,-1,0,0.0,0.0,66.37,-23.58,89.95
1550248171.0,1,7085892,0,0.0,0.0,65.65,-23.61,89.26
1550248217.0,2,7086584,692,0.002330656,0.1823991652173913,66.61,-23.62,90.23
1550248402.0,1,7088185,1601,0.005392168,0.1049286745945946,65.4,-23.66,89.06
1550248582.0,0,7090901,2716,0.009147488,0.18294976000000002,68.04,-23.7,91.74
1550248711.0,1,7093756,2855,0.00961564,0.2683434418604651,68.98,-23.72,92.7
1550248917.0,2,7096854,3098,0.010434064,0.18234286601941746,70.6,-23.76,94.36
1550249257.0,-1,-1,0,0.0,0.0,69.45,-23.83,93.28
1550249557.0,-1,-1,0,0.0,0.0,68.98,-23.89,92.87
1550249857.0,-1,-1,0,0.0,0.0,69.68,-23.95,93.63
1550250157.0,-1,-1,0,0.0,0.0,68.98,-23.91,92.89
1550250458.0,-1,-1,0,0.0,0.0,67.57,-23.77,91.34
1550250758.0,-1,-1,0,0.0,0.0,67.33,-23.64,90.97
1550251058.0,-1,-1,0,0.0,0.0,69.21,-23.5,92.71
1550251359.0,-1,-1,0,0.0,0.0,69.45,-23.37,92.82
1550251659.0,-1,-1,0,0.0,0.0,69.45,-23.23,92.68
1550251959.0,-1,-1,0,0.0,0.0,67.57,-23.1,90.67
1550252260.0,-1,-1,0,0.0,0.0,68.51,-22.96,91.47
1550252560.0,-1,-1,0,0.0,0.0,68.98,-22.83,91.81
1550252861.0,-1,-1,0,0.0,0.0,68.75,-22.69,91.44
1550253161.0,-1,-1,0,0.0,0.0,68.51,-22.56,91.07
1550253462.0,-1,-1,0,0.0,0.0,67.8,-22.42,90.22
1550253762.0,-1,-1,0,0.0,0.0,68.75,-22.07,90.82
1550254062.0,-1,-1,0,0.0,0.0,68.75,-21.53,90.28
1550254362.0,-1,-1,0,0.0,0.0,69.91,-20.99,90.9
1550254662.0,-1,-1,0,0.0,0.0,68.98,-20.45,89.43
1550254962.0,-1,-1,0,0.0,0.0,69.21,-19.91,89.12
1550255262.0,-1,-1,0,0.0,0.0,70.37,-19.37,89.74
1550255562.0,-1,-1,0,0.0,0.0,68.75,-18.83,87.58
1550255862.0,-1,-1,0,0.0,0.0,68.75,-18.29,87.04
1550256162.0,-1,-1,0,0.0,0.0,68.98,-17.75,86.73
1550256462.0,-1,-1,0,0.0,0.0,68.98,-17.21,86.19
1550256762.0,-1,-1,0,0.0,0.0,68.51,-16.67,85.18
1550257062.0,-1,-1,0,0.0,0.0,69.45,-16.13,85.58
1550257362.0,-1,-1,0,0.0,0.0,68.04,-15.57,83.61
1550257662.0,-1,-1,0,0.0,0.0,68.98,-15.0,83.98
1550257962.0,-1,-1,0,0.0,0.0,68.98,-14.43,83.41
1550258262.0,-1,-1,0,0.0,0.0,68.98,-13.86,82.84
1550258562.0,-1,-1,0,0.0,0.0,68.98,-13.29,82.27
1550258862.0,-1,-1,0,0.0,0.0,68.98,-12.72,81.7
1550259162.0,-1,-1,0,0.0,0.0,68.75,-12.15,80.9
1550259462.0,-1,-1,0,0.0,0.0,69.45,-11.58,81.03
1550259762.0,-1,-1,0,0.0,0.0,68.28,-11.01,79.29
1550260062.0,-1,-1,0,0.0,0.0,68.98,-10.44,79.42
1550260362.0,-1,-1,0,0.0,0.0,68.98,-9.87,78.85
1550260662.0,-1,-1,0,0.0,0.0,68.28,-9.3,77.58
1550260962.0,-1,-1,0,0.0,0.0,68.51,-8.88,77.39
1550261262.0,-1,-1,0,0.0,0.0,68.75,-8.58,77.33
1550261562.0,-1,-1,0,0.0,0.0,69.45,-8.28,77.73
1550261862.0,-1,-1,0,0.0,0.0,69.68,-7.98,77.66
1550262162.0,-1,-1,0,0.0,0.0,70.14,-7.68,77.82
1550262462.0,-1,-1,0,0.0,0.0,70.14,-7.38,77.52
1550262762.0,-1,-1,0,0.0,0.0,68.98,-7.08,76.06
1550263062.0,-1,-1,0,0.0,0.0,68.04,-6.78,74.82
1550263362.0,-1,-1,0,0.0,0.0,68.98,-6.48,75.46
1550263662.0,-1,-1,0,0.0,0.0,69.68,-6.18,75.86
1550263962.0,-1,-1,0,0.0,0.0,68.28,-5.88,74.16
1550264262.0,-1,-1,0,0.0,0.0,67.8,-5.58,73.38
1550264563.0,-1,-1,0,0.0,0.0,68.04,-5.33,73.37
1550264863.0,-1,-1,0,0.0,0.0,68.51,-5.12,73.63
1550265163.0,-1,-1,0,0.0,0.0,68.98,-4.91,73.89
1550265463.0,-1,-1,0,0.0,0.0,68.28,-4.7,72.98
1550265763.0,-1,-1,0,0.0,0.0,68.51,-4.49,73.0
1550266063.0,-1,-1,0,0.0,0.0,68.28,-4.28,72.56
1550266363.0,-1,-1,0,0.0,0.0,69.91,-4.07,73.98
1550266663.0,-1,-1,0,0.0,0.0,68.75,-3.86,72.61
1550266963.0,-1,-1,0,0.0,0.0,68.51,-3.65,72.16
1550267263.0,-1,-1,0,0.0,0.0,68.98,-3.44,72.42
1550267563.0,-1,-1,0,0.0,0.0,68.75,-3.23,71.98
1550267863.0,-1,-1,0,0.0,0.0,68.51,-3.02,71.53
1550268163.0,-1,-1,0,0.0,0.0,68.51,-2.81,71.32
1550268463.0,-1,-1,0,0.0,0.0,68.75,-2.6,71.35
1550268763.0,-1,-1,0,0.0,0.0,68.28,-2.39,70.67
1550269063.0,-1,-1,0,0.0,0.0,69.21,-2.18,71.39
1550269363.0,-1,-1,0,0.0,0.0,69.21,-1.97,71.18
1550269663.0,-1,-1,0,0.0,0.0,68.98,-1.76,70.74
1550269963.0,-1,-1,0,0.0,0.0,70.14,-1.55,71.69
1550270263.0,-1,-1,0,0.0,0.0,69.68,-1.34,71.02
1550270563.0,-1,-1,0,0.0,0.0,70.37,-1.13,71.5
1550270863.0,-1,-1,0,0.0,0.0,70.37,-0.92,71.29
1550271163.0,-1,-1,0,0.0,0.0,69.91,-0.71,70.62
1550271463.0,-1,-1,0,0.0,0.0,71.06,-0.5,71.56
1550271763.0,-1,-1,0,0.0,0.0,69.21,-0.34,69.55
1550272063.0,-1,-1,0,0.0,0.0,69.21,-0.24,69.45
1550272363.0,-1,-1,0,0.0,0.0,68.75,-0.13,68.88
1550272663.0,-1,-1,0,0.0,0.0,68.75,-0.03,68.78
1550272963.0,-1,-1,0,0.0,0.0,68.51,0.08,68.43
1550273263.0,-1,-1,0,0.0,0.0,68.75,0.18,68.57
1550273563.0,-1,-1,0,0.0,0.0,68.75,0.29,68.46
1550273863.0,-1,-1,0,0.0,0.0,68.75,0.39,68.36
1550274163.0,-1,-1,0,0.0,0.0,68.51,0.5,68.01
1550274463.0,-1,-1,0,0.0,0.0,68.51,0.6,67.91
1550274763.0,-1,-1,0,0.0,0.0,68.51,0.71,67.8
1550275063.0,-1,-1,0,0.0,0.0,68.28,0.81,67.47
1550275363.0,-1,-1,0,0.0,0.0,68.98,0.79,68.19
