Stove type: Laser 56/560,,Latitude of the PUMA device location,[64.92074],Longitude of the PUMA device location,[-147.918],,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PUMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Number of clicks the fuel pump solenoid makes when the stove turns on per time interval,The amount of fuel consumed by the stove,The fuel consumption rate of the stove,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Number of clicks,US gallons,US gallons per hour,F,F,F
1543572947.0,-1,-1,0,0.0,0.0,89.34,18.28,71.06
1543573247.0,-1,-1,0,0.0,0.0,75.74,18.33,57.41
1543573547.0,-1,-1,0,0.0,0.0,77.9,18.37,59.53
1543573846.0,-1,-1,0,0.0,0.0,76.83,18.42,58.41
1543574050.0,2,7389,268,0.000779076,0.05008345714285714,75.74,18.45,57.29
1543574406.0,-1,-1,0,0.0,0.0,76.61,18.5,58.11
1543574468.0,1,9667,0,0.0,0.0,75.74,18.51,57.23
1543574524.0,2,10247,2278,0.006622146,0.4257093857142857,76.61,18.52,58.09
1543574594.0,1,10627,0,0.0,0.0,77.04,18.53,58.51
1543574650.0,4,10652,580,0.0016860599999999999,0.10838957142857142,76.61,18.54,58.07
1543575007.0,-1,-1,0,0.0,0.0,75.08,18.59,56.49
1543575307.0,-1,-1,380,0.00110466,0.01325592,76.18,18.64,57.54
1543575607.0,-1,-1,0,0.0,0.0,75.74,18.68,57.06
1543575907.0,-1,-1,25,7.267499999999999e-05,0.0008721,75.3,18.7,56.6
1543576206.0,-1,-1,0,0.0,0.0,74.87,18.71,56.16
1543576506.0,-1,-1,0,0.0,0.0,74.42,18.73,55.69
1543576806.0,-1,-1,0,0.0,0.0,73.09,18.74,54.35
1543577106.0,-1,-1,0,0.0,0.0,73.54,18.76,54.78
1543577406.0,-1,-1,0,0.0,0.0,72.87,18.77,54.1
1543577706.0,-1,-1,0,0.0,0.0,72.42,18.79,53.63
1543578006.0,-1,-1,0,0.0,0.0,72.87,18.8,54.07
1543578306.0,-1,-1,0,0.0,0.0,72.65,18.82,53.83
1543578606.0,-1,-1,0,0.0,0.0,72.19,18.83,53.36
1543578906.0,-1,-1,0,0.0,0.0,71.29,18.85,52.44
1543579277.0,-1,-1,0,0.0,0.0,72.19,18.86,53.33
1543579577.0,-1,-1,0,0.0,0.0,70.83,18.88,51.95
1543579779.0,1,10652,0,0.0,0.0,69.68,18.89,50.79
1543579838.0,2,11195,0,0.0,0.0,70.83,18.89,51.94
1543580009.0,4,12131,0,0.0,0.0,69.68,18.9,50.78
1543580066.0,1,12722,0,0.0,0.0,71.97,18.9,53.07
1543580252.0,2,14675,0,0.0,0.0,73.32,18.91,54.41
1543580608.0,-1,-1,0,0.0,0.0,72.65,18.93,53.72
1543580908.0,-1,-1,543,0.001578501,0.018942011999999998,73.54,18.95,54.59
1543581208.0,-1,-1,0,0.0,0.0,72.42,18.96,53.46
1543581508.0,-1,-1,936,0.002720952,0.032651424,71.29,18.98,52.31
1543581808.0,-1,-1,0,0.0,0.0,71.97,18.99,52.98
1543582108.0,-1,-1,591,0.001718037,0.020616444,73.32,19.01,54.31
1543582407.0,-1,-1,0,0.0,0.0,71.52,19.02,52.5
1543582707.0,-1,-1,1953,0.005677371,0.06812845199999999,73.76,19.04,54.72
1543583007.0,-1,-1,0,0.0,0.0,72.19,19.05,53.14
1543583307.0,-1,-1,0,0.0,0.0,73.09,19.07,54.02
1543583607.0,-1,-1,0,0.0,0.0,72.19,19.08,53.11
1543583907.0,-1,-1,0,0.0,0.0,72.65,19.1,53.55
1543584207.0,-1,-1,0,0.0,0.0,71.97,19.11,52.86
1543584507.0,-1,-1,0,0.0,0.0,72.42,19.13,53.29
1543584807.0,-1,-1,0,0.0,0.0,73.54,19.14,54.4
1543585106.0,-1,-1,0,0.0,0.0,73.98,19.16,54.82
1543585406.0,-1,-1,0,0.0,0.0,73.54,19.17,54.37
1543585706.0,-1,-1,0,0.0,0.0,73.54,19.19,54.35
1543586006.0,-1,-1,0,0.0,0.0,74.42,19.2,55.22
1543586305.0,-1,-1,0,0.0,0.0,73.54,19.22,54.32
1543586605.0,-1,-1,0,0.0,0.0,71.06,19.26,51.8
1543586905.0,-1,-1,0,0.0,0.0,72.42,19.32,53.1
1543587205.0,-1,-1,0,0.0,0.0,71.29,19.38,51.91
1543587505.0,-1,-1,0,0.0,0.0,71.52,19.44,52.08
1543587804.0,-1,-1,0,0.0,0.0,72.65,19.5,53.15
1543588104.0,-1,-1,0,0.0,0.0,73.09,19.56,53.53
1543588404.0,-1,-1,0,0.0,0.0,71.06,19.62,51.44
1543588704.0,-1,-1,0,0.0,0.0,73.32,19.68,53.64
1543589004.0,-1,-1,0,0.0,0.0,72.42,19.74,52.68
1543589303.0,-1,-1,0,0.0,0.0,72.65,19.8,52.85
1543589603.0,-1,-1,0,0.0,0.0,72.87,19.86,53.01
1543589903.0,-1,-1,0,0.0,0.0,71.74,19.92,51.82
1543590203.0,-1,-1,0,0.0,0.0,71.97,19.95,52.02
1543590502.0,-1,-1,0,0.0,0.0,71.74,19.97,51.77
1543590803.0,-1,-1,0,0.0,0.0,72.87,19.98,52.89
1543591102.0,-1,-1,0,0.0,0.0,71.52,20.0,51.52
1543591402.0,-1,-1,0,0.0,0.0,71.52,20.01,51.51
1543591702.0,-1,-1,0,0.0,0.0,73.09,20.03,53.06
1543592002.0,-1,-1,0,0.0,0.0,74.21,20.04,54.17
1543592302.0,-1,-1,0,0.0,0.0,73.09,20.06,53.03
1543592602.0,-1,-1,0,0.0,0.0,73.09,20.07,53.02
1543592902.0,-1,-1,0,0.0,0.0,73.54,20.09,53.45
1543593202.0,-1,-1,0,0.0,0.0,73.09,20.1,52.99
1543593501.0,-1,-1,0,0.0,0.0,70.6,20.12,50.48
1543593802.0,-1,-1,0,0.0,0.0,72.19,20.07,52.12
1543594102.0,-1,-1,0,0.0,0.0,72.87,19.99,52.88
1543594402.0,-1,-1,0,0.0,0.0,72.65,19.92,52.73
1543594702.0,-1,-1,0,0.0,0.0,71.52,19.84,51.68
1543595002.0,-1,-1,0,0.0,0.0,73.32,19.77,53.55
1543595302.0,-1,-1,0,0.0,0.0,72.42,19.69,52.73
1543595601.0,-1,-1,0,0.0,0.0,72.87,19.62,53.25
1543595901.0,-1,-1,0,0.0,0.0,72.87,19.54,53.33
1543596202.0,-1,-1,0,0.0,0.0,71.74,19.47,52.27
1543596501.0,-1,-1,0,0.0,0.0,73.76,19.39,54.37
1543596801.0,-1,-1,0,0.0,0.0,71.74,19.32,52.42
1543597102.0,-1,-1,0,0.0,0.0,71.97,19.24,52.73
1543597401.0,-1,-1,0,0.0,0.0,72.65,19.17,53.48
1543597701.0,-1,-1,0,0.0,0.0,71.74,19.09,52.65
1543598001.0,-1,-1,0,0.0,0.0,71.97,19.02,52.95
1543598302.0,-1,-1,0,0.0,0.0,70.37,18.94,51.43
1543598602.0,-1,-1,0,0.0,0.0,72.42,18.87,53.55
1543598901.0,-1,-1,0,0.0,0.0,72.19,18.79,53.4
1543599201.0,-1,-1,0,0.0,0.0,70.14,18.72,51.42
1543599501.0,-1,-1,0,0.0,0.0,70.83,18.64,52.19
1543599801.0,-1,-1,0,0.0,0.0,72.65,18.57,54.08
1543600101.0,-1,-1,0,0.0,0.0,72.19,18.49,53.7
1543600401.0,-1,-1,0,0.0,0.0,71.06,18.42,52.64
1543600701.0,-1,-1,0,0.0,0.0,71.06,18.34,52.72
1543601001.0,-1,-1,0,0.0,0.0,69.45,18.25,51.2
