Stove type: Laser 73/730,,Latitude of the PUMA device location,[64.91331],Longitude of the PUMA device location,[-147.602],,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PUMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Number of clicks the fuel pump solenoid makes when the stove turns on per time interval,The amount of fuel consumed by the stove,The fuel consumption rate of the stove,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Number of clicks,US gallons,US gallons per hour,F,F,F
1550398625.0,-1,-1,0,0.0,0.0,74.42,1.99,72.43
1550398926.0,-1,-1,0,0.0,0.0,80.85,1.9,78.95
1550399226.0,-1,-1,0,0.0,0.0,76.4,1.81,74.59
1550399525.0,-1,-1,0,0.0,0.0,77.9,1.72,76.18
1550399825.0,-1,-1,0,0.0,0.0,75.96,1.63,74.33
1550400125.0,-1,-1,0,0.0,0.0,78.96,1.54,77.42
1550400425.0,-1,-1,0,0.0,0.0,79.81,1.45,78.36
1550400725.0,-1,-1,0,0.0,0.0,74.65,1.36,73.29
1550401025.0,-1,-1,0,0.0,0.0,79.39,1.27,78.12
1550401324.0,-1,-1,0,0.0,0.0,79.18,1.31,77.87
1550401624.0,-1,-1,0,0.0,0.0,73.98,1.54,72.44
1550401924.0,-1,-1,0,0.0,0.0,81.89,1.76,80.13
1550402224.0,-1,-1,0,0.0,0.0,78.11,1.99,76.12
1550402524.0,-1,-1,0,0.0,0.0,75.74,2.21,73.53
1550402823.0,-1,-1,0,0.0,0.0,68.98,2.44,66.54
1550403123.0,-1,-1,0,0.0,0.0,81.48,2.66,78.82
1550403423.0,-1,-1,0,0.0,0.0,80.85,2.89,77.96
1550403723.0,-1,-1,0,0.0,0.0,76.4,3.11,73.29
1550404023.0,-1,-1,0,0.0,0.0,81.27,3.34,77.93
1550404323.0,-1,-1,0,0.0,0.0,75.3,3.56,71.74
1550404623.0,-1,-1,0,0.0,0.0,78.11,3.79,74.32
1550404923.0,-1,-1,0,0.0,0.0,82.51,3.98,78.53
1550405222.0,-1,-1,0,0.0,0.0,75.74,4.13,71.61
1550405523.0,-1,-1,0,0.0,0.0,75.3,4.28,71.02
1550405822.0,-1,-1,0,0.0,0.0,74.87,4.43,70.44
1550406122.0,-1,-1,0,0.0,0.0,73.32,4.58,68.74
1550406422.0,-1,-1,0,0.0,0.0,76.83,4.73,72.1
1550406722.0,-1,-1,0,0.0,0.0,79.39,4.88,74.51
1550407022.0,-1,-1,0,0.0,0.0,80.23,5.03,75.2
1550407322.0,-1,-1,0,0.0,0.0,74.21,5.18,69.03
1550407622.0,-1,-1,0,0.0,0.0,81.69,5.33,76.36
1550407922.0,-1,-1,0,0.0,0.0,80.85,5.48,75.37
1550408222.0,-1,-1,0,0.0,0.0,78.75,5.63,73.12
1550408522.0,-1,-1,0,0.0,0.0,77.26,5.74,71.52
1550408822.0,-1,-1,0,0.0,0.0,80.23,5.78,74.45
1550409122.0,-1,-1,0,0.0,0.0,73.76,5.83,67.93
1550409422.0,-1,-1,0,0.0,0.0,80.65,5.87,74.78
1550409721.0,-1,-1,0,0.0,0.0,78.54,5.92,72.62
1550410021.0,-1,-1,0,0.0,0.0,75.52,5.96,69.56
1550410321.0,-1,-1,0,0.0,0.0,84.55,6.01,78.54
1550410621.0,-1,-1,0,0.0,0.0,78.75,6.05,72.7
1550410920.0,-1,-1,0,0.0,0.0,79.18,6.1,73.08
1550411220.0,-1,-1,0,0.0,0.0,75.08,6.14,68.94
1550411520.0,-1,-1,0,0.0,0.0,74.42,6.19,68.23
1550411820.0,-1,-1,0,0.0,0.0,83.13,6.23,76.9
1550412120.0,-1,-1,0,0.0,0.0,75.3,6.18,69.12
1550412420.0,-1,-1,0,0.0,0.0,79.6,5.99,73.61
1550412720.0,-1,-1,0,0.0,0.0,78.96,5.79,73.17
1550413020.0,-1,-1,0,0.0,0.0,81.27,5.6,75.67
1550413320.0,-1,-1,0,0.0,0.0,78.33,5.4,72.93
1550413620.0,-1,-1,0,0.0,0.0,79.39,5.21,74.18
1550413920.0,-1,-1,0,0.0,0.0,78.75,5.01,73.74
1550414220.0,-1,-1,0,0.0,0.0,82.92,4.82,78.1
1550414520.0,-1,-1,0,0.0,0.0,78.11,4.62,73.49
1550414820.0,-1,-1,0,0.0,0.0,77.9,4.43,73.47
1550415119.0,-1,-1,0,0.0,0.0,75.08,4.23,70.85
1550415419.0,-1,-1,0,0.0,0.0,80.85,4.04,76.81
1550415719.0,-1,-1,0,0.0,0.0,79.18,3.86,75.32
1550416019.0,-1,-1,0,0.0,0.0,75.3,3.71,71.59
1550416103.0,4,194953,159396,0.5368457280000001,23.00767405714286,81.69,3.67,78.02
1550416444.0,-1,-1,0,0.0,0.0,79.18,3.5,75.68
1550416744.0,-1,-1,0,0.0,0.0,82.3,3.35,78.95
1550417044.0,-1,-1,0,0.0,0.0,77.69,3.2,74.49
1550417344.0,-1,-1,0,0.0,0.0,77.26,3.05,74.21
1550417644.0,-1,-1,0,0.0,0.0,76.83,2.9,73.93
1550417944.0,-1,-1,0,0.0,0.0,70.14,2.75,67.39
1550418244.0,-1,-1,0,0.0,0.0,77.04,2.6,74.44
1550418544.0,-1,-1,0,0.0,0.0,80.65,2.45,78.2
1550418845.0,-1,-1,0,0.0,0.0,73.98,2.3,71.68
1550419145.0,-1,-1,0,0.0,0.0,78.33,2.15,76.18
1550419445.0,-1,-1,0,0.0,0.0,73.76,2.29,71.47
1550419746.0,-1,-1,0,0.0,0.0,71.74,2.5,69.24
1550420046.0,-1,-1,0,0.0,0.0,71.06,2.71,68.35
1550420346.0,-1,-1,0,0.0,0.0,74.65,2.92,71.73
1550420647.0,-1,-1,0,0.0,0.0,74.21,3.13,71.08
1550420947.0,-1,-1,0,0.0,0.0,75.52,3.34,72.18
1550421247.0,-1,-1,0,0.0,0.0,75.74,3.55,72.19
1550421547.0,-1,-1,0,0.0,0.0,76.18,3.76,72.42
1550421847.0,-1,-1,0,0.0,0.0,70.14,3.97,66.17
1550422147.0,-1,-1,0,0.0,0.0,71.06,4.18,66.88
1550422447.0,-1,-1,0,0.0,0.0,70.6,4.39,66.21
1550422747.0,-1,-1,0,0.0,0.0,68.04,4.6,63.44
1550423048.0,-1,-1,0,0.0,0.0,70.83,4.93,65.9
1550423348.0,-1,-1,0,0.0,0.0,69.68,5.27,64.41
1550423648.0,-1,-1,0,0.0,0.0,71.74,5.62,66.12
1550423949.0,-1,-1,0,0.0,0.0,73.54,5.96,67.58
1550424249.0,-1,-1,0,0.0,0.0,72.19,6.31,65.88
1550424549.0,-1,-1,0,0.0,0.0,71.06,6.65,64.41
1550424850.0,-1,-1,0,0.0,0.0,70.6,7.0,63.6
1550425150.0,-1,-1,0,0.0,0.0,74.42,7.34,67.08
1550425450.0,-1,-1,0,0.0,0.0,72.42,7.69,64.73
1550425750.0,-1,-1,0,0.0,0.0,70.14,8.03,62.11
1550426050.0,-1,-1,0,0.0,0.0,73.98,8.38,65.6
1550426129.0,1,194957,0,0.0,0.0,71.74,8.47,63.27
1550426170.0,2,195576,4,1.3472e-05,0.0011829073170731709,72.42,8.52,63.9
1550426354.0,1,197240,0,0.0,0.0,71.97,8.73,63.24
1550426533.0,2,199957,619,0.0020847920000000002,0.04192877765363129,76.61,8.92,67.69
1550426874.0,-1,-1,0,0.0,0.0,71.29,9.28,62.01
1550427174.0,-1,-1,1664,0.005604352,0.067252224,72.87,9.59,63.28
1550427474.0,-1,-1,0,0.0,0.0,73.09,9.91,63.18
