Stove type: Laser 56/560,,Latitude of the PUMA device location,[64.90553],Longitude of the PUMA device location,[-147.879],,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PUMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Number of clicks the fuel pump solenoid makes when the stove turns on per time interval,The amount of fuel consumed by the stove,The fuel consumption rate of the stove,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Number of clicks,US gallons,US gallons per hour,F,F,F
1549706207.0,-1,-1,0,0.0,0.0,94.51,19.64,74.87
1549706715.0,4,1529300,0,0.0,0.0,94.51,19.52,74.99
1549706937.0,1,1529301,1,2.907e-06,4.7140540540540536e-05,70.37,19.47,50.9
1549706979.0,2,1529672,0,0.0,0.0,69.68,19.46,50.22
1549707116.0,4,1530494,371,0.0010784969999999999,0.02834006715328467,69.68,19.44,50.24
1549707226.0,4,1529300,0,0.0,0.0,70.14,19.41,50.73
1549707569.0,-1,-1,822,0.002389554,0.025079867055393584,69.45,19.35,50.1
1549707869.0,-1,-1,0,0.0,0.0,69.21,19.29,49.92
1549708169.0,-1,-1,0,0.0,0.0,68.51,19.23,49.28
1549708470.0,-1,-1,0,0.0,0.0,68.75,19.17,49.58
1549708770.0,-1,-1,0,0.0,0.0,68.51,19.11,49.4
1549709071.0,-1,-1,0,0.0,0.0,67.8,19.05,48.75
1549709371.0,-1,-1,0,0.0,0.0,68.28,18.99,49.29
1549709671.0,-1,-1,0,0.0,0.0,68.04,18.93,49.11
1549709972.0,-1,-1,0,0.0,0.0,68.28,18.87,49.41
1549710272.0,-1,-1,0,0.0,0.0,67.33,18.87,48.46
1549710572.0,-1,-1,0,0.0,0.0,68.04,18.89,49.15
1549710872.0,-1,-1,0,0.0,0.0,67.57,18.9,48.67
1549711173.0,-1,-1,0,0.0,0.0,67.33,18.92,48.41
1549711473.0,-1,-1,0,0.0,0.0,67.57,18.93,48.64
1549711773.0,-1,-1,0,0.0,0.0,67.57,18.95,48.62
1549712073.0,-1,-1,0,0.0,0.0,67.33,18.96,48.37
1549712373.0,-1,-1,0,0.0,0.0,67.09,18.98,48.11
1549712674.0,-1,-1,0,0.0,0.0,67.09,18.99,48.1
1549712974.0,-1,-1,0,0.0,0.0,66.61,19.01,47.6
1549713274.0,-1,-1,0,0.0,0.0,66.85,19.02,47.83
1549713574.0,-1,-1,0,0.0,0.0,66.85,19.04,47.81
1549713875.0,-1,-1,0,0.0,0.0,66.61,18.78,47.83
1549714175.0,-1,-1,0,0.0,0.0,65.4,18.49,46.91
1549714475.0,-1,-1,0,0.0,0.0,66.61,18.21,48.4
1549714775.0,-1,-1,0,0.0,0.0,66.61,17.92,48.69
1549715076.0,-1,-1,0,0.0,0.0,66.61,17.64,48.97
1549715376.0,-1,-1,0,0.0,0.0,66.13,17.35,48.78
1549715676.0,-1,-1,0,0.0,0.0,66.85,17.07,49.78
1549715977.0,-1,-1,0,0.0,0.0,66.13,16.78,49.35
1549716277.0,-1,-1,0,0.0,0.0,66.85,16.5,50.35
1549716577.0,-1,-1,0,0.0,0.0,66.61,16.21,50.4
1549716877.0,-1,-1,0,0.0,0.0,66.85,15.93,50.92
1549717178.0,-1,-1,0,0.0,0.0,66.13,15.64,50.49
1549717478.0,-1,-1,0,0.0,0.0,66.13,15.76,50.37
1549717778.0,-1,-1,0,0.0,0.0,66.13,15.91,50.22
1549718079.0,-1,-1,0,0.0,0.0,66.61,16.06,50.55
1549718379.0,-1,-1,0,0.0,0.0,66.37,16.21,50.16
1549718679.0,-1,-1,0,0.0,0.0,66.13,16.36,49.77
1549718979.0,-1,-1,0,0.0,0.0,64.43,16.51,47.92
1549719280.0,-1,-1,0,0.0,0.0,65.16,16.66,48.5
1549719580.0,-1,-1,0,0.0,0.0,65.4,16.81,48.59
1549719880.0,-1,-1,0,0.0,0.0,65.16,16.96,48.2
1549720181.0,-1,-1,0,0.0,0.0,65.89,17.11,48.78
1549720481.0,-1,-1,0,0.0,0.0,66.13,17.26,48.87
1549720782.0,-1,-1,0,0.0,0.0,66.13,17.41,48.72
1549721082.0,-1,-1,0,0.0,0.0,66.13,17.53,48.6
1549721382.0,-1,-1,0,0.0,0.0,65.89,17.65,48.24
1549721682.0,-1,-1,0,0.0,0.0,66.13,17.77,48.36
1549721983.0,-1,-1,0,0.0,0.0,67.09,17.89,49.2
1549722283.0,-1,-1,0,0.0,0.0,65.89,18.01,47.88
1549722583.0,-1,-1,0,0.0,0.0,66.13,18.13,48.0
1549722884.0,-1,-1,0,0.0,0.0,66.13,18.25,47.88
1549723184.0,-1,-1,0,0.0,0.0,65.4,18.37,47.03
1549723484.0,-1,-1,0,0.0,0.0,65.65,18.49,47.16
1549723785.0,-1,-1,0,0.0,0.0,65.65,18.61,47.04
1549724085.0,-1,-1,0,0.0,0.0,65.65,18.73,46.92
1549724385.0,-1,-1,0,0.0,0.0,66.13,18.85,47.28
1549724685.0,-1,-1,0,0.0,0.0,65.89,19.0,46.89
1549724985.0,-1,-1,0,0.0,0.0,66.13,19.15,46.98
1549725286.0,-1,-1,0,0.0,0.0,66.13,19.3,46.83
1549725586.0,-1,-1,0,0.0,0.0,65.65,19.45,46.2
1549725886.0,-1,-1,0,0.0,0.0,65.65,19.6,46.05
1549726186.0,-1,-1,0,0.0,0.0,65.89,19.75,46.14
1549726487.0,-1,-1,0,0.0,0.0,66.13,19.9,46.23
1549726787.0,-1,-1,0,0.0,0.0,65.89,20.05,45.84
1549726958.0,1,1529303,0,0.0,0.0,65.89,20.14,45.75
1549727010.0,4,1529861,0,0.0,0.0,65.65,20.16,45.49
1549727052.0,2,1530113,0,0.0,0.0,66.13,20.19,45.94
1549727195.0,1,1530973,3,8.721e-06,0.00021954965034965036,65.65,20.26,45.39
1549727375.0,0,1532890,0,0.0,0.0,67.09,20.35,46.74
1549727716.0,-1,-1,558,0.001622106,0.017124872727272727,68.98,20.52,48.46
1549727832.0,1,1539343,0,0.0,0.0,69.68,20.58,49.1
1549728178.0,-1,-1,252,0.000732564,0.007622053179190751,69.68,20.74,48.94
1549728423.0,2,1545624,0,0.0,0.0,69.91,20.85,49.06
1549728765.0,-1,-1,860,0.00250002,0.026316,68.75,21.0,47.75
1549729066.0,-1,-1,0,0.0,0.0,68.98,21.14,47.84
1549729187.0,1,1550210,1917,0.005572718999999999,0.1657999041322314,68.98,21.19,47.79
1549729527.0,-1,-1,0,0.0,0.0,71.06,21.35,49.71
1549729570.0,2,1554268,0,0.0,0.0,71.06,21.37,49.69
1549729911.0,-1,-1,6453,0.018758871,0.1980408668621701,69.68,21.52,48.16
1549730211.0,-1,-1,0,0.0,0.0,70.14,21.65,48.49
1549730512.0,-1,-1,0,0.0,0.0,69.21,21.79,47.42
1549730812.0,-1,-1,6281,0.018258866999999998,0.21910640399999998,69.45,21.93,47.52
1549731112.0,-1,-1,0,0.0,0.0,69.45,22.06,47.39
1549731412.0,-1,-1,0,0.0,0.0,69.68,22.2,47.48
1549731713.0,-1,-1,0,0.0,0.0,69.68,22.36,47.32
1549732013.0,-1,-1,4586,0.013331501999999999,0.15997802399999997,69.45,22.57,46.88
1549732313.0,-1,-1,0,0.0,0.0,70.14,22.78,47.36
1549732613.0,-1,-1,0,0.0,0.0,69.91,22.99,46.92
1549732913.0,-1,-1,4058,0.011796606,0.14155927199999999,69.45,23.2,46.25
1549733214.0,-1,-1,0,0.0,0.0,70.37,23.41,46.96
1549733514.0,-1,-1,0,0.0,0.0,69.91,23.62,46.29
1549733814.0,-1,-1,0,0.0,0.0,69.68,23.83,45.85
