Stove type: Laser 530,,Latitude of the PUMA device location,[64.92216],Longitude of the PUMA device location,[-147.931],,,
1549099244.0,-1,-1,0,0.0,0.0,70.14,-21.2,91.34
1549099544.0,-1,-1,0,0.0,0.0,70.14,-21.1,91.24
1549099845.0,-1,-1,0,0.0,0.0,70.14,-20.99,91.13
1549100145.0,-1,-1,0,0.0,0.0,68.28,-20.89,89.17
1549100445.0,-1,-1,0,0.0,0.0,68.28,-20.78,89.06
1549100527.0,0,2867102,2,5.814e-06,0.0002552487804878049,68.28,-20.76,89.04
1549100583.0,1,2867811,709,0.0020610629999999997,0.1324969071428571,68.28,-20.74,89.02
1549100937.0,-1,-1,0,0.0,0.0,70.83,-20.61,91.44
1549101238.0,-1,-1,0,0.0,0.0,72.42,-20.51,92.93
1549101332.0,4,2874502,6691,0.019450737,0.7449218425531914,72.65,-20.47,93.12
1549101692.0,-1,-1,0,0.0,0.0,72.19,-20.41,92.6
1549101992.0,-1,-1,0,0.0,0.0,71.06,-20.5,91.56
1549102292.0,-1,-1,0,0.0,0.0,71.97,-20.59,92.56
1549102593.0,-1,-1,0,0.0,0.0,70.14,-20.68,90.82
1549102893.0,-1,-1,0,0.0,0.0,68.98,-20.77,89.75
1549103194.0,-1,-1,0,0.0,0.0,68.04,-20.86,88.9
1549103355.0,0,2874502,0,0.0,0.0,68.51,-20.91,89.42
1549103411.0,1,2875207,705,0.002049435,0.13174939285714285,68.28,-20.92,89.2
1549103767.0,-1,-1,0,0.0,0.0,71.06,-21.03,92.09
1549104067.0,-1,-1,0,0.0,0.0,72.87,-21.12,93.99
1549104123.0,4,2881348,6141,0.017851887,1.1476213071428571,72.19,-21.14,93.33
1549104481.0,-1,-1,0,0.0,0.0,72.42,-21.24,93.66
1549104781.0,-1,-1,0,0.0,0.0,70.6,-21.33,91.93
1549105081.0,-1,-1,0,0.0,0.0,69.68,-21.42,91.1
1549105381.0,-1,-1,0,0.0,0.0,68.98,-21.6,90.58
1549105681.0,-1,-1,0,0.0,0.0,68.75,-21.84,90.59
1549105982.0,-1,-1,0,0.0,0.0,67.8,-22.09,89.89
1549106119.0,0,2881348,0,0.0,0.0,68.51,-22.2,90.71
1549106175.0,1,2882057,709,0.0020610629999999997,0.1324969071428571,68.04,-22.24,90.28
1549106531.0,-1,-1,0,0.0,0.0,70.6,-22.52,93.12
1549106832.0,-1,-1,0,0.0,0.0,70.6,-22.77,93.37
1549106888.0,4,2888231,6174,0.017947818,1.1537883,71.06,-22.81,93.87
1549107245.0,-1,-1,0,0.0,0.0,70.14,-23.1,93.24
1549107545.0,-1,-1,0,0.0,0.0,70.37,-23.34,93.71
1549107846.0,-1,-1,0,0.0,0.0,68.75,-23.58,92.33
1549108146.0,-1,-1,0,0.0,0.0,68.75,-23.82,92.57
1549108446.0,-1,-1,0,0.0,0.0,68.98,-24.06,93.04
1549108746.0,-1,-1,0,0.0,0.0,68.51,-24.3,92.81
1549108981.0,1,2889548,1317,0.003828519,0.05864965276595745,68.28,-24.26,92.54
1549109340.0,-1,-1,0,0.0,0.0,70.6,-24.1,94.7
1549109640.0,-1,-1,0,0.0,0.0,71.52,-23.96,95.48
1549109715.0,4,2895552,6004,0.017453628,0.8377741439999999,71.97,-23.93,95.9
1549110073.0,-1,-1,0,0.0,0.0,71.29,-23.77,95.06
1549110373.0,-1,-1,0,0.0,0.0,70.6,-23.63,94.23
1549110673.0,-1,-1,0,0.0,0.0,69.68,-23.5,93.18
1549110973.0,-1,-1,0,0.0,0.0,68.28,-23.36,91.64
1549111274.0,-1,-1,0,0.0,0.0,69.45,-23.23,92.68
1549111574.0,-1,-1,0,0.0,0.0,68.51,-23.09,91.6
1549111730.0,0,2895552,0,0.0,0.0,67.8,-23.02,90.82
1549111786.0,1,2896255,703,0.002043621,0.1313756357142857,68.75,-23.0,91.75
1549112142.0,-1,-1,0,0.0,0.0,70.83,-22.84,93.67
1549112443.0,-1,-1,0,0.0,0.0,71.97,-22.75,94.72
1549112499.0,4,2902378,6123,0.017799561,1.1442574928571427,72.19,-22.79,94.98
1549112856.0,-1,-1,0,0.0,0.0,71.06,-23.04,94.1
1549113157.0,-1,-1,0,0.0,0.0,69.21,-23.25,92.46
1549113457.0,-1,-1,0,0.0,0.0,69.21,-23.46,92.67
1549113757.0,-1,-1,0,0.0,0.0,68.51,-23.67,92.18
1549114058.0,-1,-1,0,0.0,0.0,68.51,-23.88,92.39
1549114320.0,0,2902378,0,0.0,0.0,68.04,-24.06,92.1
1549114376.0,1,2903079,701,0.002037807,0.1310018785714286,67.33,-24.1,91.43
1549114732.0,-1,-1,0,0.0,0.0,72.42,-24.35,96.77
1549115032.0,-1,-1,0,0.0,0.0,71.52,-24.56,96.08
1549115089.0,4,2909297,6218,0.018075726,1.1416248,71.29,-24.6,95.89
1549115446.0,-1,-1,0,0.0,0.0,70.6,-24.85,95.45
1549115746.0,-1,-1,0,0.0,0.0,71.52,-25.06,96.58
1549116047.0,-1,-1,0,0.0,0.0,70.37,-25.25,95.62
1549116347.0,-1,-1,0,0.0,0.0,69.91,-25.31,95.22
1549116647.0,-1,-1,0,0.0,0.0,68.51,-25.37,93.88
1549116947.0,-1,-1,0,0.0,0.0,68.28,-25.43,93.71
1549117124.0,0,2909300,3,8.721e-06,0.00017737627118644068,67.57,-25.46,93.03
1549117180.0,1,2910006,706,0.002052342,0.13193627142857142,67.57,-25.48,93.05
1549117539.0,-1,-1,0,0.0,0.0,71.29,-25.55,96.84
1549117839.0,-1,-1,0,0.0,0.0,72.65,-25.61,98.26
1549117922.0,4,2916649,6643,0.019311201,0.8375942602409638,72.42,-25.62,98.04
1549118280.0,-1,-1,0,0.0,0.0,70.83,-25.7,96.53
1549118580.0,-1,-1,0,0.0,0.0,70.14,-25.76,95.9
1549118881.0,-1,-1,0,0.0,0.0,69.68,-25.82,95.5
1549119181.0,-1,-1,0,0.0,0.0,68.75,-25.88,94.63
1549119481.0,-1,-1,0,0.0,0.0,68.98,-25.94,94.92
1549119751.0,0,2916652,3,8.721e-06,0.00011627999999999999,68.98,-26.01,94.99
1549119808.0,1,2917353,701,0.002037807,0.1287036,68.75,-26.03,94.78
1549120075.0,4,2920233,2880,0.00837216,0.11288305617977529,70.37,-26.13,96.5
1549120132.0,1,2920680,447,0.001299429,0.0820692,71.29,-26.15,97.44
1549120488.0,-1,-1,0,0.0,0.0,72.19,-26.27,98.46
1549120545.0,4,2923520,2840,0.00825588,0.521424,71.74,-26.29,98.03
1549120902.0,-1,-1,0,0.0,0.0,70.83,-26.42,97.25
1549121202.0,-1,-1,0,0.0,0.0,70.14,-26.52,96.66
1549121502.0,-1,-1,0,0.0,0.0,70.37,-26.63,97.0
1549121803.0,-1,-1,0,0.0,0.0,69.68,-26.73,96.41
1549122103.0,-1,-1,0,0.0,0.0,67.8,-26.84,94.64
1549122403.0,-1,-1,0,0.0,0.0,68.28,-26.94,95.22
1549122585.0,0,2923520,0,0.0,0.0,68.51,-27.0,95.51
1549122641.0,1,2924228,708,0.002058156,0.13231002857142857,68.75,-27.02,95.77
1549122997.0,-1,-1,0,0.0,0.0,71.97,-27.15,99.12
1549123277.0,4,2930031,5803,0.016869321,0.21689127,72.42,-27.1,99.52
1549123637.0,-1,-1,0,0.0,0.0,70.37,-26.56,96.93
1549123937.0,-1,-1,0,0.0,0.0,69.91,-26.11,96.02
1549124237.0,-1,-1,0,0.0,0.0,69.21,-25.66,94.87
1549124537.0,-1,-1,0,0.0,0.0,68.98,-25.21,94.19
1549124837.0,-1,-1,0,0.0,0.0,68.98,-24.76,93.74
1549125004.0,0,2930032,1,2.907e-06,6.266586826347305e-05,68.75,-24.51,93.26
1549125060.0,1,2930733,701,0.002037807,0.1310018785714286,68.75,-24.43,93.18
1549125417.0,-1,-1,0,0.0,0.0,70.6,-23.89,94.49
1549125717.0,-1,-1,0,0.0,0.0,70.83,-23.44,94.27
1549125773.0,4,2936886,6153,0.017886771,1.14986385,70.83,-23.36,94.19
1549126131.0,-1,-1,0,0.0,0.0,70.6,-22.82,93.42
1549126431.0,-1,-1,0,0.0,0.0,69.45,-22.37,91.82
1549126731.0,-1,-1,0,0.0,0.0,69.68,-21.92,91.6
1549127031.0,-1,-1,0,0.0,0.0,69.45,-21.87,91.32
1549127331.0,-1,-1,0,0.0,0.0,68.28,-21.93,90.21
1549127621.0,0,2936886,0,0.0,0.0,68.04,-21.98,90.02
1549127677.0,1,2937587,701,0.002037807,0.1310018785714286,67.8,-22.0,89.8
1549127945.0,4,2940473,2886,0.008389602,0.11269614626865672,70.6,-22.05,92.65
1549128002.0,1,2940921,448,0.0013023359999999999,0.0822528,70.83,-22.06,92.89
1549128359.0,-1,-1,0,0.0,0.0,71.74,-22.13,93.87
1549128415.0,4,2944184,3263,0.009485541,0.6097847785714285,71.97,-22.14,94.11
1549128772.0,-1,-1,0,0.0,0.0,70.37,-22.21,92.58
1549129072.0,-1,-1,0,0.0,0.0,68.75,-22.27,91.02
1549129372.0,-1,-1,0,0.0,0.0,69.21,-22.33,91.54
1549129672.0,-1,-1,0,0.0,0.0,68.75,-22.39,91.14
1549129973.0,-1,-1,0,0.0,0.0,68.98,-22.45,91.43
1549130161.0,0,2944184,0,0.0,0.0,68.04,-22.49,90.53
1549130218.0,1,2944882,698,0.002029086,0.12815279999999998,68.51,-22.5,91.01
1549130485.0,4,2947765,2883,0.008380881,0.1130006426966292,70.83,-22.48,93.31
1549130542.0,1,2948214,449,0.001305243,0.08243639999999999,71.06,-22.43,93.49
1549130870.0,4,2950806,2592,0.007534944,0.08270060487804878,72.42,-22.19,94.61
1549131228.0,-1,-1,0,0.0,0.0,70.14,-21.92,92.06
1549131529.0,-1,-1,0,0.0,0.0,70.14,-21.69,91.83
1549131829.0,-1,-1,0,0.0,0.0,68.28,-21.47,89.75
1549132129.0,-1,-1,0,0.0,0.0,69.45,-21.24,90.69
1549132429.0,-1,-1,0,0.0,0.0,68.51,-21.02,89.53
1549132654.0,0,2950807,1,2.907e-06,4.6512e-05,69.21,-20.85,90.06
1549132710.0,1,2951505,698,0.002029086,0.13044124285714284,68.28,-20.81,89.09
1549133066.0,-1,-1,0,0.0,0.0,71.97,-20.54,92.51
1549133366.0,-1,-1,0,0.0,0.0,71.29,-20.32,91.61
1549133423.0,4,2957601,6096,0.017721072,1.1192256,71.74,-20.27,92.01
1549133780.0,-1,-1,0,0.0,0.0,70.83,-20.0,90.83
1549134080.0,-1,-1,0,0.0,0.0,70.83,-19.72,90.55
1549134380.0,-1,-1,0,0.0,0.0,69.21,-19.25,88.46
1549134680.0,-1,-1,0,0.0,0.0,68.98,-18.79,87.77
1549134981.0,-1,-1,0,0.0,0.0,68.28,-18.32,86.6
1549135281.0,-1,-1,0,0.0,0.0,68.98,-17.85,86.83
1549135370.0,0,2957601,0,0.0,0.0,67.57,-17.72,85.29
1549135426.0,1,2958308,707,0.002055249,0.13212315,68.75,-17.63,86.38
1549135782.0,-1,-1,0,0.0,0.0,71.06,-17.08,88.14
1549136082.0,-1,-1,0,0.0,0.0,71.74,-16.61,88.35
1549136158.0,4,2964869,6561,0.019072827,0.9034497,70.83,-16.5,87.33
1549136515.0,-1,-1,0,0.0,0.0,70.37,-15.94,86.31
1549136815.0,-1,-1,0,0.0,0.0,69.68,-15.48,85.16
1549137116.0,-1,-1,0,0.0,0.0,68.04,-15.01,83.05
1549137416.0,-1,-1,0,0.0,0.0,69.68,-14.55,84.23
1549137717.0,-1,-1,0,0.0,0.0,69.91,-14.08,83.99
1549137923.0,0,2964870,1,2.907e-06,5.080194174757281e-05,67.8,-13.78,81.58
1549137979.0,1,2965566,696,0.002023272,0.13006748571428572,68.04,-13.69,81.73
1549138245.0,4,2968437,2871,0.008345996999999999,0.11295334285714284,70.6,-13.29,83.89
1549138302.0,1,2968884,447,0.001299429,0.0820692,69.91,-13.21,83.12
1549138632.0,4,2971497,2613,0.007595991,0.08286535636363636,71.97,-12.71,84.68
1549138990.0,-1,-1,0,0.0,0.0,71.29,-12.18,83.47
1549139290.0,-1,-1,0,0.0,0.0,69.21,-11.72,80.93
1549139590.0,-1,-1,0,0.0,0.0,69.45,-11.28,80.73
1549139890.0,-1,-1,0,0.0,0.0,68.75,-10.82,79.57
1549140190.0,-1,-1,0,0.0,0.0,68.98,-10.38,79.36
1549140491.0,-1,-1,0,0.0,0.0,68.51,-9.92,78.43
1549140548.0,1,2971897,400,0.0011627999999999999,0.07343999999999999,68.98,-9.84,78.82
1549140904.0,-1,-1,0,0.0,0.0,72.19,-9.3,81.49
1549141188.0,4,2977808,5911,0.017183277,0.21781618732394367,73.32,-8.88,82.2
1549141548.0,-1,-1,0,0.0,0.0,71.06,-8.58,79.64
1549141848.0,-1,-1,0,0.0,0.0,71.74,-8.34,80.08
1549142148.0,-1,-1,0,0.0,0.0,69.91,-8.1,78.01
1549142448.0,-1,-1,0,0.0,0.0,69.68,-7.86,77.54
1549142749.0,-1,-1,0,0.0,0.0,68.75,-7.62,76.37
1549143049.0,-1,-1,0,0.0,0.0,68.51,-7.38,75.89
1549143258.0,0,2977809,1,2.907e-06,5.007272727272727e-05,68.04,-7.21,75.25
1549143314.0,1,2978513,704,0.0020465279999999997,0.13156251428571428,67.8,-7.17,74.97
1549143671.0,-1,-1,0,0.0,0.0,70.37,-6.88,77.25
1549143971.0,-1,-1,0,0.0,0.0,71.06,-6.64,77.7
1549144027.0,4,2984840,6327,0.018392589,1.1823807214285715,70.6,-6.6,77.2
1549144385.0,-1,-1,0,0.0,0.0,70.83,-6.31,77.14
1549144685.0,-1,-1,0,0.0,0.0,69.68,-6.07,75.75
1549144985.0,-1,-1,0,0.0,0.0,69.68,-5.95,75.63
1549145285.0,-1,-1,0,0.0,0.0,70.14,-5.91,76.05
1549145585.0,-1,-1,0,0.0,0.0,68.98,-5.86,74.84
1549145874.0,0,2984840,0,0.0,0.0,69.21,-5.82,75.03
1549145930.0,1,2985541,701,0.002037807,0.1310018785714286,68.98,-5.81,74.79
1549146198.0,4,2988424,2883,0.008380881,0.11257899850746268,70.83,-5.77,76.6
1549146254.0,1,2988871,447,0.001299429,0.08353472142857143,70.83,-5.76,76.59
1549146611.0,-1,-1,0,0.0,0.0,72.42,-5.71,78.13
1549146667.0,4,2991833,2962,0.008610534,0.5535343285714286,72.65,-5.7,78.35
1549147024.0,-1,-1,0,0.0,0.0,70.14,-5.65,75.79
1549147324.0,-1,-1,0,0.0,0.0,69.45,-5.6,75.05
1549147624.0,-1,-1,0,0.0,0.0,69.21,-5.56,74.77
1549147925.0,-1,-1,0,0.0,0.0,69.45,-5.51,74.96
1549148225.0,-1,-1,0,0.0,0.0,68.51,-5.47,73.98
1549148525.0,-1,-1,0,0.0,0.0,68.98,-5.47,74.45
1549148606.0,0,2991833,0,0.0,0.0,68.04,-5.49,73.53
1549148662.0,1,2992535,702,0.002040714,0.13118875714285713,68.28,-5.51,73.79
1549148930.0,4,2995418,2883,0.008380881,0.11257899850746268,71.29,-5.57,76.86
1549148987.0,1,2995865,447,0.001299429,0.0820692,71.29,-5.59,76.88
1549149294.0,4,2998293,2428,0.007058196,0.08276711921824104,71.74,-5.66,77.4
1549149653.0,-1,-1,0,0.0,0.0,70.14,-5.75,75.89
1549149953.0,-1,-1,0,0.0,0.0,68.28,-5.83,74.11
1549150253.0,-1,-1,0,0.0,0.0,68.51,-5.9,74.41
1549150554.0,-1,-1,0,0.0,0.0,69.45,-5.98,75.43
1549150854.0,-1,-1,0,0.0,0.0,68.75,-6.05,74.8
1549151004.0,0,2998296,3,8.721e-06,0.000209304,69.21,-6.09,75.3
1549151060.0,1,2998994,698,0.002029086,0.13044124285714284,68.75,-6.11,74.86
1549151416.0,-1,-1,0,0.0,0.0,70.83,-6.19,77.02
1549151714.0,4,3004936,5942,0.017273393999999997,0.2086718738255033,71.52,-6.27,77.79
1549152085.0,-1,-1,0,0.0,0.0,71.06,-6.38,77.44
1549152385.0,-1,-1,0,0.0,0.0,69.45,-6.51,75.96
1549152685.0,-1,-1,0,0.0,0.0,68.51,-6.65,75.16
1549152985.0,-1,-1,0,0.0,0.0,68.51,-6.78,75.29
1549153285.0,-1,-1,0,0.0,0.0,68.51,-6.92,75.43
1549153484.0,0,3004937,1,2.907e-06,5.2588944723618086e-05,68.04,-7.01,75.05
1549153540.0,1,3005633,696,0.002023272,0.13006748571428572,68.28,-7.03,75.31
1549153896.0,-1,-1,0,0.0,0.0,71.29,-7.19,78.48
1549154197.0,-1,-1,0,0.0,0.0,72.42,-7.33,79.75
1549154253.0,4,3011749,6116,0.017779212,1.142949342857143,71.29,-7.35,78.64
1549154610.0,-1,-1,0,0.0,0.0,69.91,-7.51,77.42
1549154910.0,-1,-1,0,0.0,0.0,69.45,-7.65,77.1
1549155210.0,-1,-1,0,0.0,0.0,69.45,-7.78,77.23
1549155511.0,-1,-1,0,0.0,0.0,69.45,-7.92,77.37
1549155811.0,-1,-1,0,0.0,0.0,69.21,-8.12,77.33
1549156065.0,0,3011749,0,0.0,0.0,68.51,-8.31,76.82
1549156121.0,1,3012447,698,0.002029086,0.13044124285714284,68.28,-8.35,76.63
1549156477.0,-1,-1,0,0.0,0.0,71.97,-8.62,80.59
1549156763.0,4,3018285,5838,0.016971066,0.2136218097902098,72.19,-8.83,81.02
1549157120.0,-1,-1,0,0.0,0.0,69.45,-9.1,78.55
1549157420.0,-1,-1,0,0.0,0.0,68.75,-9.32,78.07
1549157720.0,-1,-1,0,0.0,0.0,69.21,-9.55,78.76
1549158021.0,-1,-1,0,0.0,0.0,68.28,-9.78,78.06
1549158321.0,-1,-1,0,0.0,0.0,69.68,-10.0,79.68
1549158621.0,-1,-1,0,0.0,0.0,68.98,-10.23,79.21
1549158678.0,0,3018485,200,0.0005813999999999999,0.036719999999999996,68.04,-10.27,78.31
1549158737.0,1,3019164,679,0.001973853,0.12043848813559321,68.98,-10.31,79.29
1549158989.0,4,3021879,2715,0.007892505,0.11275007142857141,71.06,-10.5,81.56
1549159045.0,1,3022325,446,0.001296522,0.08334784285714286,70.37,-10.54,80.91
1549159122.0,4,3022933,608,0.001767456,0.08263430649350649,71.29,-10.6,81.89
1549159479.0,-1,-1,0,0.0,0.0,70.83,-10.45,81.28
1549159780.0,-1,-1,0,0.0,0.0,70.37,-10.22,80.59
1549160080.0,-1,-1,0,0.0,0.0,70.37,-10.0,80.37
1549160380.0,-1,-1,0,0.0,0.0,69.68,-9.78,79.46
1549160680.0,-1,-1,0,0.0,0.0,69.68,-9.55,79.23
1549160981.0,-1,-1,0,0.0,0.0,68.51,-9.32,77.83
1549161281.0,-1,-1,0,0.0,0.0,68.51,-9.1,77.61
1549161340.0,0,3022978,45,0.000130815,0.007981932203389832,68.51,-9.05,77.56
1549161396.0,1,3023671,693,0.002014551,0.12950685,67.8,-9.01,76.81
1549161662.0,4,3026535,2864,0.008325648,0.11267794285714285,70.83,-8.81,79.64
1549161719.0,1,3026985,450,0.00130815,0.08262,70.14,-8.77,78.91
1549162075.0,-1,-1,0,0.0,0.0,71.29,-8.5,79.79
1549162168.0,4,3030536,3551,0.010322757,0.3995905935483871,71.29,-8.43,79.72
1549162525.0,-1,-1,0,0.0,0.0,70.6,-8.17,78.77
1549162825.0,-1,-1,0,0.0,0.0,69.91,-7.96,77.87
1549163125.0,-1,-1,0,0.0,0.0,69.21,-7.96,77.17
1549163426.0,-1,-1,0,0.0,0.0,69.21,-7.96,77.17
1549163726.0,-1,-1,0,0.0,0.0,68.75,-7.96,76.71
1549164026.0,-1,-1,0,0.0,0.0,68.51,-7.96,76.47
1549164094.0,0,3030537,1,2.907e-06,0.00015389999999999997,68.28,-7.96,76.24
1549164149.0,1,3031236,699,0.0020319929999999997,0.13300317818181817,68.04,-7.96,76.0
1549164417.0,4,3034115,2879,0.008369253,0.1124228014925373,71.06,-7.96,79.02
1549164474.0,1,3034563,448,0.0013023359999999999,0.0822528,71.06,-7.96,79.02
1549164821.0,4,3037314,2751,0.007997157,0.08296762305475504,71.52,-7.96,79.48
1549165179.0,-1,-1,0,0.0,0.0,70.83,-7.96,78.79
1549165479.0,-1,-1,0,0.0,0.0,70.83,-7.96,78.79
1549165780.0,-1,-1,0,0.0,0.0,70.37,-7.96,78.33
1549166080.0,-1,-1,0,0.0,0.0,70.37,-7.96,78.33
1549166380.0,-1,-1,0,0.0,0.0,69.45,-7.96,77.41
1549166680.0,-1,-1,0,0.0,0.0,68.51,-7.89,76.4
1549166956.0,0,3037316,2,5.814e-06,7.583478260869564e-05,68.04,-7.82,75.86
1549167012.0,1,3038022,706,0.002052342,0.13193627142857142,68.51,-7.81,76.32
1549167368.0,-1,-1,0,0.0,0.0,72.42,-7.72,80.14
1549167639.0,4,3043749,5727,0.016648389,0.2211594110701107,71.74,-7.65,79.39
1549167996.0,-1,-1,0,0.0,0.0,70.83,-7.56,78.39
1549168296.0,-1,-1,0,0.0,0.0,69.68,-7.49,77.17
1549168596.0,-1,-1,0,0.0,0.0,69.91,-7.41,77.32
1549168896.0,-1,-1,0,0.0,0.0,69.21,-7.34,76.55
1549169197.0,-1,-1,0,0.0,0.0,69.21,-7.26,76.47
1549169445.0,0,3043751,2,5.814e-06,8.439677419354838e-05,68.75,-7.2,75.95
1549169501.0,1,3044451,700,0.0020349,0.13081500000000001,68.98,-7.18,76.16
1549169857.0,-1,-1,0,0.0,0.0,71.06,-7.1,78.16
1549170153.0,4,3050370,5919,0.017206533,0.2092686445945946,71.29,-6.95,78.24
1549170510.0,-1,-1,0,0.0,0.0,70.6,-6.7,77.3
1549170810.0,-1,-1,0,0.0,0.0,70.14,-6.49,76.63
1549171110.0,-1,-1,0,0.0,0.0,69.21,-6.28,75.49
1549171411.0,-1,-1,0,0.0,0.0,69.91,-6.07,75.98
1549171711.0,-1,-1,0,0.0,0.0,69.45,-5.86,75.31
1549172011.0,-1,-1,0,0.0,0.0,67.8,-5.65,73.45
1549172068.0,0,3050529,159,0.000462213,0.0291924,68.98,-5.61,74.59
1549172124.0,1,3051187,658,0.001912806,0.12296610000000001,68.98,-5.57,74.55
1549172480.0,-1,-1,0,0.0,0.0,71.52,-5.32,76.84
1549172780.0,-1,-1,0,0.0,0.0,72.42,-5.11,77.53
1549172836.0,4,3057154,5967,0.017346069,1.1151044357142856,71.97,-5.07,77.04
1549173192.0,-1,-1,0,0.0,0.0,70.14,-4.83,74.97
1549173492.0,-1,-1,0,0.0,0.0,68.28,-4.62,72.9
1549173793.0,-1,-1,0,0.0,0.0,68.98,-4.36,73.34
1549174093.0,-1,-1,0,0.0,0.0,69.91,-4.07,73.98
1549174393.0,-1,-1,0,0.0,0.0,68.75,-3.79,72.54
1549174670.0,0,3057154,0,0.0,0.0,70.14,-3.52,73.66
1549174727.0,1,3057854,700,0.0020349,0.12852,68.28,-3.47,71.75
1549174994.0,4,3060733,2879,0.008369253,0.1128438606741573,70.14,-3.22,73.36
1549175051.0,1,3061183,450,0.00130815,0.08262,71.29,-3.16,74.45
1549175336.0,4,3063435,2252,0.0065465639999999995,0.08269344,71.74,-2.89,74.63
1549175693.0,-1,-1,0,0.0,0.0,70.37,-2.55,72.92
1549175993.0,-1,-1,0,0.0,0.0,69.68,-2.27,71.95
1549176293.0,-1,-1,0,0.0,0.0,68.98,-1.98,70.96
1549176594.0,-1,-1,0,0.0,0.0,70.6,-1.7,72.3
1549176894.0,-1,-1,0,0.0,0.0,69.21,-1.41,70.62
1549177151.0,0,3063435,0,0.0,0.0,68.75,-1.17,69.92
1549177210.0,1,3064163,728,0.0021162959999999997,0.1291299254237288,68.51,-1.12,69.63
1549177474.0,4,3067009,2846,0.008273322,0.11281802727272726,70.37,-1.01,71.38
1549177531.0,1,3067457,448,0.0013023359999999999,0.0822528,71.29,-0.99,72.28
1549177861.0,4,3070067,2610,0.007587269999999999,0.08277021818181818,71.06,-0.86,71.92
1549178218.0,-1,-1,0,0.0,0.0,71.06,-0.71,71.77
1549178518.0,-1,-1,0,0.0,0.0,71.06,-0.59,71.65
1549178818.0,-1,-1,0,0.0,0.0,70.14,-0.47,70.61
1549179119.0,-1,-1,0,0.0,0.0,70.37,-0.35,70.72
1549179419.0,-1,-1,0,0.0,0.0,68.98,-0.23,69.21
1549179719.0,-1,-1,0,0.0,0.0,68.98,-0.11,69.09
1549179900.0,0,3070073,6,1.7442e-05,0.0003469127071823204,67.8,-0.04,67.84
1549179956.0,1,3070774,701,0.002037807,0.1310018785714286,67.33,-0.02,67.35
1549180224.0,4,3073657,2883,0.008380881,0.11257899850746268,70.6,0.09,70.51
1549180295.0,1,3074218,561,0.0016308269999999998,0.08268981971830985,71.29,0.12,71.17
1549180638.0,4,3076930,2712,0.007883784,0.08274525481049562,71.97,0.26,71.71
1549180996.0,-1,-1,0,0.0,0.0,70.14,0.42,69.72
1549181296.0,-1,-1,0,0.0,0.0,70.6,0.57,70.03
1549181596.0,-1,-1,0,0.0,0.0,70.14,0.72,69.42
1549181896.0,-1,-1,0,0.0,0.0,69.68,0.87,68.81
1549182196.0,-1,-1,0,0.0,0.0,69.68,1.02,68.66
1549182496.0,-1,-1,0,0.0,0.0,68.75,1.17,67.58
1549182586.0,0,3076932,2,5.814e-06,0.00023255999999999998,69.45,1.21,68.24
1549182642.0,1,3077634,702,0.002040714,0.13118875714285713,68.75,1.24,67.51
1549182999.0,-1,-1,0,0.0,0.0,71.06,1.42,69.64
1549183256.0,4,3083247,5613,0.016316991,0.22856485447470815,72.19,1.55,70.64
1549183613.0,-1,-1,0,0.0,0.0,71.29,1.73,69.56
1549183913.0,-1,-1,0,0.0,0.0,69.91,1.88,68.03
1549184213.0,-1,-1,0,0.0,0.0,70.83,2.03,68.8
1549184513.0,-1,-1,0,0.0,0.0,70.14,2.15,67.99
1549184814.0,-1,-1,0,0.0,0.0,69.68,2.22,67.46
1549185114.0,-1,-1,0,0.0,0.0,67.8,2.3,65.5
1549185291.0,0,3083248,1,2.907e-06,5.912542372881356e-05,68.28,2.34,65.94
1549185347.0,1,3083951,703,0.002043621,0.1313756357142857,68.28,2.36,65.92
1549185615.0,4,3086838,2887,0.008392509,0.11273519552238805,70.6,2.42,68.18
1549185672.0,1,3087286,448,0.0013023359999999999,0.0822528,71.06,2.44,68.62
1549185997.0,4,3089854,2568,0.007465176,0.0826911803076923,71.97,2.52,69.45
1549186354.0,-1,-1,0,0.0,0.0,72.19,2.61,69.58
1549186654.0,-1,-1,0,0.0,0.0,71.97,2.68,69.29
1549186954.0,-1,-1,0,0.0,0.0,70.83,2.76,68.07
1549187254.0,-1,-1,0,0.0,0.0,68.98,2.83,66.15
1549187555.0,-1,-1,0,0.0,0.0,68.51,2.91,65.6
1549187855.0,-1,-1,0,0.0,0.0,68.51,2.98,65.53
1549188147.0,0,3089857,3,8.721e-06,0.00010751917808219177,68.75,3.03,65.72
1549188203.0,1,3090559,702,0.002040714,0.13118875714285713,68.28,3.04,65.24
1549188471.0,4,3093446,2887,0.008392509,0.11273519552238805,70.37,3.07,67.3
1549188528.0,1,3093893,447,0.001299429,0.0820692,70.6,3.07,67.53
1549188865.0,4,3096559,2666,0.007750061999999999,0.08278997982195845,72.42,3.11,69.31
1549189222.0,-1,-1,0,0.0,0.0,70.6,3.14,67.46
1549189522.0,-1,-1,0,0.0,0.0,69.45,3.17,66.28
1549189822.0,-1,-1,0,0.0,0.0,69.21,3.2,66.01
1549190123.0,-1,-1,0,0.0,0.0,68.75,3.23,65.52
1549190423.0,-1,-1,0,0.0,0.0,68.75,3.26,65.49
1549190723.0,-1,-1,0,0.0,0.0,68.51,3.29,65.22
1549190797.0,0,3096561,2,5.814e-06,0.0002828432432432432,69.21,3.3,65.91
1549190853.0,1,3097263,702,0.002040714,0.13118875714285713,68.75,3.31,65.44
