Stove type: Laser 73/730,,Latitude of the PUMA device location,[64.81606],Longitude of the PUMA device location,[-148.002],,,
1543690581.0,-1,-1,0,0.0,0.0,74.21,19.86,54.35
1543690881.0,-1,-1,0,0.0,0.0,76.61,19.94,56.67
1543691181.0,-1,-1,0,0.0,0.0,75.3,19.94,55.36
1543691480.0,-1,-1,0,0.0,0.0,75.08,19.94,55.14
1543691779.0,-1,-1,0,0.0,0.0,74.42,19.94,54.48
1543692079.0,-1,-1,0,0.0,0.0,75.74,19.94,55.8
1543692378.0,-1,-1,0,0.0,0.0,74.65,19.94,54.71
1543692678.0,-1,-1,0,0.0,0.0,75.52,19.94,55.58
1543692977.0,-1,-1,0,0.0,0.0,75.08,19.94,55.14
1543693277.0,-1,-1,0,0.0,0.0,74.21,19.94,54.27
1543693576.0,-1,-1,0,0.0,0.0,74.87,19.94,54.93
1543693875.0,-1,-1,0,0.0,0.0,75.08,19.94,55.14
1543694175.0,-1,-1,0,0.0,0.0,75.08,19.94,55.14
1543694474.0,-1,-1,0,0.0,0.0,74.21,19.94,54.27
1543694774.0,-1,-1,0,0.0,0.0,74.65,19.94,54.71
1543695073.0,-1,-1,0,0.0,0.0,73.54,19.94,53.6
1543695372.0,-1,-1,0,0.0,0.0,75.3,19.94,55.36
1543695672.0,-1,-1,0,0.0,0.0,76.18,19.94,56.24
1543695971.0,-1,-1,0,0.0,0.0,74.42,19.94,54.48
1543696270.0,-1,-1,0,0.0,0.0,77.04,19.94,57.1
1543696570.0,-1,-1,0,0.0,0.0,76.83,19.94,56.89
1543696870.0,-1,-1,0,0.0,0.0,74.87,19.94,54.93
1543697169.0,-1,-1,0,0.0,0.0,75.08,19.94,55.14
1543697468.0,-1,-1,0,0.0,0.0,75.52,19.94,55.58
1543697768.0,-1,-1,0,0.0,0.0,74.65,19.94,54.71
1543698067.0,-1,-1,0,0.0,0.0,75.08,19.92,55.16
1543698367.0,-1,-1,0,0.0,0.0,75.74,19.85,55.89
1543698666.0,-1,-1,0,0.0,0.0,75.08,19.77,55.31
1543698965.0,-1,-1,0,0.0,0.0,76.4,19.7,56.7
1543699265.0,-1,-1,0,0.0,0.0,75.3,19.62,55.68
1543699564.0,-1,-1,0,0.0,0.0,75.3,19.55,55.75
1543699864.0,-1,-1,0,0.0,0.0,74.87,19.47,55.4
1543700164.0,-1,-1,0,0.0,0.0,74.42,19.4,55.02
1543700463.0,-1,-1,0,0.0,0.0,75.74,19.32,56.42
1543700762.0,-1,-1,0,0.0,0.0,74.21,19.25,54.96
1543701062.0,-1,-1,0,0.0,0.0,75.08,19.17,55.91
1543701361.0,-1,-1,0,0.0,0.0,75.3,19.1,56.2
1543701661.0,-1,-1,0,0.0,0.0,75.3,18.99,56.31
1543701960.0,-1,-1,0,0.0,0.0,75.96,18.77,57.19
1543702259.0,-1,-1,0,0.0,0.0,75.52,18.55,56.97
1543702559.0,-1,-1,0,0.0,0.0,75.74,18.32,57.42
1543702858.0,-1,-1,0,0.0,0.0,74.87,18.1,56.77
1543703157.0,-1,-1,0,0.0,0.0,75.3,17.87,57.43
1543703457.0,-1,-1,0,0.0,0.0,75.52,17.65,57.87
1543703756.0,-1,-1,0,0.0,0.0,76.4,17.42,58.98
1543704056.0,-1,-1,0,0.0,0.0,74.42,17.2,57.22
1543704355.0,-1,-1,0,0.0,0.0,75.08,16.97,58.11
1543704655.0,-1,-1,0,0.0,0.0,75.3,16.75,58.55
1543704954.0,-1,-1,0,0.0,0.0,74.87,16.52,58.35
1543705254.0,-1,-1,0,0.0,0.0,76.61,16.34,60.27
1543705553.0,-1,-1,0,0.0,0.0,75.74,16.36,59.38
1543705853.0,-1,-1,0,0.0,0.0,76.18,16.37,59.81
1543706152.0,-1,-1,0,0.0,0.0,75.96,16.39,59.57
1543706451.0,-1,-1,0,0.0,0.0,75.52,16.4,59.12
1543706507.0,4,372157,0,0.0,0.0,75.96,16.41,59.55
1543706880.0,-1,-1,0,0.0,0.0,77.26,16.42,60.84
1543707180.0,-1,-1,0,0.0,0.0,75.52,16.44,59.08
1543707479.0,-1,-1,0,0.0,0.0,75.74,16.45,59.29
1543707779.0,-1,-1,0,0.0,0.0,76.83,16.47,60.36
1543708078.0,-1,-1,0,0.0,0.0,75.08,16.48,58.6
1543708379.0,-1,-1,0,0.0,0.0,73.76,16.5,57.26
1543708679.0,-1,-1,0,0.0,0.0,75.96,16.51,59.45
1543708979.0,-1,-1,0,0.0,0.0,74.21,16.52,57.69
1543709279.0,-1,-1,0,0.0,0.0,72.87,16.52,56.35
1543709579.0,-1,-1,0,0.0,0.0,73.54,16.52,57.02
1543709879.0,-1,-1,0,0.0,0.0,72.42,16.52,55.9
1543710178.0,-1,-1,0,0.0,0.0,73.09,16.52,56.57
1543710478.0,-1,-1,0,0.0,0.0,72.42,16.52,55.9
1543710563.0,1,372157,0,0.0,0.0,72.19,16.52,55.67
1543710892.0,2,375643,3486,0.011740848,0.12847128510638298,75.3,16.52,58.78
1543711248.0,-1,-1,0,0.0,0.0,73.98,16.52,57.46
1543711548.0,-1,-1,0,0.0,0.0,74.42,16.52,57.9
1543711848.0,-1,-1,0,0.0,0.0,73.76,16.52,57.24
1543712147.0,-1,-1,0,0.0,0.0,72.42,16.52,55.9
1543712447.0,-1,-1,0,0.0,0.0,74.21,16.55,57.66
1543712504.0,4,388209,12566,0.042322288,2.672986610526316,73.32,16.59,56.73
1543712876.0,-1,-1,0,0.0,0.0,72.87,16.83,56.04
1543713175.0,-1,-1,0,0.0,0.0,72.42,17.02,55.4
1543713259.0,1,388209,0,0.0,0.0,72.65,17.08,55.57
1543713577.0,4,391534,3325,0.011198600000000001,0.12677660377358493,76.61,17.29,59.32
1543713650.0,2,392110,576,0.001939968,0.09566965479452055,75.74,17.33,58.41
1543714021.0,-1,-1,0,0.0,0.0,75.52,17.57,57.95
1543714321.0,-1,-1,0,0.0,0.0,74.21,17.77,56.44
1543714621.0,-1,-1,0,0.0,0.0,73.09,17.96,55.13
1543714920.0,-1,-1,0,0.0,0.0,74.42,18.16,56.26
1543715220.0,-1,-1,0,0.0,0.0,74.87,18.35,56.52
1543715519.0,-1,-1,0,0.0,0.0,74.65,18.55,56.1
1543715819.0,-1,-1,0,0.0,0.0,73.54,18.74,54.8
1543716119.0,-1,-1,0,0.0,0.0,73.09,18.9,54.19
1543716419.0,-1,-1,0,0.0,0.0,74.87,18.99,55.88
1543716718.0,-1,-1,0,0.0,0.0,76.4,19.08,57.32
1543717018.0,-1,-1,0,0.0,0.0,74.87,19.17,55.7
1543717317.0,-1,-1,0,0.0,0.0,74.21,19.26,54.95
1543717617.0,-1,-1,0,0.0,0.0,75.08,19.35,55.73
1543717916.0,-1,-1,0,0.0,0.0,73.32,19.43,53.89
1543718216.0,-1,-1,0,0.0,0.0,75.3,19.52,55.78
1543718515.0,-1,-1,0,0.0,0.0,73.76,19.61,54.15
1543718815.0,-1,-1,0,0.0,0.0,74.21,19.7,54.51
1543719114.0,-1,-1,0,0.0,0.0,74.21,19.79,54.42
1543719414.0,-1,-1,0,0.0,0.0,73.54,19.88,53.66
1543719713.0,-1,-1,0,0.0,0.0,73.32,19.99,53.33
1543720013.0,-1,-1,0,0.0,0.0,73.98,20.11,53.87
1543720312.0,-1,-1,0,0.0,0.0,75.08,20.22,54.86
1543720612.0,-1,-1,0,0.0,0.0,74.42,20.34,54.08
1543720911.0,-1,-1,0,0.0,0.0,74.42,20.46,53.96
1543721211.0,-1,-1,0,0.0,0.0,75.52,20.58,54.94
1543721511.0,-1,-1,0,0.0,0.0,75.52,20.7,54.82
1543721810.0,-1,-1,0,0.0,0.0,73.98,20.82,53.16
1543722110.0,-1,-1,0,0.0,0.0,75.3,20.94,54.36
1543722410.0,-1,-1,0,0.0,0.0,75.52,21.06,54.46
1543722709.0,-1,-1,0,0.0,0.0,74.87,21.18,53.69
1543723009.0,-1,-1,0,0.0,0.0,75.08,21.3,53.78
1543723308.0,-1,-1,0,0.0,0.0,75.08,21.29,53.79
1543723608.0,-1,-1,0,0.0,0.0,74.42,21.03,53.39
1543723907.0,-1,-1,0,0.0,0.0,74.87,20.78,54.09
1543724207.0,-1,-1,0,0.0,0.0,74.21,20.52,53.69
1543724506.0,-1,-1,0,0.0,0.0,74.87,20.27,54.6
1543724806.0,-1,-1,0,0.0,0.0,71.52,20.01,51.51
1543725105.0,-1,-1,0,0.0,0.0,74.65,19.76,54.89
1543725405.0,-1,-1,0,0.0,0.0,74.21,19.51,54.7
1543725704.0,-1,-1,0,0.0,0.0,73.76,19.25,54.51
1543726004.0,-1,-1,0,0.0,0.0,74.21,19.0,55.21
1543726304.0,-1,-1,0,0.0,0.0,73.09,18.74,54.35
1543726604.0,-1,-1,0,0.0,0.0,73.98,18.49,55.49
1543726903.0,-1,-1,0,0.0,0.0,74.42,18.42,56.0
1543727203.0,-1,-1,0,0.0,0.0,74.42,18.7,55.72
1543727502.0,-1,-1,0,0.0,0.0,75.08,18.99,56.09
1543727802.0,-1,-1,0,0.0,0.0,73.32,19.27,54.05
1543728102.0,-1,-1,0,0.0,0.0,74.87,19.56,55.31
1543728402.0,-1,-1,0,0.0,0.0,74.21,19.84,54.37
1543728702.0,-1,-1,0,0.0,0.0,73.98,20.13,53.85
1543729001.0,-1,-1,0,0.0,0.0,75.3,20.41,54.89
1543729300.0,-1,-1,0,0.0,0.0,74.87,20.7,54.17
1543729600.0,-1,-1,0,0.0,0.0,74.42,20.98,53.44
1543729900.0,-1,-1,0,0.0,0.0,73.09,21.27,51.82
1543730199.0,-1,-1,0,0.0,0.0,73.76,21.55,52.21
1543730499.0,-1,-1,0,0.0,0.0,74.65,21.79,52.86
1543730798.0,-1,-1,0,0.0,0.0,74.65,21.96,52.69
1543731098.0,-1,-1,0,0.0,0.0,74.21,22.12,52.09
1543731398.0,-1,-1,0,0.0,0.0,73.98,22.29,51.69
1543731697.0,-1,-1,0,0.0,0.0,72.65,22.45,50.2
1543731997.0,-1,-1,0,0.0,0.0,73.98,22.62,51.36
1543732296.0,-1,-1,0,0.0,0.0,75.3,22.78,52.52
1543732595.0,-1,-1,0,0.0,0.0,74.87,22.95,51.92
1543732895.0,-1,-1,0,0.0,0.0,74.65,23.11,51.54
1543733194.0,-1,-1,0,0.0,0.0,74.21,23.28,50.93
1543733494.0,-1,-1,0,0.0,0.0,75.52,23.44,52.08
1543733793.0,-1,-1,0,0.0,0.0,73.76,23.61,50.15
1543734092.0,-1,-1,0,0.0,0.0,75.08,23.9,51.18
1543734392.0,-1,-1,0,0.0,0.0,74.42,24.48,49.94
1543734692.0,-1,-1,0,0.0,0.0,75.3,25.07,50.23
1543734992.0,-1,-1,0,0.0,0.0,74.87,25.65,49.22
1543735292.0,-1,-1,0,0.0,0.0,74.42,26.24,48.18
1543735591.0,-1,-1,0,0.0,0.0,75.08,26.82,48.26
1543735891.0,-1,-1,0,0.0,0.0,75.74,27.41,48.33
1543736190.0,-1,-1,0,0.0,0.0,75.3,27.99,47.31
1543736490.0,-1,-1,0,0.0,0.0,75.3,28.58,46.72
1543736789.0,-1,-1,0,0.0,0.0,75.3,29.16,46.14
1543737089.0,-1,-1,0,0.0,0.0,74.42,29.74,44.68
1543737389.0,-1,-1,0,0.0,0.0,74.65,30.33,44.32
1543737688.0,-1,-1,0,0.0,0.0,73.98,30.71,43.27
1543737988.0,-1,-1,0,0.0,0.0,74.21,30.62,43.59
1543738288.0,-1,-1,0,0.0,0.0,74.21,30.53,43.68
1543738587.0,-1,-1,0,0.0,0.0,75.08,30.44,44.64
1543738887.0,-1,-1,0,0.0,0.0,75.08,30.35,44.73
1543739186.0,-1,-1,0,0.0,0.0,73.32,30.26,43.06
1543739486.0,-1,-1,0,0.0,0.0,75.08,30.17,44.91
1543739785.0,-1,-1,0,0.0,0.0,75.52,30.08,45.44
1543740084.0,-1,-1,0,0.0,0.0,75.08,29.99,45.09
1543740384.0,-1,-1,0,0.0,0.0,75.74,29.9,45.84
1543740683.0,-1,-1,0,0.0,0.0,74.21,29.82,44.39
1543741282.0,-1,-1,0,0.0,0.0,74.87,29.63,45.24
1543741581.0,-1,-1,0,0.0,0.0,74.42,29.53,44.89
1543741881.0,-1,-1,0,0.0,0.0,74.65,29.42,45.23
1543742180.0,-1,-1,0,0.0,0.0,75.3,29.32,45.98
1543742480.0,-1,-1,0,0.0,0.0,74.65,29.21,45.44
1543742779.0,-1,-1,0,0.0,0.0,75.08,29.11,45.97
1543743079.0,-1,-1,0,0.0,0.0,74.21,29.0,45.21
1543743378.0,-1,-1,0,0.0,0.0,75.08,28.9,46.18
1543743678.0,-1,-1,0,0.0,0.0,76.61,28.79,47.82
1543743977.0,-1,-1,0,0.0,0.0,76.4,28.69,47.71
1543744276.0,-1,-1,0,0.0,0.0,75.52,28.58,46.94
1543744576.0,-1,-1,0,0.0,0.0,75.3,28.48,46.82
1543744875.0,-1,-1,0,0.0,0.0,76.4,28.32,48.08
1543745174.0,-1,-1,0,0.0,0.0,75.3,28.01,47.29
1543745474.0,-1,-1,0,0.0,0.0,76.4,27.69,48.71
1543745773.0,-1,-1,0,0.0,0.0,74.65,27.38,47.27
1543746073.0,-1,-1,0,0.0,0.0,74.87,27.06,47.81
1543746292.0,4,652173,260063,0.875892184,14.39822768219178,75.74,26.83,48.91
1543746664.0,-1,-1,0,0.0,0.0,75.52,26.44,49.08
1543746964.0,-1,-1,0,0.0,0.0,75.3,26.13,49.17
1543747263.0,-1,-1,0,0.0,0.0,73.32,25.81,47.51
1543747562.0,-1,-1,0,0.0,0.0,74.21,25.5,48.71
1543747863.0,-1,-1,0,0.0,0.0,72.87,25.18,47.69
1543748162.0,-1,-1,0,0.0,0.0,73.32,24.87,48.45
1543748462.0,-1,-1,0,0.0,0.0,73.09,24.56,48.53
1543748762.0,-1,-1,0,0.0,0.0,72.87,24.29,48.58
1543749061.0,-1,-1,0,0.0,0.0,73.09,24.03,49.06
1543749361.0,-1,-1,0,0.0,0.0,72.87,23.76,49.11
1543749608.0,1,652176,3,1.0104e-05,0.00014726477732793523,73.98,23.53,50.45
1543749937.0,4,655664,3488,0.011747584,0.12854499209726442,75.74,23.24,52.5
1543750010.0,2,656241,577,0.0019433360000000002,0.09583574794520548,75.08,23.17,51.91
1543750381.0,-1,-1,0,0.0,0.0,74.42,22.84,51.58
1543750681.0,-1,-1,0,0.0,0.0,74.21,22.57,51.64
1543750981.0,-1,-1,0,0.0,0.0,73.09,22.3,50.79
1543751280.0,-1,-1,0,0.0,0.0,74.21,22.03,52.18
1543751580.0,-1,-1,0,0.0,0.0,73.54,21.76,51.78
1543751880.0,-1,-1,0,0.0,0.0,74.42,21.49,52.93
1543752180.0,-1,-1,0,0.0,0.0,73.54,21.18,52.36
1543752479.0,-1,-1,0,0.0,0.0,74.87,20.85,54.02
1543752779.0,-1,-1,0,0.0,0.0,73.98,20.52,53.46
1543753078.0,-1,-1,0,0.0,0.0,74.87,20.19,54.68
1543753378.0,-1,-1,0,0.0,0.0,73.09,19.86,53.23
1543753678.0,-1,-1,0,0.0,0.0,76.18,19.53,56.65
1543753977.0,-1,-1,0,0.0,0.0,74.21,19.21,55.0
1543754277.0,-1,-1,0,0.0,0.0,74.87,18.88,55.99
1543754577.0,-1,-1,0,0.0,0.0,74.21,18.55,55.66
1543754876.0,-1,-1,0,0.0,0.0,73.54,18.22,55.32
1543755175.0,-1,-1,0,0.0,0.0,73.76,17.89,55.87
1543755475.0,-1,-1,0,0.0,0.0,74.65,17.56,57.09
1543755775.0,-1,-1,0,0.0,0.0,75.3,17.44,57.86
1543756074.0,-1,-1,0,0.0,0.0,74.21,17.47,56.74
1543756374.0,-1,-1,0,0.0,0.0,74.65,17.5,57.15
1543756673.0,-1,-1,0,0.0,0.0,73.98,17.53,56.45
1543756973.0,-1,-1,0,0.0,0.0,73.76,17.56,56.2
1543757272.0,-1,-1,0,0.0,0.0,74.21,17.59,56.62
1543757572.0,-1,-1,0,0.0,0.0,74.42,17.62,56.8
1543757871.0,-1,-1,0,0.0,0.0,74.87,17.65,57.22
1543758171.0,-1,-1,0,0.0,0.0,74.21,17.68,56.53
1543758471.0,-1,-1,0,0.0,0.0,75.08,17.71,57.37
1543758770.0,-1,-1,0,0.0,0.0,74.65,17.74,56.91
1543759069.0,-1,-1,0,0.0,0.0,73.98,17.77,56.21
1543759369.0,-1,-1,0,0.0,0.0,75.08,17.75,57.33
1543759668.0,-1,-1,0,0.0,0.0,74.65,17.69,56.96
1543759968.0,-1,-1,0,0.0,0.0,75.08,17.63,57.45
1543760267.0,-1,-1,0,0.0,0.0,73.98,17.57,56.41
1543760567.0,-1,-1,0,0.0,0.0,74.87,17.51,57.36
1543760866.0,-1,-1,0,0.0,0.0,74.42,17.45,56.97
1543761166.0,-1,-1,0,0.0,0.0,74.21,17.39,56.82
1543761466.0,-1,-1,0,0.0,0.0,74.87,17.33,57.54
1543761765.0,-1,-1,0,0.0,0.0,74.42,17.27,57.15
1543762065.0,-1,-1,0,0.0,0.0,75.52,17.21,58.31
1543762364.0,-1,-1,0,0.0,0.0,75.3,17.15,58.15
1543762663.0,-1,-1,0,0.0,0.0,74.42,17.09,57.33
1543762963.0,-1,-1,0,0.0,0.0,75.08,17.04,58.04
1543763262.0,-1,-1,0,0.0,0.0,75.3,16.99,58.31
1543763562.0,-1,-1,0,0.0,0.0,73.32,16.95,56.37
1543763861.0,-1,-1,0,0.0,0.0,73.98,16.9,57.08
1543764161.0,-1,-1,0,0.0,0.0,75.08,16.86,58.22
1543764460.0,-1,-1,0,0.0,0.0,74.65,16.81,57.84
1543764760.0,-1,-1,0,0.0,0.0,75.08,16.77,58.31
1543765060.0,-1,-1,0,0.0,0.0,74.42,16.72,57.7
1543765359.0,-1,-1,0,0.0,0.0,75.3,16.68,58.62
1543765659.0,-1,-1,0,0.0,0.0,75.96,16.63,59.33
1543765958.0,-1,-1,0,0.0,0.0,74.65,16.59,58.06
1543766258.0,-1,-1,0,0.0,0.0,75.08,16.54,58.54
1543766557.0,-1,-1,0,0.0,0.0,75.3,16.44,58.86
1543766857.0,-1,-1,0,0.0,0.0,75.74,16.29,59.45
1543767157.0,-1,-1,0,0.0,0.0,75.74,16.14,59.6
1543767456.0,-1,-1,0,0.0,0.0,75.08,15.99,59.09
1543767755.0,-1,-1,0,0.0,0.0,74.65,15.84,58.81
1543768055.0,-1,-1,0,0.0,0.0,75.08,15.69,59.39
1543768355.0,-1,-1,0,0.0,0.0,76.4,15.54,60.86
1543768654.0,-1,-1,0,0.0,0.0,75.52,15.39,60.13
1543768954.0,-1,-1,0,0.0,0.0,74.87,15.24,59.63
1543769253.0,-1,-1,0,0.0,0.0,75.08,15.09,59.99
1543769553.0,-1,-1,0,0.0,0.0,74.65,14.94,59.71
1543769852.0,-1,-1,0,0.0,0.0,75.08,14.79,60.29
1543770152.0,-1,-1,0,0.0,0.0,76.4,14.77,61.63
1543770451.0,-1,-1,0,0.0,0.0,75.74,14.88,60.86
1543770750.0,-1,-1,0,0.0,0.0,73.98,14.98,59.0
1543771050.0,-1,-1,0,0.0,0.0,75.74,15.09,60.65
1543771349.0,-1,-1,0,0.0,0.0,75.74,15.19,60.55
1543771649.0,-1,-1,0,0.0,0.0,76.4,15.3,61.1
1543771948.0,-1,-1,0,0.0,0.0,77.04,15.4,61.64
1543772247.0,-1,-1,0,0.0,0.0,74.42,15.51,58.91
1543772547.0,-1,-1,0,0.0,0.0,75.74,15.61,60.13
1543772847.0,-1,-1,0,0.0,0.0,75.3,15.72,59.58
1543773146.0,-1,-1,0,0.0,0.0,76.18,15.82,60.36
1543773446.0,-1,-1,0,0.0,0.0,75.3,15.93,59.37
1543773745.0,-1,-1,0,0.0,0.0,75.3,16.02,59.28
1543774044.0,-1,-1,0,0.0,0.0,74.87,16.09,58.78
1543774344.0,-1,-1,0,0.0,0.0,76.4,16.17,60.23
1543774643.0,-1,-1,0,0.0,0.0,75.74,16.24,59.5
