Stove type: Laser 530,,Latitude of the PUMA device location,[64.91823],Longitude of the PUMA device location,[-147.868],,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PUMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Number of clicks the fuel pump solenoid makes when the stove turns on per time interval,The amount of fuel consumed by the stove,The fuel consumption rate of the stove,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Number of clicks,US gallons,US gallons per hour,F,F,F
1550827297.0,1,20966854,0,0.0,0.0,61.67,-18.03,79.7
1550827639.0,-1,-1,0,0.0,0.0,63.69,-17.97,81.66
1550827939.0,-1,-1,0,0.0,0.0,62.18,-17.93,80.11
1550828239.0,-1,-1,0,0.0,0.0,67.33,-17.88,85.21
1550828539.0,-1,-1,0,0.0,0.0,65.4,-17.84,83.24
1550828839.0,-1,-1,0,0.0,0.0,65.4,-17.79,83.19
1550829139.0,-1,-1,0,0.0,0.0,66.13,-17.75,83.88
1550829439.0,-1,-1,0,0.0,0.0,66.85,-17.7,84.55
1550829739.0,-1,-1,0,0.0,0.0,66.61,-17.62,84.23
1550830039.0,-1,-1,0,0.0,0.0,67.8,-17.5,85.3
1550830339.0,-1,-1,0,0.0,0.0,67.09,-17.38,84.47
1550830593.0,4,21004305,0,0.0,0.0,67.8,-17.28,85.08
1550830634.0,2,21004569,0,0.0,0.0,68.98,-17.27,86.25
1550830990.0,-1,-1,0,0.0,0.0,66.61,-17.12,83.73
1550831290.0,-1,-1,0,0.0,0.0,64.18,-17.0,81.18
1550831590.0,-1,-1,0,0.0,0.0,64.92,-16.88,81.8
1550831890.0,-1,-1,0,0.0,0.0,63.44,-16.76,80.2
1550832190.0,-1,-1,0,0.0,0.0,65.89,-16.64,82.53
1550832490.0,-1,-1,0,0.0,0.0,65.65,-16.52,82.17
1550832790.0,-1,-1,0,0.0,0.0,65.4,-16.4,81.8
1550833090.0,-1,-1,0,0.0,0.0,65.16,-16.28,81.44
1550833391.0,-1,-1,0,0.0,0.0,64.43,-16.3,80.73
1550833691.0,-1,-1,0,0.0,0.0,62.94,-16.39,79.33
1550833991.0,-1,-1,0,0.0,0.0,63.93,-16.48,80.41
1550834291.0,-1,-1,0,0.0,0.0,64.43,-16.57,81.0
1550834347.0,1,21028093,0,0.0,0.0,63.93,-16.58,80.51
1550834686.0,-1,-1,0,0.0,0.0,66.61,-16.69,83.3
1550834986.0,-1,-1,0,0.0,0.0,67.09,-16.78,83.87
1550835286.0,-1,-1,0,0.0,0.0,67.8,-16.87,84.67
1550835586.0,-1,-1,0,0.0,0.0,68.51,-16.96,85.47
1550835731.0,2,21043819,0,0.0,0.0,68.04,-17.0,85.04
1550836070.0,-1,-1,0,0.0,0.0,65.65,-17.1,82.75
1550836370.0,-1,-1,0,0.0,0.0,65.16,-17.19,82.35
1550836670.0,-1,-1,0,0.0,0.0,64.92,-17.28,82.2
1550836970.0,-1,-1,0,0.0,0.0,65.16,-17.4,82.56
1550837271.0,-1,-1,0,0.0,0.0,64.43,-17.53,81.96
1550837570.0,-1,-1,307182,0.892978074,10.751575472909698,63.93,-17.67,81.6
1550837870.0,-1,-1,0,0.0,0.0,63.93,-17.8,81.73
1550838171.0,-1,-1,0,0.0,0.0,63.93,-17.94,81.87
1550838471.0,-1,-1,0,0.0,0.0,64.67,-18.07,82.74
1550838771.0,-1,-1,0,0.0,0.0,63.69,-18.21,81.9
1550839071.0,-1,-1,0,0.0,0.0,64.43,-18.34,82.77
1550839371.0,-1,-1,16282,0.047331774,0.567981288,64.18,-18.48,82.66
1550839671.0,-1,-1,0,0.0,0.0,64.67,-18.61,83.28
1550839971.0,-1,-1,253,0.000735471,0.008825652,64.67,-18.75,83.42
1550840271.0,-1,-1,0,0.0,0.0,64.18,-18.88,83.06
1550840571.0,-1,-1,0,0.0,0.0,65.16,-18.98,84.14
1550840872.0,-1,-1,0,0.0,0.0,65.16,-19.06,84.22
1550841172.0,-1,-1,0,0.0,0.0,65.16,-19.13,84.29
1550841472.0,-1,-1,0,0.0,0.0,65.16,-19.21,84.37
1550841772.0,-1,-1,0,0.0,0.0,65.16,-19.28,84.44
1550842073.0,-1,-1,0,0.0,0.0,64.67,-19.36,84.03
1550842373.0,-1,-1,0,0.0,0.0,64.92,-19.43,84.35
1550842673.0,-1,-1,0,0.0,0.0,64.43,-19.51,83.94
1550842973.0,-1,-1,16196,0.047081772,0.564981264,64.67,-19.58,84.25
1550843273.0,-1,-1,0,0.0,0.0,64.43,-19.66,84.09
1550843573.0,-1,-1,0,0.0,0.0,63.44,-19.73,83.17
1550843874.0,-1,-1,0,0.0,0.0,65.16,-19.81,84.97
1550844174.0,-1,-1,0,0.0,0.0,65.4,-19.74,85.14
1550844474.0,-1,-1,0,0.0,0.0,64.92,-19.58,84.5
1550844774.0,-1,-1,0,0.0,0.0,65.4,-19.41,84.81
1550845074.0,-1,-1,0,0.0,0.0,64.43,-19.25,83.68
1550845375.0,-1,-1,21279,0.061858052999999996,0.739830534219269,64.92,-19.08,84.0
1550845675.0,-1,-1,0,0.0,0.0,65.4,-18.92,84.32
1550845975.0,-1,-1,0,0.0,0.0,65.4,-18.75,84.15
1550846276.0,-1,-1,0,0.0,0.0,65.65,-18.59,84.24
1550846576.0,-1,-1,0,0.0,0.0,65.16,-18.42,83.58
1550846876.0,-1,-1,0,0.0,0.0,65.65,-18.26,83.91
1550847176.0,-1,-1,0,0.0,0.0,65.16,-18.09,83.25
1550847476.0,-1,-1,0,0.0,0.0,66.13,-17.93,84.06
1550847777.0,-1,-1,0,0.0,0.0,66.13,-17.81,83.94
1550848077.0,-1,-1,14543,0.042276501,0.5073180119999999,66.13,-17.72,83.85
1550848377.0,-1,-1,0,0.0,0.0,66.13,-17.63,83.76
1550848677.0,-1,-1,0,0.0,0.0,65.65,-17.54,83.19
1550848977.0,-1,-1,0,0.0,0.0,65.89,-17.45,83.34
1550849277.0,-1,-1,0,0.0,0.0,65.89,-17.36,83.25
1550849578.0,-1,-1,0,0.0,0.0,65.65,-17.27,82.92
1550849878.0,-1,-1,0,0.0,0.0,66.37,-17.18,83.55
1550850178.0,-1,-1,0,0.0,0.0,66.13,-17.09,83.22
1550850479.0,-1,-1,22913,0.066608091,0.7966416199335548,67.33,-17.0,84.33
1550850779.0,-1,-1,0,0.0,0.0,65.89,-16.91,82.8
1550851079.0,-1,-1,263,0.000764541,0.009174492,66.37,-16.82,83.19
1550851379.0,-1,-1,0,0.0,0.0,65.89,-16.66,82.55
1550851680.0,-1,-1,0,0.0,0.0,66.37,-16.47,82.84
1550851980.0,-1,-1,0,0.0,0.0,65.89,-16.27,82.16
1550852280.0,-1,-1,0,0.0,0.0,66.61,-16.08,82.69
1550852580.0,-1,-1,0,0.0,0.0,66.37,-15.88,82.25
1550852880.0,-1,-1,0,0.0,0.0,65.89,-15.69,81.58
1550853180.0,-1,-1,0,0.0,0.0,66.61,-15.49,82.1
1550853480.0,-1,-1,12696,0.036907272,0.442887264,65.65,-15.3,80.95
1550853780.0,-1,-1,0,0.0,0.0,66.13,-15.1,81.23
1550854081.0,-1,-1,469,0.001363383,0.016306241860465115,66.61,-14.91,81.52
1550854380.0,-1,-1,0,0.0,0.0,62.94,-14.71,77.65
1550854680.0,-1,-1,0,0.0,0.0,67.33,-14.52,81.85
1550854981.0,-1,-1,0,0.0,0.0,63.93,-14.13,78.06
1550855281.0,-1,-1,0,0.0,0.0,64.67,-13.62,78.29
1550855581.0,-1,-1,0,0.0,0.0,64.67,-13.11,77.78
1550855881.0,-1,-1,0,0.0,0.0,65.89,-12.6,78.49
1550856181.0,-1,-1,0,0.0,0.0,65.4,-12.09,77.49
1550856481.0,-1,-1,0,0.0,0.0,65.89,-11.58,77.47
1550856781.0,-1,-1,25148,0.07310523599999999,0.8772628319999999,65.89,-11.07,76.96
1550857081.0,-1,-1,0,0.0,0.0,65.89,-10.56,76.45
1550857381.0,-1,-1,252,0.000732564,0.008790768000000001,64.43,-10.05,74.48
1550857681.0,-1,-1,0,0.0,0.0,65.4,-9.54,74.94
1550857981.0,-1,-1,0,0.0,0.0,64.43,-9.03,73.46
1550858281.0,-1,-1,0,0.0,0.0,64.18,-8.52,72.7
1550858582.0,-1,-1,0,0.0,0.0,63.69,-8.01,71.7
1550858882.0,-1,-1,0,0.0,0.0,64.92,-7.5,72.42
1550859182.0,-1,-1,0,0.0,0.0,64.18,-6.99,71.17
1550859482.0,-1,-1,11178,0.032494445999999996,0.38993335199999996,64.43,-6.48,70.91
1550859782.0,-1,-1,0,0.0,0.0,67.33,-5.97,73.3
1550860083.0,-1,-1,0,0.0,0.0,64.92,-5.46,70.38
1550860382.0,-1,-1,0,0.0,0.0,65.16,-4.95,70.11
1550860682.0,-1,-1,0,0.0,0.0,63.69,-4.44,68.13
1550860982.0,-1,-1,0,0.0,0.0,63.93,-3.93,67.86
1550861283.0,-1,-1,0,0.0,0.0,64.18,-3.42,67.6
1550861583.0,-1,-1,0,0.0,0.0,64.18,-2.91,67.09
1550861883.0,-1,-1,0,0.0,0.0,64.18,-2.4,66.58
1550862183.0,-1,-1,0,0.0,0.0,64.92,-2.01,66.93
1550862483.0,-1,-1,0,0.0,0.0,65.16,-1.69,66.85
1550862783.0,-1,-1,0,0.0,0.0,65.4,-1.38,66.78
1550863083.0,-1,-1,37000,0.107559,1.2907080000000002,64.92,-1.06,65.98
1550863383.0,-1,-1,0,0.0,0.0,65.65,-0.75,66.4
1550863683.0,-1,-1,0,0.0,0.0,65.16,-0.43,65.59
1550863983.0,-1,-1,0,0.0,0.0,65.4,-0.12,65.52
1550864283.0,-1,-1,0,0.0,0.0,64.92,0.2,64.72
1550864584.0,-1,-1,0,0.0,0.0,65.65,0.51,65.14
1550864884.0,-1,-1,0,0.0,0.0,65.65,0.83,64.82
1550865184.0,-1,-1,10554,0.030680477999999997,0.36816573599999997,64.67,1.14,63.53
1550865484.0,-1,-1,0,0.0,0.0,65.65,1.46,64.19
1550865785.0,-1,-1,0,0.0,0.0,64.43,1.84,62.59
1550866085.0,-1,-1,0,0.0,0.0,65.16,2.26,62.9
1550866385.0,-1,-1,0,0.0,0.0,65.4,2.68,62.72
1550866685.0,-1,-1,0,0.0,0.0,65.65,3.1,62.55
1550866985.0,-1,-1,0,0.0,0.0,65.16,3.52,61.64
1550867285.0,-1,-1,0,0.0,0.0,65.65,3.94,61.71
1550867585.0,-1,-1,0,0.0,0.0,64.92,4.36,60.56
1550867886.0,-1,-1,27572,0.080151804,0.9586262272425248,65.16,4.78,60.38
1550868186.0,-1,-1,0,0.0,0.0,64.67,5.2,59.47
1550868486.0,-1,-1,264,0.000767448,0.009209376,65.4,5.62,59.78
1550868786.0,-1,-1,0,0.0,0.0,64.92,6.04,58.88
1550869086.0,-1,-1,0,0.0,0.0,64.18,6.46,57.72
1550869386.0,-1,-1,0,0.0,0.0,64.92,6.74,58.18
1550869686.0,-1,-1,0,0.0,0.0,64.43,6.94,57.49
1550869987.0,-1,-1,0,0.0,0.0,65.4,7.13,58.27
1550870287.0,-1,-1,9480,0.027558359999999997,0.33070032,64.67,7.33,57.34
1550870587.0,-1,-1,0,0.0,0.0,65.4,7.52,57.88
1550870887.0,-1,-1,0,0.0,0.0,64.43,7.72,56.71
1550871188.0,-1,-1,0,0.0,0.0,64.92,7.91,57.01
1550871488.0,-1,-1,0,0.0,0.0,64.67,8.11,56.56
1550871788.0,-1,-1,0,0.0,0.0,65.16,8.3,56.86
1550872088.0,-1,-1,0,0.0,0.0,64.67,8.5,56.17
1550872388.0,-1,-1,0,0.0,0.0,63.44,8.69,54.75
1550872689.0,-1,-1,0,0.0,0.0,63.19,8.89,54.3
1550872989.0,-1,-1,0,0.0,0.0,64.43,9.12,55.31
1550873289.0,-1,-1,0,0.0,0.0,63.93,9.38,54.55
1550873589.0,-1,-1,0,0.0,0.0,62.94,9.63,53.31
1550873889.0,-1,-1,0,0.0,0.0,64.43,9.89,54.54
1550874189.0,-1,-1,0,0.0,0.0,63.69,10.14,53.55
1550874489.0,-1,-1,42556,0.123710292,1.484523504,65.16,10.4,54.76
1550874790.0,-1,-1,0,0.0,0.0,61.67,10.65,51.02
1550875090.0,-1,-1,263,0.000764541,0.009174492,61.67,10.91,50.76
1550875390.0,-1,-1,0,0.0,0.0,64.92,11.16,53.76
1550875690.0,-1,-1,0,0.0,0.0,60.39,11.42,48.97
1550875990.0,-1,-1,0,0.0,0.0,64.18,11.67,52.51
1550876290.0,-1,-1,0,0.0,0.0,64.92,11.93,52.99
1550876590.0,-1,-1,0,0.0,0.0,62.94,12.09,50.85
1550876890.0,-1,-1,0,0.0,0.0,62.18,12.19,49.99
1550877190.0,-1,-1,0,0.0,0.0,61.93,12.3,49.63
1550877490.0,-1,-1,0,0.0,0.0,62.18,12.4,49.78
1550877790.0,-1,-1,0,0.0,0.0,62.18,12.51,49.67
1550878091.0,-1,-1,0,0.0,0.0,62.18,12.61,49.57
1550878391.0,-1,-1,17658,0.051331806,0.615981672,63.19,12.72,50.47
1550878691.0,-1,-1,0,0.0,0.0,63.44,12.82,50.62
1550878991.0,-1,-1,0,0.0,0.0,64.43,12.93,51.5
1550879291.0,-1,-1,0,0.0,0.0,62.43,13.03,49.4
1550879591.0,-1,-1,0,0.0,0.0,60.9,13.14,47.76
1550879892.0,-1,-1,0,0.0,0.0,63.44,13.24,50.2
1550880192.0,-1,-1,0,0.0,0.0,62.94,13.11,49.83
1550880391.0,4,21326108,0,0.0,0.0,63.44,12.93,50.51
1550880468.0,1,21326986,0,0.0,0.0,63.19,12.86,50.33
1550880808.0,-1,-1,0,0.0,0.0,66.61,12.55,54.06
1550881108.0,-1,-1,0,0.0,0.0,67.33,12.28,55.05
1550881408.0,-1,-1,0,0.0,0.0,67.57,12.01,55.56
1550881708.0,-1,-1,37451,0.10887005699999999,1.306440684,67.33,11.74,55.59
1550881809.0,4,21342224,0,0.0,0.0,68.04,11.65,56.39
1550881849.0,2,21342477,264,0.000767448,0.06907032,67.57,11.62,55.95
1550882189.0,-1,-1,0,0.0,0.0,64.18,11.31,52.87
1550882489.0,-1,-1,0,0.0,0.0,62.69,11.04,51.65
1550882789.0,-1,-1,0,0.0,0.0,60.9,10.77,50.13
1550883090.0,-1,-1,0,0.0,0.0,64.43,10.5,53.93
1550883390.0,-1,-1,0,0.0,0.0,64.43,10.23,54.2
1550883690.0,-1,-1,0,0.0,0.0,62.43,9.9,52.53
1550883990.0,-1,-1,0,0.0,0.0,62.94,9.44,53.5
1550884291.0,-1,-1,0,0.0,0.0,62.69,8.97,53.72
1550884591.0,-1,-1,0,0.0,0.0,63.19,8.5,54.69
1550884891.0,-1,-1,0,0.0,0.0,63.19,8.04,55.15
1550885191.0,-1,-1,0,0.0,0.0,62.94,7.57,55.37
1550885248.0,1,21364099,0,0.0,0.0,64.43,7.49,56.94
1550885587.0,-1,-1,0,0.0,0.0,66.61,6.96,59.65
1550885887.0,-1,-1,23524,0.068384268,0.820611216,67.33,6.5,60.83
1550886187.0,-1,-1,0,0.0,0.0,68.04,6.03,62.01
1550886487.0,-1,-1,0,0.0,0.0,68.28,5.57,62.71
1550886749.0,2,21381155,0,0.0,0.0,68.28,5.16,63.12
1550887089.0,-1,-1,0,0.0,0.0,64.67,4.63,60.04
1550887388.0,-1,-1,0,0.0,0.0,64.43,4.12,60.31
1550887689.0,-1,-1,15726,0.045715481999999995,0.5467632398671096,64.18,3.58,60.6
1550887989.0,-1,-1,0,0.0,0.0,63.93,3.04,60.89
1550888288.0,-1,-1,0,0.0,0.0,64.18,2.5,61.68
1550888588.0,-1,-1,0,0.0,0.0,63.44,1.96,61.48
1550888889.0,-1,-1,0,0.0,0.0,63.93,1.42,62.51
1550889189.0,-1,-1,0,0.0,0.0,64.18,0.88,63.3
1550889489.0,-1,-1,0,0.0,0.0,61.67,0.34,61.33
1550889689.0,1,21399741,0,0.0,0.0,62.69,-0.02,62.71
1550890031.0,-1,-1,0,0.0,0.0,66.85,-0.64,67.49
1550890331.0,-1,-1,0,0.0,0.0,66.85,-1.18,68.03
1550890631.0,-1,-1,0,0.0,0.0,66.61,-1.72,68.33
1550890931.0,-1,-1,0,0.0,0.0,67.57,-2.1,69.67
1550891231.0,-1,-1,0,0.0,0.0,67.57,-2.28,69.85
1550891426.0,2,21419471,0,0.0,0.0,67.33,-2.4,69.73
1550891767.0,-1,-1,0,0.0,0.0,64.67,-2.6,67.27
1550892067.0,-1,-1,0,0.0,0.0,64.43,-2.78,67.21
1550892368.0,-1,-1,0,0.0,0.0,63.69,-2.96,66.65
1550892668.0,-1,-1,0,0.0,0.0,63.69,-3.14,66.83
1550892968.0,-1,-1,0,0.0,0.0,63.44,-3.32,66.76
1550893267.0,-1,-1,0,0.0,0.0,63.69,-3.5,67.19
1550893567.0,-1,-1,0,0.0,0.0,64.43,-3.68,68.11
1550893867.0,-1,-1,0,0.0,0.0,63.19,-3.86,67.05
1550893909.0,1,21435171,0,0.0,0.0,62.94,-3.89,66.83
1550894254.0,-1,-1,0,0.0,0.0,66.13,-4.09,70.22
1550894624.0,-1,-1,0,0.0,0.0,66.37,-4.26,70.63
1550894924.0,-1,-1,0,0.0,0.0,67.09,-4.36,71.45
1550895224.0,-1,-1,0,0.0,0.0,67.09,-4.47,71.56
1550895524.0,-1,-1,0,0.0,0.0,66.85,-4.57,71.42
1550895581.0,2,21453904,0,0.0,0.0,65.4,-4.59,69.99
1550895938.0,-1,-1,0,0.0,0.0,63.93,-4.72,68.65
1550896238.0,-1,-1,0,0.0,0.0,64.18,-4.82,69.0
1550896538.0,-1,-1,0,0.0,0.0,63.93,-4.93,68.86
1550896838.0,-1,-1,0,0.0,0.0,63.44,-5.03,68.47
1550897139.0,-1,-1,0,0.0,0.0,63.19,-5.14,68.33
1550897439.0,-1,-1,0,0.0,0.0,63.19,-5.24,68.43
1550897739.0,-1,-1,0,0.0,0.0,63.69,-5.35,69.04
1550898039.0,-1,-1,0,0.0,0.0,63.44,-5.43,68.87
1550898333.0,1,21471301,0,0.0,0.0,62.94,-5.32,68.26
1550898673.0,-1,-1,0,0.0,0.0,65.89,-5.2,71.09
1550898973.0,-1,-1,0,0.0,0.0,66.61,-5.1,71.71
1550899273.0,-1,-1,0,0.0,0.0,66.85,-4.99,71.84
1550899573.0,-1,-1,0,0.0,0.0,67.57,-4.89,72.46
1550899717.0,2,21487028,0,0.0,0.0,67.8,-4.84,72.64
1550900057.0,-1,-1,0,0.0,0.0,64.92,-4.72,69.64
1550900357.0,-1,-1,0,0.0,0.0,64.18,-4.62,68.8
1550900657.0,-1,-1,0,0.0,0.0,64.43,-4.51,68.94
1550900957.0,-1,-1,0,0.0,0.0,63.69,-4.41,68.1
1550901257.0,-1,-1,0,0.0,0.0,63.69,-4.3,67.99
1550901557.0,-1,-1,0,0.0,0.0,63.93,-4.2,68.13
1550901857.0,-1,-1,0,0.0,0.0,64.18,-4.48,68.66
1550902157.0,-1,-1,0,0.0,0.0,63.93,-4.82,68.75
1550902457.0,-1,-1,0,0.0,0.0,64.18,-5.17,69.35
1550902757.0,-1,-1,0,0.0,0.0,63.69,-5.51,69.2
1550902889.0,4,21507072,0,0.0,0.0,63.93,-5.66,69.59
1550902929.0,1,21507522,0,0.0,0.0,64.67,-5.71,70.38
1550903271.0,-1,-1,0,0.0,0.0,66.85,-6.1,72.95
1550903571.0,-1,-1,0,0.0,0.0,67.09,-6.45,73.54
1550903871.0,-1,-1,0,0.0,0.0,67.33,-6.79,74.12
1550904171.0,-1,-1,0,0.0,0.0,67.33,-7.14,74.47
1550904347.0,4,21523639,0,0.0,0.0,67.33,-7.34,74.67
1550904387.0,2,21523891,0,0.0,0.0,67.33,-7.39,74.72
1550904728.0,-1,-1,0,0.0,0.0,64.67,-7.78,72.45
1550905028.0,-1,-1,0,0.0,0.0,64.92,-8.12,73.04
1550905328.0,-1,-1,0,0.0,0.0,64.43,-8.4,72.83
1550905628.0,-1,-1,0,0.0,0.0,64.43,-8.6,73.03
1550905928.0,-1,-1,0,0.0,0.0,64.18,-8.79,72.97
1550906229.0,-1,-1,0,0.0,0.0,64.18,-8.99,73.17
1550906528.0,-1,-1,0,0.0,0.0,64.18,-9.18,73.36
1550906829.0,-1,-1,0,0.0,0.0,63.69,-9.38,73.07
1550907129.0,-1,-1,0,0.0,0.0,64.18,-9.57,73.75
1550907429.0,-1,-1,0,0.0,0.0,63.69,-9.77,73.46
1550907729.0,-1,-1,0,0.0,0.0,63.93,-9.96,73.89
1550908029.0,-1,-1,0,0.0,0.0,63.93,-10.16,74.09
1550908070.0,1,21547351,0,0.0,0.0,64.67,-10.19,74.86
1550908409.0,-1,-1,0,0.0,0.0,65.65,-10.41,76.06
1550908709.0,-1,-1,0,0.0,0.0,66.61,-10.6,77.21
1550909009.0,-1,-1,0,0.0,0.0,66.85,-10.63,77.48
1550909309.0,-1,-1,0,0.0,0.0,67.8,-10.58,78.38
1550909459.0,4,21563138,0,0.0,0.0,68.28,-10.56,78.84
1550909537.0,2,21563629,0,0.0,0.0,67.33,-10.55,77.88
1550909876.0,-1,-1,0,0.0,0.0,65.65,-10.5,76.15
1550910177.0,-1,-1,0,0.0,0.0,64.92,-10.45,75.37
1550910477.0,-1,-1,0,0.0,0.0,64.92,-10.41,75.33
1550910777.0,-1,-1,0,0.0,0.0,64.43,-10.36,74.79
1550911077.0,-1,-1,0,0.0,0.0,64.92,-10.32,75.24
1550911377.0,-1,-1,0,0.0,0.0,64.43,-10.27,74.7
1550911677.0,-1,-1,0,0.0,0.0,64.67,-10.23,74.9
1550911977.0,-1,-1,0,0.0,0.0,65.16,-10.18,75.34
1550912277.0,-1,-1,0,0.0,0.0,64.92,-10.14,75.06
1550912577.0,-1,-1,0,0.0,0.0,64.43,-9.99,74.42
1550912877.0,-1,-1,0,0.0,0.0,64.43,-9.76,74.19
1550913177.0,-1,-1,0,0.0,0.0,63.93,-9.54,73.47
1550913478.0,-1,-1,0,0.0,0.0,63.93,-9.31,73.24
1550913778.0,-1,-1,0,0.0,0.0,64.67,-9.09,73.76
1550914078.0,-1,-1,0,0.0,0.0,66.61,-8.86,75.47
1550914379.0,-1,-1,0,0.0,0.0,65.16,-8.64,73.8
1550914679.0,-1,-1,0,0.0,0.0,66.13,-8.41,74.54
1550914979.0,-1,-1,0,0.0,0.0,62.94,-8.19,71.13
1550915279.0,-1,-1,0,0.0,0.0,64.67,-7.96,72.63
1550915579.0,-1,-1,0,0.0,0.0,63.69,-7.74,71.43
1550915880.0,-1,-1,0,0.0,0.0,63.44,-7.51,70.95
1550916180.0,-1,-1,0,0.0,0.0,65.16,-7.32,72.48
1550916480.0,-1,-1,0,0.0,0.0,65.4,-7.16,72.56
1550916780.0,-1,-1,0,0.0,0.0,66.37,-6.99,73.36
1550917081.0,-1,-1,0,0.0,0.0,65.89,-6.83,72.72
1550917197.0,1,21612044,0,0.0,0.0,49.49,-6.76,56.25
1550917538.0,-1,-1,0,0.0,0.0,66.37,-6.57,72.94
1550917838.0,-1,-1,0,0.0,0.0,68.28,-6.41,74.69
1550918138.0,-1,-1,0,0.0,0.0,70.37,-6.24,76.61
1550918323.0,4,21624841,0,0.0,0.0,68.28,-6.14,74.42
1550918379.0,2,21625195,0,0.0,0.0,69.21,-6.11,75.32
1550918718.0,-1,-1,0,0.0,0.0,68.28,-5.93,74.21
1550919018.0,-1,-1,0,0.0,0.0,66.37,-5.76,72.13
1550919318.0,-1,-1,0,0.0,0.0,66.85,-5.6,72.45
1550919618.0,-1,-1,0,0.0,0.0,66.85,-5.43,72.28
1550919918.0,-1,-1,0,0.0,0.0,67.33,-5.3,72.63
1550920218.0,-1,-1,0,0.0,0.0,66.85,-5.16,72.01
1550920519.0,-1,-1,0,0.0,0.0,67.57,-5.03,72.6
1550920819.0,-1,-1,0,0.0,0.0,67.57,-4.89,72.46
1550921119.0,-1,-1,0,0.0,0.0,67.09,-4.76,71.85
1550921419.0,-1,-1,0,0.0,0.0,65.16,-4.62,69.78
1550921720.0,-1,-1,0,0.0,0.0,67.57,-4.49,72.06
1550922020.0,-1,-1,0,0.0,0.0,67.09,-4.35,71.44
1550922320.0,-1,-1,0,0.0,0.0,67.09,-4.22,71.31
1550922620.0,-1,-1,0,0.0,0.0,66.13,-4.08,70.21
1550922920.0,-1,-1,0,0.0,0.0,66.61,-3.95,70.56
1550923526.0,-1,-1,0,0.0,0.0,67.09,-3.69,70.78
1550923826.0,-1,-1,0,0.0,0.0,67.57,-3.57,71.14
1550924126.0,-1,-1,0,0.0,0.0,67.8,-3.45,71.25
1550924426.0,-1,-1,0,0.0,0.0,68.04,-3.33,71.37
1550924727.0,-1,-1,0,0.0,0.0,67.8,-3.21,71.01
1550925027.0,-1,-1,0,0.0,0.0,68.04,-3.09,71.13
1550925327.0,-1,-1,0,0.0,0.0,67.57,-2.97,70.54
1550925628.0,-1,-1,0,0.0,0.0,68.51,-2.85,71.36
1550925928.0,-1,-1,0,0.0,0.0,67.8,-2.73,70.53
1550926228.0,-1,-1,0,0.0,0.0,68.04,-2.61,70.65
1550926528.0,-1,-1,0,0.0,0.0,68.04,-2.49,70.53
1550926828.0,-1,-1,0,0.0,0.0,67.8,-2.37,70.17
1550927128.0,-1,-1,0,0.0,0.0,68.51,-2.25,70.76
1550927428.0,-1,-1,0,0.0,0.0,68.28,-2.13,70.41
1550927728.0,-1,-1,0,0.0,0.0,68.51,-2.01,70.52
1550928029.0,-1,-1,0,0.0,0.0,68.28,-1.89,70.17
1550928329.0,-1,-1,0,0.0,0.0,68.28,-1.77,70.05
1550928629.0,-1,-1,0,0.0,0.0,68.28,-1.65,69.93
1550928929.0,-1,-1,0,0.0,0.0,68.28,-1.53,69.81
1550929229.0,-1,-1,0,0.0,0.0,68.51,-1.41,69.92
1550929529.0,-1,-1,0,0.0,0.0,68.98,-1.29,70.27
1550929830.0,-1,-1,0,0.0,0.0,68.75,-1.17,69.92
1550930130.0,-1,-1,0,0.0,0.0,68.75,-1.05,69.8
1550930430.0,-1,-1,0,0.0,0.0,68.98,-0.93,69.91
1550930731.0,-1,-1,282289,0.8206141229999999,9.814653962790697,69.45,-0.87,70.32
1550931031.0,-1,-1,0,0.0,0.0,68.75,-0.81,69.56
1550931331.0,-1,-1,878,0.002552346,0.030628152,68.98,-0.75,69.73
1550931631.0,-1,-1,0,0.0,0.0,69.21,-0.69,69.9
1550931931.0,-1,-1,0,0.0,0.0,68.98,-0.63,69.61
1550932231.0,-1,-1,0,0.0,0.0,69.21,-0.57,69.78
1550932531.0,-1,-1,0,0.0,0.0,69.68,-0.51,70.19
1550932831.0,-1,-1,0,0.0,0.0,68.75,-0.45,69.2
1550933131.0,-1,-1,15238,0.044296866,0.531562392,69.21,-0.39,69.6
1550933431.0,-1,-1,0,0.0,0.0,69.21,-0.33,69.54
1550933732.0,-1,-1,253,0.000735471,0.008796330897009966,68.98,-0.27,69.25
1550934032.0,-1,-1,0,0.0,0.0,69.21,-0.2,69.41
1550934332.0,-1,-1,0,0.0,0.0,69.45,-0.0,69.45
1550934632.0,-1,-1,0,0.0,0.0,69.68,0.19,69.49
1550934932.0,-1,-1,0,0.0,0.0,69.21,0.39,68.82
1550935044.0,4,21730535,0,0.0,0.0,69.45,0.46,68.99
1550935384.0,-1,-1,0,0.0,0.0,61.93,0.68,61.25
1550935684.0,-1,-1,0,0.0,0.0,61.42,0.87,60.55
1550935984.0,-1,-1,0,0.0,0.0,59.87,1.07,58.8
