Stove type: Laser 56/560,,Latitude of the PUMA device location,[64.8873],Longitude of the PUMA device location,[-147.475],,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PUMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Number of clicks the fuel pump solenoid makes when the stove turns on per time interval,The amount of fuel consumed by the stove,The fuel consumption rate of the stove,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Number of clicks,US gallons,US gallons per hour,F,F,F
1544094187.0,-1,-1,0,0.0,0.0,84.96,16.29,68.67
1544094256.0,4,2053,0,0.0,0.0,76.4,16.28,60.12
1544094613.0,-1,-1,0,0.0,0.0,71.97,16.19,55.78
1544094913.0,-1,-1,0,0.0,0.0,71.52,16.11,55.41
1544095213.0,-1,-1,0,0.0,0.0,71.06,16.04,55.02
1544095513.0,-1,-1,0,0.0,0.0,71.52,15.96,55.56
1544095813.0,-1,-1,0,0.0,0.0,69.68,15.89,53.79
1544096113.0,-1,-1,0,0.0,0.0,69.45,15.81,53.64
1544096413.0,-1,-1,0,0.0,0.0,69.68,15.74,53.94
1544096713.0,-1,-1,0,0.0,0.0,70.6,15.66,54.94
1544097013.0,-1,-1,0,0.0,0.0,70.14,15.59,54.55
1544097313.0,-1,-1,0,0.0,0.0,69.21,15.51,53.7
1544097687.0,-1,-1,0,0.0,0.0,70.14,15.42,54.72
1544097949.0,1,2079,26,7.5582e-05,0.0010385312977099236,69.21,15.35,53.86
1544098278.0,4,4792,2713,0.007886691,0.0862981386018237,69.21,15.27,53.94
1544098333.0,2,5138,346,0.001005822,0.06583562181818181,70.6,15.26,55.34
1544098687.0,-1,-1,0,0.0,0.0,69.91,15.17,54.74
1544098987.0,-1,-1,0,0.0,0.0,70.37,15.09,55.28
1544099287.0,-1,-1,0,0.0,0.0,70.83,15.02,55.81
1544099586.0,-1,-1,0,0.0,0.0,70.6,14.94,55.66
1544099886.0,-1,-1,0,0.0,0.0,72.19,14.87,57.32
1544100170.0,4,16734,11596,0.033709572,0.4273044338028169,71.29,14.8,56.49
1544100525.0,-1,-1,0,0.0,0.0,70.6,14.71,55.89
1544100824.0,-1,-1,0,0.0,0.0,70.83,14.63,56.2
1544101124.0,-1,-1,0,0.0,0.0,69.91,14.56,55.35
1544101424.0,-1,-1,0,0.0,0.0,68.98,14.51,54.47
1544101724.0,-1,-1,0,0.0,0.0,68.98,14.46,54.52
1544101862.0,1,16735,1,2.907e-06,7.583478260869564e-05,68.98,14.44,54.54
1544102181.0,4,19345,2610,0.007587269999999999,0.08562436363636362,69.45,14.39,55.06
1544102236.0,2,19691,346,0.001005822,0.06583562181818181,67.8,14.38,53.42
1544102561.0,-1,-1,0,0.0,0.0,69.68,14.34,55.34
1544102861.0,-1,-1,0,0.0,0.0,70.6,14.29,56.31
1544103160.0,-1,-1,0,0.0,0.0,70.14,14.25,55.89
1544103460.0,-1,-1,0,0.0,0.0,71.29,14.2,57.09
1544103760.0,-1,-1,0,0.0,0.0,71.74,14.16,57.58
1544104059.0,-1,-1,0,0.0,0.0,72.19,14.11,58.08
1544104325.0,4,32878,13187,0.038334609,0.5188142571428571,71.52,14.07,57.45
1544104679.0,-1,-1,0,0.0,0.0,70.6,14.02,56.58
1544104979.0,-1,-1,0,0.0,0.0,70.14,14.02,56.12
1544105279.0,-1,-1,0,0.0,0.0,69.45,14.05,55.4
1544105578.0,-1,-1,0,0.0,0.0,70.14,14.08,56.06
1544105878.0,-1,-1,0,0.0,0.0,68.28,14.11,54.17
1544106105.0,1,32881,3,8.721e-06,0.00013830660792951542,68.98,14.13,54.85
1544106426.0,2,35508,2627,0.0076366889999999995,0.08564511028037383,69.21,14.16,55.05
1544106790.0,-1,-1,0,0.0,0.0,70.37,14.2,56.17
1544107090.0,-1,-1,0,0.0,0.0,70.14,14.23,55.91
1544107389.0,-1,-1,0,0.0,0.0,70.6,14.26,56.34
1544107689.0,-1,-1,0,0.0,0.0,70.37,14.29,56.08
1544107989.0,-1,-1,0,0.0,0.0,71.29,14.32,56.97
1544108288.0,-1,-1,0,0.0,0.0,71.06,14.35,56.71
1544108588.0,-1,-1,0,0.0,0.0,71.06,14.43,56.63
1544108642.0,4,49462,13954,0.040564277999999995,2.7042851999999997,71.29,14.44,56.85
1544108997.0,-1,-1,0,0.0,0.0,71.06,14.57,56.49
1544109297.0,-1,-1,0,0.0,0.0,70.83,14.67,56.16
1544109597.0,-1,-1,0,0.0,0.0,70.14,14.78,55.36
1544109897.0,-1,-1,0,0.0,0.0,69.21,14.88,54.33
1544110197.0,-1,-1,0,0.0,0.0,69.45,14.99,54.46
1544110396.0,1,49462,0,0.0,0.0,68.75,15.06,53.69
1544110716.0,2,52076,2614,0.007598898,0.0854876025,70.37,15.17,55.2
1544111070.0,-1,-1,0,0.0,0.0,70.14,15.29,54.85
1544111370.0,-1,-1,0,0.0,0.0,70.6,15.4,55.2
1544111670.0,-1,-1,0,0.0,0.0,70.83,15.5,55.33
1544111969.0,-1,-1,0,0.0,0.0,70.6,15.61,54.99
1544112269.0,-1,-1,0,0.0,0.0,71.74,15.54,56.2
1544112563.0,4,63740,11664,0.033907248,0.41519079183673474,71.52,15.45,56.07
1544112630.0,2,64161,421,0.001223847,0.06575894328358209,72.42,15.43,56.99
1544112807.0,4,65276,1115,0.003241305,0.06592484745762713,71.52,15.38,56.14
1544113162.0,-1,-1,0,0.0,0.0,71.97,15.27,56.7
1544113461.0,-1,-1,0,0.0,0.0,69.68,15.18,54.5
1544113761.0,-1,-1,0,0.0,0.0,68.98,15.09,53.89
1544114061.0,-1,-1,0,0.0,0.0,68.75,15.0,53.75
1544114361.0,-1,-1,0,0.0,0.0,69.21,14.91,54.3
1544114619.0,1,65277,1,2.907e-06,4.056279069767442e-05,67.8,14.83,52.97
1544114973.0,-1,-1,0,0.0,0.0,69.21,14.73,54.48
1544115217.0,2,71045,5768,0.016767576,0.24739046557377048,70.37,14.65,55.72
1544115540.0,4,73085,2040,0.00593028,0.06609599999999999,71.29,14.56,56.73
1544115566.0,2,73245,160,0.00046511999999999996,0.06440123076923077,71.74,14.55,57.19
1544115602.0,4,73468,223,0.000648261,0.0648261,71.74,14.54,57.2
1544115674.0,2,73922,454,0.001319778,0.0659889,71.52,14.54,56.98
1544115765.0,4,74487,565,0.001642455,0.06497624175824175,71.52,14.53,56.99
1544115838.0,2,74940,453,0.0013168709999999998,0.06494158356164383,71.29,14.53,56.76
1544115935.0,4,75546,606,0.001761642,0.06538052783505155,71.06,14.52,56.54
1544116007.0,2,75994,448,0.0013023359999999999,0.06511679999999999,71.29,14.52,56.77
1544116079.0,4,76282,288,0.000837216,0.0418608,71.52,14.52,57.0
1544116452.0,-1,-1,0,0.0,0.0,71.29,14.5,56.79
1544116751.0,-1,-1,0,0.0,0.0,70.83,14.48,56.35
1544117051.0,-1,-1,0,0.0,0.0,70.14,14.47,55.67
1544117350.0,-1,-1,0,0.0,0.0,69.45,14.45,55.0
1544117651.0,-1,-1,0,0.0,0.0,70.37,14.44,55.93
1544117951.0,-1,-1,0,0.0,0.0,69.68,14.42,55.26
1544118250.0,-1,-1,0,0.0,0.0,68.28,14.41,53.87
1544118323.0,1,76595,313,0.0009098909999999999,0.044871336986301365,68.51,14.4,54.11
1544118616.0,2,78927,2332,0.006779124,0.08329299112627987,69.68,14.39,55.29
1544118988.0,-1,-1,0,0.0,0.0,69.68,14.37,55.31
1544119182.0,4,82505,3578,0.010401246,0.193012812371134,71.06,14.36,56.7
