Stove type: Laser 73/730,,Latitude of the PUMA device location,[64.89301],Longitude of the PUMA device location,[-147.831],,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PUMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Number of clicks the fuel pump solenoid makes when the stove turns on per time interval,The amount of fuel consumed by the stove,The fuel consumption rate of the stove,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Number of clicks,US gallons,US gallons per hour,F,F,F
1549039721.0,4,30272,0,0.0,0.0,75.3,-23.21,98.51
1549040171.0,2,30297,25,8.42e-05,0.0006736,74.42,-23.48,97.9
1549040238.0,4,30870,0,0.0,0.0,76.61,-23.52,100.13
1549040476.0,4,30870,573,0.001929864,0.02919122016806723,75.96,-23.65,99.61
1549040835.0,-1,-1,0,0.0,0.0,75.08,-23.82,98.9
1549040892.0,2,31556,0,0.0,0.0,74.42,-23.84,98.26
1549041057.0,1,32985,0,0.0,0.0,75.08,-23.92,99.0
1549041287.0,2,36455,686,0.002310448,0.03616353391304348,78.96,-24.02,102.98
1549041645.0,-1,-1,0,0.0,0.0,76.4,-24.18,100.58
1549041945.0,-1,-1,1429,0.004812872,0.057754464000000005,75.96,-24.32,100.28
1549042245.0,-1,-1,0,0.0,0.0,75.96,-24.45,100.41
1549042545.0,-1,-1,3470,0.011686960000000001,0.14024352,75.96,-24.59,100.55
1549042846.0,-1,-1,0,0.0,0.0,74.87,-24.72,99.59
1549043146.0,-1,-1,0,0.0,0.0,74.87,-24.86,99.73
1549043446.0,-1,-1,0,0.0,0.0,75.08,-24.99,100.07
1549043746.0,-1,-1,0,0.0,0.0,75.74,-25.13,100.87
1549044047.0,-1,-1,0,0.0,0.0,74.65,-25.2,99.85
1549044346.0,-1,-1,0,0.0,0.0,74.21,-24.91,99.12
1549044646.0,-1,-1,0,0.0,0.0,74.65,-24.63,99.28
1549044947.0,-1,-1,0,0.0,0.0,74.42,-24.34,98.76
1549045247.0,-1,-1,0,0.0,0.0,75.08,-24.06,99.14
1549045547.0,-1,-1,0,0.0,0.0,74.87,-23.77,98.64
1549045847.0,-1,-1,0,0.0,0.0,75.08,-23.49,98.57
1549046147.0,-1,-1,0,0.0,0.0,75.52,-23.2,98.72
1549046447.0,-1,-1,0,0.0,0.0,74.87,-22.92,97.79
1549046747.0,-1,-1,0,0.0,0.0,74.42,-22.63,97.05
1549047047.0,-1,-1,0,0.0,0.0,75.08,-22.35,97.43
1549047347.0,-1,-1,0,0.0,0.0,74.21,-22.06,96.27
1549047647.0,-1,-1,0,0.0,0.0,74.21,-21.77,95.98
1549047947.0,-1,-1,0,0.0,0.0,74.87,-21.42,96.29
1549048247.0,-1,-1,0,0.0,0.0,75.08,-21.08,96.16
1549048547.0,-1,-1,0,0.0,0.0,74.65,-20.73,95.38
1549048847.0,-1,-1,0,0.0,0.0,75.08,-20.39,95.47
1549049147.0,-1,-1,0,0.0,0.0,75.08,-20.04,95.12
1549049242.0,1,105099,0,0.0,0.0,75.74,-19.93,95.67
1549049559.0,2,109876,0,0.0,0.0,76.61,-19.57,96.18
1549049916.0,-1,-1,0,0.0,0.0,75.08,-19.16,94.24
1549050216.0,-1,-1,0,0.0,0.0,74.65,-18.81,93.46
1549050516.0,-1,-1,0,0.0,0.0,73.98,-18.47,92.45
1549050817.0,-1,-1,68644,0.231192992,2.765098907641196,74.65,-18.12,92.77
1549051117.0,-1,-1,0,0.0,0.0,75.74,-17.78,93.52
1549051417.0,-1,-1,4777,0.016088936,0.19306723200000003,75.3,-16.09,91.39
1549051717.0,-1,-1,0,0.0,0.0,74.42,-13.88,88.3
1549052017.0,-1,-1,0,0.0,0.0,75.52,-11.68,87.2
1549052317.0,-1,-1,0,0.0,0.0,75.96,-9.47,85.43
1549052617.0,-1,-1,0,0.0,0.0,75.3,-7.27,82.57
1549052917.0,-1,-1,0,0.0,0.0,74.65,-5.06,79.71
1549053217.0,-1,-1,0,0.0,0.0,74.42,-2.86,77.28
1549053517.0,-1,-1,0,0.0,0.0,75.08,-0.65,75.73
1549053817.0,-1,-1,0,0.0,0.0,75.3,1.55,73.75
1549054117.0,-1,-1,0,0.0,0.0,74.65,3.76,70.89
1549054418.0,-1,-1,0,0.0,0.0,73.98,5.97,68.01
1549054718.0,-1,-1,0,0.0,0.0,74.21,8.18,66.03
1549055018.0,-1,-1,0,0.0,0.0,74.87,8.9,65.97
1549055318.0,-1,-1,0,0.0,0.0,75.3,9.06,66.24
1549055618.0,-1,-1,0,0.0,0.0,74.42,9.23,65.19
1549055918.0,-1,-1,0,0.0,0.0,75.52,9.39,66.13
1549056218.0,-1,-1,0,0.0,0.0,75.08,9.56,65.52
1549056518.0,-1,-1,0,0.0,0.0,75.08,9.72,65.36
1549056818.0,-1,-1,0,0.0,0.0,74.65,9.89,64.76
1549057118.0,-1,-1,0,0.0,0.0,75.08,10.05,65.03
1549057418.0,-1,-1,0,0.0,0.0,75.52,10.22,65.3
1549057718.0,-1,-1,0,0.0,0.0,75.08,10.38,64.7
1549058018.0,-1,-1,0,0.0,0.0,75.08,10.55,64.53
1549058318.0,-1,-1,0,0.0,0.0,75.08,10.71,64.37
1549058619.0,-1,-1,0,0.0,0.0,74.65,10.76,63.89
1549058919.0,-1,-1,0,0.0,0.0,74.42,10.76,63.66
1549059219.0,-1,-1,0,0.0,0.0,75.74,10.76,64.98
1549059519.0,-1,-1,0,0.0,0.0,75.08,10.76,64.32
1549059819.0,-1,-1,0,0.0,0.0,75.96,10.76,65.2
1549060119.0,-1,-1,0,0.0,0.0,76.18,10.76,65.42
1549060419.0,-1,-1,0,0.0,0.0,74.65,10.76,63.89
1549060719.0,-1,-1,0,0.0,0.0,75.3,10.76,64.54
1549061019.0,-1,-1,0,0.0,0.0,75.52,10.76,64.76
1549061319.0,-1,-1,0,0.0,0.0,75.3,10.76,64.54
1549061467.0,4,212605,0,0.0,0.0,75.08,10.76,64.32
1549061809.0,-1,-1,0,0.0,0.0,73.32,10.76,62.56
1549062109.0,-1,-1,0,0.0,0.0,74.87,10.78,64.09
1549062409.0,-1,-1,0,0.0,0.0,75.3,10.82,64.48
1549062710.0,-1,-1,0,0.0,0.0,74.65,10.87,63.78
1549063010.0,-1,-1,0,0.0,0.0,73.76,10.91,62.85
1549063311.0,-1,-1,0,0.0,0.0,73.76,10.96,62.8
1549063611.0,-1,-1,102729,0.345991272,4.151895264,74.65,11.0,63.65
1549063911.0,-1,-1,0,0.0,0.0,74.65,11.05,63.6
1549064212.0,-1,-1,0,0.0,0.0,74.65,11.09,63.56
1549064512.0,-1,-1,0,0.0,0.0,74.42,11.14,63.28
1549064812.0,-1,-1,0,0.0,0.0,74.42,11.18,63.24
1549065112.0,-1,-1,0,0.0,0.0,73.76,11.23,62.53
1549065413.0,-1,-1,0,0.0,0.0,74.42,11.27,63.15
1549065713.0,-1,-1,0,0.0,0.0,74.42,11.23,63.19
1549066013.0,-1,-1,0,0.0,0.0,73.76,11.05,62.71
1549066314.0,-1,-1,0,0.0,0.0,75.08,10.87,64.21
1549066614.0,-1,-1,0,0.0,0.0,74.65,10.69,63.96
1549066914.0,-1,-1,0,0.0,0.0,73.76,10.51,63.25
1549067215.0,-1,-1,0,0.0,0.0,74.21,10.33,63.88
1549067515.0,-1,-1,0,0.0,0.0,74.87,10.15,64.72
1549067815.0,-1,-1,0,0.0,0.0,74.87,9.97,64.9
1549068115.0,-1,-1,0,0.0,0.0,74.65,9.79,64.86
1549068416.0,-1,-1,0,0.0,0.0,74.42,9.61,64.81
