Stove type: Laser 73/730,,Latitude of the PUMA device location,[64.87842],Longitude of the PUMA device location,[-147.413],,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PUMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Number of clicks the fuel pump solenoid makes when the stove turns on per time interval,The amount of fuel consumed by the stove,The fuel consumption rate of the stove,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Number of clicks,US gallons,US gallons per hour,F,F,F
1544181508.0,2,0,0,0.0,0.0,68.04,21.09,46.95
1544181652.0,4,1151,1151,0.0038765680000000004,0.0969142,68.51,21.17,47.34
1544181999.0,-1,-1,0,0.0,0.0,72.42,21.36,51.06
1544182299.0,-1,-1,0,0.0,0.0,70.83,21.52,49.31
1544182598.0,-1,-1,0,0.0,0.0,70.37,21.69,48.68
1544182898.0,-1,-1,0,0.0,0.0,69.91,21.85,48.06
1544183198.0,-1,-1,0,0.0,0.0,70.37,22.02,48.35
1544183498.0,-1,-1,0,0.0,0.0,70.14,22.18,47.96
1544183797.0,-1,-1,0,0.0,0.0,70.14,22.35,47.79
1544184157.0,-1,-1,0,0.0,0.0,69.91,22.49,47.42
1544184456.0,-1,-1,0,0.0,0.0,69.91,22.55,47.36
1544184756.0,-1,-1,0,0.0,0.0,69.45,22.61,46.84
1544185055.0,-1,-1,0,0.0,0.0,69.21,22.67,46.54
1544185355.0,-1,-1,0,0.0,0.0,68.98,22.73,46.25
1544185655.0,-1,-1,0,0.0,0.0,68.75,22.79,45.96
1544185954.0,-1,-1,0,0.0,0.0,68.28,22.85,45.43
1544186254.0,-1,-1,0,0.0,0.0,68.51,22.91,45.6
1544186554.0,-1,-1,0,0.0,0.0,68.51,22.97,45.54
1544186854.0,-1,-1,0,0.0,0.0,68.28,23.03,45.25
1544187154.0,-1,-1,0,0.0,0.0,68.04,23.09,44.95
1544187453.0,-1,-1,0,0.0,0.0,68.04,23.15,44.89
1544187753.0,-1,-1,0,0.0,0.0,67.8,23.23,44.57
1544188053.0,-1,-1,0,0.0,0.0,67.33,23.34,43.99
1544188353.0,-1,-1,0,0.0,0.0,67.8,23.44,44.36
1544188653.0,-1,-1,0,0.0,0.0,67.57,23.55,44.02
1544188952.0,-1,-1,0,0.0,0.0,67.57,23.65,43.92
1544189252.0,-1,-1,0,0.0,0.0,67.09,23.76,43.33
1544189552.0,-1,-1,0,0.0,0.0,66.37,23.86,42.51
1544189852.0,-1,-1,0,0.0,0.0,66.61,23.97,42.64
1544190151.0,-1,-1,0,0.0,0.0,67.09,24.07,43.02
1544190451.0,-1,-1,0,0.0,0.0,66.61,24.18,42.43
1544190751.0,-1,-1,0,0.0,0.0,66.61,24.28,42.33
1544191051.0,-1,-1,0,0.0,0.0,66.61,24.39,42.22
1544191351.0,-1,-1,0,0.0,0.0,66.61,24.43,42.18
1544191650.0,-1,-1,0,0.0,0.0,66.13,24.42,41.71
1544191950.0,-1,-1,0,0.0,0.0,66.13,24.4,41.73
1544192090.0,1,1155,4,1.3472e-05,0.00034642285714285716,66.37,24.4,41.97
1544192152.0,2,1941,786,0.002647248,0.15371117419354838,66.13,24.39,41.74
1544192317.0,1,3257,1316,0.004432288,0.09670446545454546,66.37,24.38,41.99
1544192679.0,-1,-1,0,0.0,0.0,67.57,24.37,43.2
1544192978.0,-1,-1,0,0.0,0.0,68.28,24.35,43.93
1544193047.0,2,14132,10875,0.036627,1.9109739130434782,68.75,24.35,44.4
1544193392.0,-1,-1,0,0.0,0.0,68.28,24.33,43.95
1544193692.0,-1,-1,0,0.0,0.0,68.51,24.32,44.19
1544193992.0,-1,-1,0,0.0,0.0,68.51,24.3,44.21
1544194291.0,-1,-1,0,0.0,0.0,69.21,24.29,44.92
1544194591.0,-1,-1,0,0.0,0.0,68.98,24.27,44.71
1544194890.0,-1,-1,0,0.0,0.0,69.21,24.22,44.99
1544195190.0,-1,-1,0,0.0,0.0,69.45,24.1,45.35
1544195490.0,-1,-1,0,0.0,0.0,69.45,23.98,45.47
1544195789.0,-1,-1,0,0.0,0.0,69.45,23.86,45.59
1544196089.0,-1,-1,0,0.0,0.0,69.91,23.74,46.17
1544196388.0,-1,-1,0,0.0,0.0,69.45,23.62,45.83
1544196688.0,-1,-1,0,0.0,0.0,69.91,23.5,46.41
1544196988.0,-1,-1,0,0.0,0.0,70.37,23.38,46.99
1544197287.0,-1,-1,0,0.0,0.0,70.6,23.27,47.33
1544197586.0,-1,-1,0,0.0,0.0,70.14,23.15,46.99
1544197886.0,-1,-1,0,0.0,0.0,70.83,23.03,47.8
1544198185.0,-1,-1,0,0.0,0.0,70.83,22.91,47.92
1544198485.0,-1,-1,0,0.0,0.0,71.06,22.79,48.27
1544198547.0,4,57650,43518,0.146568624,8.510436232258066,70.83,22.76,48.07
1544198909.0,-1,-1,0,0.0,0.0,71.52,22.62,48.9
1544199209.0,-1,-1,0,0.0,0.0,70.6,22.5,48.1
1544199508.0,-1,-1,0,0.0,0.0,70.14,22.38,47.76
1544199807.0,-1,-1,0,0.0,0.0,70.14,22.26,47.88
1544200107.0,-1,-1,0,0.0,0.0,69.45,22.14,47.31
1544200407.0,-1,-1,0,0.0,0.0,69.91,22.02,47.89
1544200706.0,-1,-1,0,0.0,0.0,69.91,21.9,48.01
1544201005.0,-1,-1,0,0.0,0.0,69.21,21.78,47.43
1544201305.0,-1,-1,0,0.0,0.0,69.68,21.66,48.02
1544201605.0,-1,-1,0,0.0,0.0,69.21,21.54,47.67
1544201904.0,-1,-1,0,0.0,0.0,69.21,21.42,47.79
1544202204.0,-1,-1,0,0.0,0.0,68.28,21.39,46.89
1544202504.0,-1,-1,0,0.0,0.0,68.75,21.41,47.34
1544202803.0,-1,-1,0,0.0,0.0,68.51,21.42,47.09
1544203104.0,-1,-1,0,0.0,0.0,68.04,21.44,46.6
1544203404.0,-1,-1,0,0.0,0.0,68.51,21.45,47.06
1544203703.0,-1,-1,0,0.0,0.0,67.8,21.47,46.33
1544204003.0,-1,-1,0,0.0,0.0,67.57,21.48,46.09
1544204303.0,-1,-1,0,0.0,0.0,67.8,21.5,46.3
1544204604.0,-1,-1,0,0.0,0.0,67.57,21.51,46.06
1544204903.0,-1,-1,0,0.0,0.0,67.57,21.53,46.04
1544205203.0,-1,-1,0,0.0,0.0,67.33,21.54,45.79
1544205503.0,-1,-1,0,0.0,0.0,67.33,21.56,45.77
1544205803.0,-1,-1,0,0.0,0.0,67.33,21.56,45.77
1544206102.0,-1,-1,0,0.0,0.0,67.09,21.56,45.53
1544206402.0,-1,-1,0,0.0,0.0,66.85,21.56,45.29
1544206702.0,-1,-1,0,0.0,0.0,66.85,21.56,45.29
1544207001.0,-1,-1,0,0.0,0.0,66.61,21.56,45.05
1544207301.0,-1,-1,0,0.0,0.0,66.13,21.56,44.57
1544207601.0,-1,-1,0,0.0,0.0,66.61,21.56,45.05
1544207901.0,-1,-1,0,0.0,0.0,66.37,21.56,44.81
1544208201.0,-1,-1,0,0.0,0.0,66.61,21.56,45.05
1544208501.0,-1,-1,0,0.0,0.0,66.85,21.56,45.29
1544208800.0,-1,-1,0,0.0,0.0,67.09,21.56,45.53
1544209100.0,-1,-1,0,0.0,0.0,67.09,21.56,45.53
1544209400.0,-1,-1,0,0.0,0.0,66.61,21.56,45.05
1544209700.0,-1,-1,0,0.0,0.0,66.85,21.56,45.29
1544210000.0,-1,-1,0,0.0,0.0,66.85,21.56,45.29
1544210300.0,-1,-1,0,0.0,0.0,66.85,21.56,45.29
