Stove type: Laser 73/730,,Latitude of the PUMA device location,[64.79955],Longitude of the PUMA device location,[-148.063],,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PUMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Number of clicks the fuel pump solenoid makes when the stove turns on per time interval,The amount of fuel consumed by the stove,The fuel consumption rate of the stove,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Number of clicks,US gallons,US gallons per hour,F,F,F
1543344681.0,2,1334,482,0.0016233760000000002,0.05411253333333334,70.14,6.39,63.75
1543344866.0,4,2739,0,0.0,0.0,76.18,6.34,69.84
1543345221.0,-1,-1,1405,0.00473204,0.047986884507042256,71.74,6.27,65.47
1543345521.0,-1,-1,0,0.0,0.0,71.29,6.37,64.92
1543345821.0,-1,-1,0,0.0,0.0,71.97,6.48,65.49
1543346121.0,-1,-1,0,0.0,0.0,73.76,6.58,67.18
1543346421.0,-1,-1,0,0.0,0.0,71.97,6.69,65.28
1543346721.0,-1,-1,0,0.0,0.0,71.29,6.79,64.5
1543347021.0,-1,-1,0,0.0,0.0,71.06,6.9,64.16
1543347320.0,-1,-1,0,0.0,0.0,70.37,7.0,63.37
1543347620.0,-1,-1,0,0.0,0.0,70.6,7.11,63.49
1543347920.0,-1,-1,0,0.0,0.0,70.14,7.21,62.93
1543348220.0,-1,-1,0,0.0,0.0,69.68,7.32,62.36
1543348519.0,-1,-1,0,0.0,0.0,69.68,7.42,62.26
1543348879.0,-1,-1,0,0.0,0.0,68.98,7.62,61.36
1543349179.0,-1,-1,0,0.0,0.0,68.98,8.01,60.97
1543349478.0,-1,-1,0,0.0,0.0,68.75,8.4,60.35
1543349778.0,-1,-1,0,0.0,0.0,67.8,8.79,59.01
1543350078.0,-1,-1,0,0.0,0.0,68.75,9.18,59.57
1543350378.0,-1,-1,0,0.0,0.0,67.57,9.57,58.0
1543350678.0,-1,-1,0,0.0,0.0,67.8,9.96,57.84
1543350978.0,-1,-1,0,0.0,0.0,67.8,10.35,57.45
1543351278.0,-1,-1,0,0.0,0.0,68.04,10.74,57.3
1543351578.0,-1,-1,0,0.0,0.0,67.33,11.13,56.2
1543351878.0,-1,-1,0,0.0,0.0,67.09,11.52,55.57
1543352178.0,-1,-1,0,0.0,0.0,67.09,11.91,55.18
1543352478.0,-1,-1,0,0.0,0.0,67.09,12.25,54.84
1543352778.0,-1,-1,0,0.0,0.0,66.61,12.46,54.15
1543353078.0,-1,-1,0,0.0,0.0,67.33,12.67,54.66
1543353378.0,-1,-1,0,0.0,0.0,68.75,12.88,55.87
1543353678.0,-1,-1,0,0.0,0.0,73.32,13.09,60.23
1543353978.0,-1,-1,0,0.0,0.0,70.6,13.3,57.3
1543354278.0,-1,-1,0,0.0,0.0,69.91,13.51,56.4
1543354577.0,-1,-1,0,0.0,0.0,70.37,13.72,56.65
1543354877.0,-1,-1,0,0.0,0.0,70.6,13.93,56.67
1543355177.0,-1,-1,0,0.0,0.0,70.14,14.14,56.0
1543355477.0,-1,-1,0,0.0,0.0,70.14,14.35,55.79
1543355777.0,-1,-1,0,0.0,0.0,69.68,14.56,55.12
1543356076.0,-1,-1,0,0.0,0.0,70.37,14.7,55.67
1543356376.0,-1,-1,0,0.0,0.0,70.6,14.63,55.97
1543356676.0,-1,-1,0,0.0,0.0,68.75,14.55,54.2
1543356976.0,-1,-1,0,0.0,0.0,69.68,14.48,55.2
1543357276.0,-1,-1,0,0.0,0.0,69.45,14.4,55.05
1543357576.0,-1,-1,0,0.0,0.0,68.51,14.33,54.18
1543357876.0,-1,-1,0,0.0,0.0,68.51,14.25,54.26
1543358175.0,-1,-1,0,0.0,0.0,68.51,14.18,54.33
1543358475.0,-1,-1,0,0.0,0.0,67.57,14.1,53.47
1543358775.0,-1,-1,0,0.0,0.0,67.33,14.03,53.3
1543359075.0,-1,-1,0,0.0,0.0,67.33,13.95,53.38
1543359376.0,-1,-1,0,0.0,0.0,66.61,13.88,52.73
1543359675.0,-1,-1,0,0.0,0.0,66.61,13.78,52.83
1543359975.0,-1,-1,0,0.0,0.0,66.37,13.61,52.76
1543360275.0,-1,-1,0,0.0,0.0,66.37,13.45,52.92
1543360574.0,-1,-1,0,0.0,0.0,66.85,13.28,53.57
1543360874.0,-1,-1,0,0.0,0.0,66.13,13.12,53.01
1543361174.0,-1,-1,0,0.0,0.0,66.37,12.95,53.42
1543361474.0,-1,-1,0,0.0,0.0,65.89,12.79,53.1
1543361774.0,-1,-1,0,0.0,0.0,65.65,12.62,53.03
1543362074.0,-1,-1,0,0.0,0.0,65.89,12.46,53.43
1543362374.0,-1,-1,0,0.0,0.0,65.16,12.29,52.87
1543362674.0,-1,-1,0,0.0,0.0,65.4,12.13,53.27
1543362974.0,-1,-1,0,0.0,0.0,65.4,11.96,53.44
1543363284.0,-1,-1,0,0.0,0.0,64.92,11.79,53.13
1543363584.0,-1,-1,0,0.0,0.0,64.92,11.59,53.33
1543363884.0,-1,-1,0,0.0,0.0,64.43,11.4,53.03
1543364184.0,-1,-1,0,0.0,0.0,64.43,11.2,53.23
1543364484.0,-1,-1,0,0.0,0.0,64.67,11.01,53.66
1543364784.0,-1,-1,0,0.0,0.0,64.18,10.81,53.37
1543365084.0,-1,-1,0,0.0,0.0,64.18,10.62,53.56
1543365384.0,-1,-1,0,0.0,0.0,63.19,10.42,52.77
1543365683.0,-1,-1,0,0.0,0.0,63.93,10.23,53.7
1543365984.0,-1,-1,0,0.0,0.0,63.93,10.03,53.9
1543366284.0,-1,-1,0,0.0,0.0,63.44,9.84,53.6
1543366584.0,-1,-1,0,0.0,0.0,63.44,9.64,53.8
1543366884.0,-1,-1,0,0.0,0.0,63.44,9.47,53.97
1543367184.0,-1,-1,0,0.0,0.0,62.69,9.38,53.31
1543367484.0,-1,-1,0,0.0,0.0,63.19,9.29,53.9
1543367784.0,-1,-1,0,0.0,0.0,62.94,9.2,53.74
1543368083.0,-1,-1,0,0.0,0.0,63.19,9.12,54.07
1543368384.0,-1,-1,0,0.0,0.0,63.19,9.02,54.17
1543368684.0,-1,-1,0,0.0,0.0,63.19,8.93,54.26
1543368984.0,-1,-1,0,0.0,0.0,62.18,8.84,53.34
1543369284.0,-1,-1,0,0.0,0.0,62.43,8.75,53.68
1543369584.0,-1,-1,0,0.0,0.0,62.43,8.66,53.77
1543369884.0,-1,-1,0,0.0,0.0,65.16,8.57,56.59
1543370184.0,-1,-1,0,0.0,0.0,70.14,8.48,61.66
1543370484.0,-1,-1,0,0.0,0.0,66.37,8.42,57.95
1543370784.0,-1,-1,0,0.0,0.0,67.33,8.4,58.93
1543371084.0,-1,-1,0,0.0,0.0,65.89,8.39,57.5
1543371384.0,-1,-1,0,0.0,0.0,64.92,8.37,56.55
1543371684.0,-1,-1,0,0.0,0.0,63.93,8.36,55.57
1543371983.0,-1,-1,0,0.0,0.0,64.18,8.34,55.84
1543372283.0,-1,-1,0,0.0,0.0,64.18,8.33,55.85
1543372583.0,-1,-1,0,0.0,0.0,63.69,8.31,55.38
1543372883.0,-1,-1,0,0.0,0.0,63.93,8.3,55.63
1543373183.0,-1,-1,0,0.0,0.0,63.69,8.28,55.41
1543373483.0,-1,-1,0,0.0,0.0,62.94,8.27,54.67
1543373783.0,-1,-1,0,0.0,0.0,63.44,8.25,55.19
1543374083.0,-1,-1,0,0.0,0.0,62.94,8.19,54.75
1543374383.0,-1,-1,0,0.0,0.0,62.43,8.03,54.4
1543374683.0,-1,-1,0,0.0,0.0,68.28,7.86,60.42
