date,stove,area,latitude,longitude,fuel,outdoorT,indoorT
2019-04-03 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.8211071847932997,23.772728,65.6045
2019-04-04 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.7858978298649002,25.085495,65.58841
2019-04-05 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.7174315553948997,32.310303,65.29692
2019-04-06 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.5331655519181999,33.824966,65.17564
2019-04-07 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.4338304877673,38.55606,65.32845
2019-04-08 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.4054644843875998,38.997852,65.20952
2019-04-09 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.3340990399220998,41.4763,65.0974
2019-04-10 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.4707072749303999,39.18817,65.396706
2019-04-11 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.2813734567836,42.413906,65.24213
2019-04-12 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.35806223598660014,42.097782,64.99448
2019-04-13 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.35087163921809983,40.30619,65.468216
2019-04-14 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.3580589600882999,39.062595,65.29675
2019-04-15 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.47842856722349997,38.226154,65.223045
2019-04-16 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.2948275711016999,38.81218,64.92416
2019-04-17 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.6126716036591996,31.415556,65.07869
2019-04-18 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.5589534233358,31.177822,65.11856
2019-04-19 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.6535974011210998,32.40891,64.9298
2019-04-20 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.6102114040359,34.657818,65.1204
2019-04-21 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.24366131555399995,42.433495,65.05037
2019-04-22 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.3548911664321999,45.06361,64.85285
2019-04-23 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.5409720175670998,33.19438,64.85312
2019-04-24 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.48339482904629993,36.372337,65.00151
2019-04-25 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.5070042280943997,38.63617,65.008
2019-04-26 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.5116068652058997,39.175438,64.84165
2019-04-27 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.5023852114913997,39.75145,64.81049
2019-04-28 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.4036103259497996,42.946682,64.76358
2019-04-29 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.15551344409759996,47.475365,64.57368
2019-04-30 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.14757921841499996,51.532944,64.633995
2019-05-01 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.10692204461370002,53.050526,64.57461
2019-05-02 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.38752238939849987,45.95247,64.90901
2019-05-03 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.5444149866803998,38.562653,65.01826
2019-05-04 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.42202742619239986,39.87252,64.960754
2019-05-05 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.42625005910109987,40.296185,64.71715
2019-05-06 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.4291492290965999,39.649414,64.88896
2019-05-07 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.13069523857680002,50.33331,64.90915
2019-05-08 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.1959478568145,46.739296,64.69054
2019-05-09 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.132248014371,51.38322,64.46271
2019-05-10 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.0764496386271,54.856625,64.62849
2019-05-11 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.0943819059213,49.204906,64.66376
2019-05-12 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.09450966595500002,50.359253,64.55595
2019-05-13 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.04600343982690001,51.402515,65.1738
2019-05-14 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.089202710709,50.409367,64.537575
2019-05-15 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.04506325701479999,57.099995,64.7182
2019-05-17 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.0156031036029,55.37673,65.48969
2019-05-20 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.0132313532337,55.44136,65.43457
2019-05-22 00:00:00-08:00,FBK001,528.0,64.86001,-147.913,0.013300147097999999,58.663643,64.71073
